1.772173913043478137e+02,8.783246268878201590e+01,9.782608695652173836e+00,6.100000000000000000e+01,-3.554936569704910676e-01
1.784782608695652186e+02,8.918411475207159356e+01,8.826086956521738358e+00,6.300000000000000000e+01,-3.826654341116763058e-01
1.666521739130434696e+02,8.209396428685859348e+01,8.739130434782609314e+00,7.000000000000000000e+01,-3.885687963664881672e-01
1.717391304347825951e+02,8.680396796088840006e+01,7.956521739130434590e+00,5.400000000000000000e+01,-3.886424754841876217e-01
1.616956521739130324e+02,7.874783389956525070e+01,7.913043478260869179e+00,5.800000000000000000e+01,-3.986572125294962077e-01
1.645652173913043441e+02,8.132528740521918564e+01,9.782608695652173836e+00,5.400000000000000000e+01,-3.508193759239260356e-01
1.467391304347825951e+02,7.133354265911931691e+01,9.304347826086956985e+00,6.700000000000000000e+01,-3.690834034242852502e-01
1.500000000000000000e+02,7.580117533269640262e+01,9.913043478260869179e+00,6.300000000000000000e+01,-3.552920507708460240e-01
1.807826086956521863e+02,9.056437013715668627e+01,8.826086956521738358e+00,6.700000000000000000e+01,-3.739557930249280959e-01
1.230000000000000000e+02,5.999166608788257093e+01,6.000000000000000000e+00,7.000000000000000000e+01,-3.852304076677354194e-01
1.693478260869565304e+02,8.331736078810736501e+01,6.000000000000000000e+00,6.500000000000000000e+01,-3.799891973844606863e-01
1.142608695652173907e+02,5.636021920025147836e+01,8.608695652173912194e+00,5.100000000000000000e+01,-3.884733676146105985e-01
1.563478260869565304e+02,8.019896207424733348e+01,9.000000000000000000e+00,6.300000000000000000e+01,-3.718880651324945608e-01
1.578260869565217490e+02,7.831965512849657784e+01,7.826086956521739246e+00,5.600000000000000000e+01,-3.955568747576992950e-01
1.296521739130434696e+02,6.478047453842032155e+01,5.000000000000000000e+00,5.700000000000000000e+01,-3.525803674029900914e-01
1.684347826086956559e+02,8.636014763080379453e+01,9.913043478260869179e+00,5.800000000000000000e+01,-3.370235869972247889e-01
1.219565217391304373e+02,6.160761335837815267e+01,4.956521739130434590e+00,7.300000000000000000e+01,-3.606867995841451235e-01
1.748260869565217490e+02,9.015474180738209498e+01,8.913043478260869179e+00,6.700000000000000000e+01,-3.836074566553212550e-01
1.274782608695652186e+02,6.583303230364290926e+01,8.608695652173912194e+00,5.200000000000000000e+01,-3.851861539119745825e-01
1.449565217391304373e+02,7.316884474895877588e+01,5.956521739130434590e+00,6.200000000000000000e+01,-3.808576283024763809e-01
1.564347826086956559e+02,7.855387617712186454e+01,1.013043478260869534e+01,5.900000000000000000e+01,-3.213487679102185468e-01
1.801739130434782510e+02,9.144876964921796514e+01,8.000000000000000000e+00,6.900000000000000000e+01,-3.867255067712963013e-01
1.303478260869565304e+02,6.643219967869646325e+01,6.000000000000000000e+00,6.300000000000000000e+01,-3.814546966238834269e-01
1.703913043478260931e+02,8.630639875700504149e+01,9.869565217391304657e+00,6.200000000000000000e+01,-3.469486955271106621e-01
1.258695652173912976e+02,6.491274167388520766e+01,7.913043478260869179e+00,6.800000000000000000e+01,-4.029760955559552049e-01
1.334347826086956559e+02,6.609003919375756197e+01,7.869565217391304657e+00,5.100000000000000000e+01,-3.993949214431678496e-01
1.363043478260869676e+02,6.854556200912094255e+01,7.739130434782608425e+00,5.100000000000000000e+01,-4.000139537252666577e-01
1.235217391304347814e+02,6.166100105725984548e+01,6.913043478260869179e+00,5.900000000000000000e+01,-3.984489223996212637e-01
1.640000000000000000e+02,8.095958587748917523e+01,5.652173913043478493e+00,7.500000000000000000e+01,-3.944032031971030916e-01
1.673913043478260931e+02,8.153066301617882061e+01,9.000000000000000000e+00,6.700000000000000000e+01,-3.753566187237196150e-01
1.415652173913043441e+02,7.068677778311644033e+01,8.782608695652173836e+00,5.400000000000000000e+01,-3.848946631197456281e-01
1.281739130434782510e+02,6.523151230523831146e+01,8.913043478260869179e+00,5.800000000000000000e+01,-3.839265080333941760e-01
1.801739130434782510e+02,9.100881684256205517e+01,9.826086956521738358e+00,6.100000000000000000e+01,-3.400910758640948717e-01
1.607391304347825951e+02,8.253220715206461477e+01,7.000000000000000000e+00,6.000000000000000000e+01,-3.937200564921550239e-01
1.164782608695652186e+02,6.038051278442964787e+01,6.869565217391304657e+00,6.300000000000000000e+01,-4.015627911788729465e-01
1.472608695652174049e+02,7.422950735957938662e+01,7.000000000000000000e+00,5.600000000000000000e+01,-3.986453440256810254e-01
1.442608695652174049e+02,7.395958195423936843e+01,5.956521739130434590e+00,7.100000000000000000e+01,-3.820897509634514910e-01
1.075652173913043441e+02,5.559498512942963089e+01,6.782608695652173836e+00,5.800000000000000000e+01,-3.966195405398964535e-01
1.538695652173913118e+02,7.762222288859040020e+01,8.782608695652173836e+00,5.700000000000000000e+01,-3.844230367249468205e-01
1.217826086956521721e+02,6.048963586789749058e+01,7.000000000000000000e+00,5.300000000000000000e+01,-3.971399341365094426e-01
1.230869565217391255e+02,6.111830037162523155e+01,6.913043478260869179e+00,5.100000000000000000e+01,-3.948587200794075325e-01
1.911304347826086882e+02,9.621061382944573381e+01,6.956521739130434590e+00,6.500000000000000000e+01,-3.901684019877767473e-01
1.584782608695652186e+02,7.876482230794138673e+01,7.000000000000000000e+00,6.700000000000000000e+01,-3.920248834449900355e-01
1.033043478260869534e+02,5.082092874415984340e+01,5.956521739130434590e+00,5.300000000000000000e+01,-3.842999872490619473e-01
1.092173913043478279e+02,5.812209447028426013e+01,5.956521739130434590e+00,5.500000000000000000e+01,-3.875465981652934655e-01
1.239565217391304373e+02,6.084367320576528471e+01,4.956521739130434590e+00,6.800000000000000000e+01,-3.569555315354799307e-01
1.366956521739130324e+02,7.008205241819224796e+01,5.000000000000000000e+00,6.600000000000000000e+01,-3.550987983499863665e-01
1.476086956521739069e+02,7.319198858943435937e+01,6.956521739130434590e+00,6.500000000000000000e+01,-3.970752263057386044e-01
1.098695652173912976e+02,5.350386931447624761e+01,5.000000000000000000e+00,6.400000000000000000e+01,-3.592576898236639615e-01
1.600869565217391255e+02,8.025522528639959319e+01,7.956521739130434590e+00,7.700000000000000000e+01,-4.008194527580057898e-01
1.178695652173912976e+02,5.977556839608551797e+01,6.869565217391304657e+00,5.500000000000000000e+01,-4.007260005798367608e-01
1.357826086956521863e+02,6.546682471557575411e+01,5.913043478260869179e+00,6.200000000000000000e+01,-4.216996380817057966e-01
1.048695652173912976e+02,5.329105702548299917e+01,4.913043478260869179e+00,6.000000000000000000e+01,-3.614644711813277400e-01
1.386521739130434696e+02,7.185060807970189956e+01,6.956521739130434590e+00,5.300000000000000000e+01,-3.924654512702291376e-01
1.457391304347825951e+02,7.404864334359994871e+01,6.782608695652173836e+00,7.500000000000000000e+01,-4.040591623046409508e-01
1.246521739130434838e+02,6.291452260130562735e+01,7.869565217391304657e+00,5.200000000000000000e+01,-4.001992091434106724e-01
9.269565217391304657e+01,4.622615826033871400e+01,4.000000000000000000e+00,6.400000000000000000e+01,-3.158740000159108163e-01
1.062608695652173907e+02,5.426719869087532544e+01,4.000000000000000000e+00,6.200000000000000000e+01,-3.138679993657663148e-01
1.363043478260869676e+02,6.832438323083141540e+01,8.869565217391304657e+00,5.300000000000000000e+01,-3.831744216946532111e-01
1.117826086956521721e+02,5.871886526781594284e+01,6.608695652173913082e+00,5.300000000000000000e+01,-4.081176807328515954e-01
