R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
2.000000000000000000e+00,1.000000000000000056e-01,2.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.930434782608695343e+01,1.958948616600790956e+03,3.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,-2.567381483228661221e-01,2.960651603381867059e+00
2.000000000000000000e+00,2.000000000000000111e-01,2.266666666666666785e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.365217391304348382e+01,1.519600790513833772e+03,2.956521739130434590e+00,4.347826086956521618e-02,7.100000000000000000e+01,-2.594538403241709590e-01,2.912947031638819961e+00
2.000000000000000000e+00,3.000000000000000444e-01,2.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.421739130434782794e+01,8.049960474308301173e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,-2.595927300629847778e-01,2.912175282078194538e+00
2.000000000000000000e+00,4.000000000000000222e-01,2.200000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.047619047619047672e+00,4.608294930875576206e-02,3.160869565217391397e+01,2.793399209486166228e+02,2.869565217391304213e+00,2.094861660079052335e-01,4.200000000000000000e+01,-2.624688364801960883e-01,2.085036620341473856e+00
2.000000000000000000e+00,5.000000000000000000e-01,2.300000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.956521739130434590e+00,2.813438735177865979e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,-1.000000000000000056e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.999999999999999778e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
2.000000000000000000e+00,6.999999999999999556e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
2.000000000000000000e+00,7.999999999999999334e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
2.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
2.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000056e-01,1.928571428571428470e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.031250000000000000e+00,3.051181102362204856e-02,1.448695652173913118e+02,5.282845849802371049e+03,5.869565217391304657e+00,2.094861660079051779e-01,7.200000000000000000e+01,-4.198951130137201782e-01,5.140832101263196563e+00
3.000000000000000000e+00,2.000000000000000111e-01,2.216666666666666785e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.039370078740157410e+00,8.573928258967623839e-02,1.284347826086956559e+02,4.133075098814228113e+03,5.782608695652173836e+00,2.687747035573122001e-01,5.600000000000000000e+01,-3.877830078636640976e-01,5.229287060527439301e+00
3.000000000000000000e+00,3.000000000000000444e-01,2.260000000000000142e+01,2.300000000000000000e+01,5.000000000000000000e+00,1.018518518518518601e+00,3.703703703703702110e-02,1.115217391304347814e+02,2.897351778656126044e+03,4.913043478260869179e+00,8.300395256916996700e-02,6.200000000000000000e+01,-3.592396248270127157e-01,4.805694351683651000e+00
3.000000000000000000e+00,4.000000000000000222e-01,2.139999999999999858e+01,2.300000000000000000e+01,5.000000000000000000e+00,1.009803921568627416e+00,9.803921568627456049e-03,9.334782608695651618e+01,2.284418972332015528e+03,4.652173913043478493e+00,3.280632411067194720e-01,5.400000000000000000e+01,-3.617043592295732801e-01,4.227859414600664500e+00
3.000000000000000000e+00,5.000000000000000000e-01,1.875000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,1.056338028169014009e+00,5.392354124748493377e-02,6.513043478260870245e+01,1.123936758893280512e+03,3.260869565217391131e+00,2.015810276679841084e-01,5.400000000000000000e+01,-3.230278319763913997e-01,2.948167605344944597e+00
3.000000000000000000e+00,5.999999999999999778e-01,2.266666666666666785e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.015384615384615330e+00,1.538461538461538373e-02,3.691304347826086740e+01,3.593557312252964380e+02,2.956521739130434590e+00,4.347826086956521618e-02,3.600000000000000000e+01,-2.599375687739911012e-01,2.894977683059230422e+00
3.000000000000000000e+00,6.999999999999999556e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
3.000000000000000000e+00,7.999999999999999334e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
3.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
3.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000056e-01,2.287500000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.005714285714285783e+00,5.714285714285713413e-03,1.843043478260869676e+02,8.364403162055334178e+03,7.956521739130434590e+00,4.347826086956521618e-02,6.500000000000000000e+01,-3.869201272403761105e-01,7.660616878797285700e+00
4.000000000000000000e+00,2.000000000000000111e-01,2.271428571428571530e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.694782608695652186e+02,7.058169960474308027e+03,6.913043478260869179e+00,8.300395256916996700e-02,8.100000000000000000e+01,-3.951369392891236898e-01,6.543102490258898563e+00
4.000000000000000000e+00,3.000000000000000444e-01,2.300000000000000000e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.503478260869565304e+02,5.258237154150197966e+03,7.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,-3.992194039031301545e-01,6.371314363071412856e+00
4.000000000000000000e+00,4.000000000000000222e-01,2.266666666666666785e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.007692307692307665e+00,7.692307692307691867e-03,1.348260869565217490e+02,4.375968379446640029e+03,5.913043478260869179e+00,8.300395256916996700e-02,6.900000000000000000e+01,-3.859415739703106474e-01,5.405051334240444483e+00
4.000000000000000000e+00,5.000000000000000000e-01,2.283333333333333215e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.090000000000000000e+02,2.985636363636363512e+03,5.956521739130434590e+00,4.347826086956521618e-02,4.800000000000000000e+01,-3.807681522280966235e-01,5.930652655347604885e+00
4.000000000000000000e+00,5.999999999999999778e-01,2.300000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.539130434782609314e+01,1.385339920948616509e+03,4.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,-3.128448675858083727e-01,3.982915340142456184e+00
4.000000000000000000e+00,6.999999999999999556e-01,2.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.543478260869564878e+01,3.205296442687747458e+02,3.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,-2.595765784383693986e-01,2.865479142010556313e+00
4.000000000000000000e+00,7.999999999999999334e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
4.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000056e-01,2.300000000000000000e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.135652173913043441e+02,1.091034782608695605e+04,9.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,-3.736375623726689299e-01,8.276901919933463248e+00
5.000000000000000000e+00,2.000000000000000111e-01,2.277777777777777857e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.005102040816326481e+00,5.102040816326531072e-03,1.988260869565217490e+02,9.787422924901184160e+03,8.913043478260869179e+00,8.300395256916996700e-02,8.200000000000000000e+01,-3.743795388144532943e-01,8.429425116819132313e+00
5.000000000000000000e+00,3.000000000000000444e-01,2.300000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.800869565217391255e+02,8.211355731225294221e+03,8.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,-3.921795058432546721e-01,7.434238368630605720e+00
5.000000000000000000e+00,4.000000000000000222e-01,2.133333333333333215e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.005464480874316946e+00,5.464480874316940753e-03,1.619130434782608745e+02,6.356173913043478024e+03,8.347826086956521507e+00,2.371541501976285882e-01,5.700000000000000000e+01,-3.913508883184247389e-01,7.439671085392448369e+00
5.000000000000000000e+00,5.000000000000000000e-01,2.285714285714285765e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.006535947712418277e+00,6.535947712418302587e-03,1.354347826086956559e+02,4.646711462450592990e+03,6.956521739130434590e+00,4.347826086956521618e-02,6.500000000000000000e+01,-3.990454987375274265e-01,6.529123599619834017e+00
5.000000000000000000e+00,5.999999999999999778e-01,2.257142857142857295e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.019867549668874274e+00,1.960264900662251134e-02,1.066521739130434838e+02,2.827237154150197512e+03,6.869565217391304657e+00,2.094861660079050669e-01,4.600000000000000000e+01,-4.022842037788736946e-01,6.165527817242856479e+00
5.000000000000000000e+00,6.999999999999999556e-01,2.250000000000000000e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.023255813953488413e+00,3.851744186046512225e-02,7.086956521739129755e+01,1.256936758893280739e+03,5.869565217391304657e+00,1.185770750988142525e-01,3.600000000000000000e+01,-3.883719975309480876e-01,5.831118977868158026e+00
5.000000000000000000e+00,7.999999999999999334e-01,2.200000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.652173913043478493e+00,4.778260869565217916e+01,9.565217391304348116e-01,4.347826086956523006e-02,2.000000000000000000e+01,-1.000000000000000056e-01,1.000000000000000000e+00
5.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
5.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000056e-01,2.288888888888888928e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.005076142131979600e+00,5.076142131979696770e-03,2.366521739130434696e+02,1.432587351778656011e+04,8.956521739130435478e+00,4.347826086956520231e-02,6.500000000000000000e+01,-3.650183275658147597e-01,8.648733733698660942e+00
6.000000000000000000e+00,2.000000000000000111e-01,2.072727272727272663e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.023041474654377891e+00,7.817033623485235283e-02,2.253478260869565304e+02,1.275541897233201416e+04,9.913043478260869179e+00,1.739130434782608647e-01,7.500000000000000000e+01,-3.216849442158508654e-01,9.067435455436111624e+00
6.000000000000000000e+00,3.000000000000000444e-01,2.288888888888888928e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.005076142131979600e+00,5.076142131979695035e-03,2.073913043478260931e+02,1.110361264822134399e+04,8.956521739130435478e+00,4.347826086956520231e-02,8.200000000000000000e+01,-3.759443141711778513e-01,8.408118141738150086e+00
6.000000000000000000e+00,4.000000000000000222e-01,2.300000000000000000e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.887826086956521863e+02,9.276814229249010168e+03,9.000000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,-3.907446742752784252e-01,7.771672594460556915e+00
6.000000000000000000e+00,5.000000000000000000e-01,2.266666666666666785e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.015384615384615330e+00,2.553528945281522203e-02,1.657826086956521863e+02,6.904905138339920995e+03,8.869565217391304657e+00,1.185770750988142525e-01,5.700000000000000000e+01,-3.712529306112924976e-01,8.680918310061038312e+00
6.000000000000000000e+00,5.999999999999999778e-01,2.262500000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.017341040462427681e+00,1.713940045705068110e-02,1.338695652173913118e+02,4.829845849802371959e+03,7.869565217391304657e+00,1.185770750988142525e-01,5.400000000000000000e+01,-3.966404059231625756e-01,7.572351999284086865e+00
6.000000000000000000e+00,6.999999999999999556e-01,2.228571428571428470e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.033557046979865834e+00,3.265009976419372406e-02,9.600000000000000000e+01,2.424454545454545496e+03,6.782608695652173836e+00,2.687747035573121446e-01,4.200000000000000000e+01,-3.991904122897067531e-01,6.609505208333333215e+00
6.000000000000000000e+00,7.999999999999999334e-01,2.225000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,1.035294117647058920e+00,3.445378151260503063e-02,4.286956521739130466e+01,5.935731225296442517e+02,3.869565217391304213e+00,1.185770750988142108e-01,3.400000000000000000e+01,-3.175233810496514986e-01,3.789466702042982416e+00
6.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
6.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000056e-01,2.275000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.007662835249042210e+00,7.633362805776599397e-03,2.583478260869565020e+02,1.713396442687746821e+04,1.186956521739130466e+01,1.185770750988142525e-01,6.100000000000000000e+01,-2.353146872186353544e-01,1.116992923043236985e+01
7.000000000000000000e+00,2.000000000000000111e-01,2.288888888888888928e+01,2.300000000000000000e+01,9.000000000000000000e+00,1.005076142131979600e+00,5.076142131979696770e-03,2.408695652173913118e+02,1.404630039525691609e+04,8.956521739130435478e+00,4.347826086956520231e-02,7.300000000000000000e+01,-3.665179716812274613e-01,8.534303181598469124e+00
7.000000000000000000e+00,3.000000000000000444e-01,2.075000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.016877637130801704e+00,1.666309089608811536e-02,2.286521739130434696e+02,1.331132806324110607e+04,1.082608695652173836e+01,6.047430830039526306e-01,6.200000000000000000e+01,-2.616886511128675985e-01,9.905402297615337304e+00
7.000000000000000000e+00,4.000000000000000222e-01,2.225000000000000000e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.027450980392156765e+00,3.467654778446811054e-02,2.077391304347825951e+02,1.033274703557312023e+04,1.160869565217391219e+01,4.308300395256917659e-01,6.300000000000000000e+01,-2.466109681614053473e-01,1.099275834865690449e+01
7.000000000000000000e+00,5.000000000000000000e-01,2.263636363636363669e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.016806722689075571e+00,2.503279792929830397e-02,1.836086956521739069e+02,8.545885375494071923e+03,1.082608695652173836e+01,2.411067193675889564e-01,5.700000000000000000e+01,-2.983822825213399144e-01,9.956145954554489919e+00
7.000000000000000000e+00,5.999999999999999778e-01,2.236363636363636331e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.021276595744680771e+00,2.091289325331878793e-02,1.559565217391304373e+02,6.275588932806324010e+03,1.069565217391304301e+01,5.849802371541501511e-01,5.800000000000000000e+01,-3.055319383906769382e-01,9.771584802402978553e+00
7.000000000000000000e+00,6.999999999999999556e-01,2.271428571428571530e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.006578947368421018e+00,6.578947368421051399e-03,1.191304347826087024e+02,3.863209486166007537e+03,6.913043478260869179e+00,8.300395256916996700e-02,6.100000000000000000e+01,-4.001290924746295774e-01,6.486403794595398509e+00
7.000000000000000000e+00,7.999999999999999334e-01,2.183333333333333215e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.048000000000000043e+00,4.606451612903223608e-02,6.113043478260869534e+01,8.044822134387352435e+02,5.695652173913043903e+00,3.122529644268773885e-01,3.700000000000000000e+01,-3.900558218162274993e-01,5.548773636843701951e+00
7.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
7.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000056e-01,2.166666666666666785e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.012096774193548487e+00,2.009599059683949557e-02,2.736521739130434980e+02,1.951060079051383218e+04,1.130434782608695699e+01,2.213438735177865324e-01,7.300000000000000000e+01,-2.394164873019676010e-01,1.072802358379924748e+01
8.000000000000000000e+00,2.000000000000000111e-01,2.283333333333333215e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.577391304347826235e+02,1.685447430830039593e+04,1.191304347826086918e+01,8.300395256916996700e-02,6.300000000000000000e+01,-2.278507887718831115e-01,1.115599031196538249e+01
8.000000000000000000e+00,3.000000000000000444e-01,2.118181818181818343e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.004504504504504458e+00,4.504504504504502731e-03,2.456086956521739069e+02,1.463761264822133853e+04,1.013043478260869534e+01,1.185770750988142525e-01,7.300000000000000000e+01,-3.115577584726435534e-01,9.663084174137848592e+00
8.000000000000000000e+00,4.000000000000000222e-01,2.266666666666666785e+01,2.300000000000000000e+01,1.200000000000000000e+01,1.011538461538461497e+00,1.144936144936145074e-02,2.249565217391304373e+02,1.303295256916996004e+04,1.182608695652173836e+01,1.501976284584980448e-01,5.800000000000000000e+01,-2.376159948387920051e-01,1.080011411397839716e+01
8.000000000000000000e+00,5.000000000000000000e-01,2.238461538461538325e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.010791366906474753e+00,1.071345089992987304e-02,2.048260869565217490e+02,1.026242292490118598e+04,1.265217391304347849e+01,3.280632411067193610e-01,5.300000000000000000e+01,-1.751198474824362250e-01,1.191330151987303232e+01
8.000000000000000000e+00,5.999999999999999778e-01,2.269999999999999929e+01,2.300000000000000000e+01,1.000000000000000000e+01,1.004608294930875667e+00,4.608294930875574298e-03,1.739565217391304373e+02,7.774861660079050125e+03,9.869565217391304657e+00,2.094861660079050114e-01,5.000000000000000000e+01,-3.432528672467082265e-01,9.593136867041184956e+00
8.000000000000000000e+00,6.999999999999999556e-01,2.300000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.388695652173913118e+02,4.752209486166007991e+03,8.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,-3.902710289889868567e-01,7.950513744016713957e+00
8.000000000000000000e+00,7.999999999999999334e-01,2.271428571428571530e+01,2.300000000000000000e+01,7.000000000000000000e+00,1.006578947368421018e+00,6.578947368421051399e-03,8.495652173913043725e+01,1.852588932806324237e+03,6.913043478260869179e+00,8.300395256916996700e-02,3.900000000000000000e+01,-3.970035840544783867e-01,6.501725882789898492e+00
8.000000000000000000e+00,8.999999999999999112e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
8.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000056e-01,2.276923076923077005e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.007067137809187329e+00,7.042077036814274604e-03,2.916086956521739353e+02,2.101206719367589176e+04,1.286956521739130466e+01,1.185770750988142525e-01,6.500000000000000000e+01,-1.413999497212747869e-01,1.236789653203923223e+01
9.000000000000000000e+00,2.000000000000000111e-01,2.281818181818181657e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.004166666666666652e+00,4.166666666666663139e-03,2.784782608695651902e+02,1.933398814229249547e+04,1.091304347826086918e+01,8.300395256916996700e-02,7.700000000000000000e+01,-2.984784821167255076e-01,1.008742780750241330e+01
9.000000000000000000e+00,3.000000000000000444e-01,2.284615384615384670e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.003521126760563487e+00,3.521126760563380361e-03,2.576521739130434980e+02,1.692105533596837995e+04,1.291304347826086918e+01,8.300395256916996700e-02,6.200000000000000000e+01,-1.448506714504579074e-01,1.219812620594919927e+01
9.000000000000000000e+00,4.000000000000000222e-01,2.261538461538461675e+01,2.300000000000000000e+01,1.300000000000000000e+01,1.010676156583629970e+00,1.059989832231824844e-02,2.389130434782608745e+02,1.401435573122529422e+04,1.278260869565217384e+01,2.687747035573122001e-01,6.100000000000000000e+01,-1.514437775652340001e-01,1.195894914891678518e+01
9.000000000000000000e+00,5.000000000000000000e-01,2.290909090909091006e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.004149377593360981e+00,4.149377593360995854e-03,2.187826086956521863e+02,1.254263241106719397e+04,1.095652173913043548e+01,4.347826086956520231e-02,5.400000000000000000e+01,-2.843699885883574918e-01,1.042791366693111321e+01
9.000000000000000000e+00,5.999999999999999778e-01,2.181818181818181657e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.008733624454148492e+00,8.695319083735537566e-03,1.866956521739130324e+02,9.078584980237154014e+03,1.043478260869565233e+01,3.478260869565216740e-01,5.900000000000000000e+01,-3.151843331420612904e-01,9.289725946628582420e+00
9.000000000000000000e+00,6.999999999999999556e-01,2.263636363636363669e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.016806722689075571e+00,1.659397936389745212e-02,1.573043478260869676e+02,6.501494071146245915e+03,1.082608695652173836e+01,1.501976284584980448e-01,4.900000000000000000e+01,-3.031780377820126327e-01,1.068168728512238808e+01
9.000000000000000000e+00,7.999999999999999334e-01,2.200000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.029761904761904656e+00,2.904904476760765408e-02,9.960869565217390686e+01,2.483703557312253452e+03,7.652173913043478493e+00,6.007905138339919571e-01,5.500000000000000000e+01,-4.047891469296985290e-01,6.920098979341491763e+00
9.000000000000000000e+00,8.999999999999999112e-01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.750000000000000000e+00,9.166666666666666297e-01,3.043478260869565410e-01,4.031620553359684944e-01,2.173913043478260809e-01,1.778656126482212885e-01,2.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00
9.000000000000000000e+00,9.999999999999998890e-01,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00
