TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.6,3.608040201005025,0.7708542713567841
2.4,0.6,2.115577889447236,0.4894472361809046
2.4,0.6,2.3266331658291457,0.5497487437185931
2.4,0.6,2.190954773869347,0.5296482412060302
2.4,0.6,2.507537688442211,0.6984924623115578
2.4,0.6,2.2060301507537687,0.5457286432160804
2.4,0.6,2.748743718592965,0.6864321608040201
2.4,0.6,1.6180904522613067,0.2763819095477387
2.4,0.6,2.4020100502512562,0.5899497487437186
2.4,0.6,3.080402010050251,0.7065326633165829
2.4,0.6,1.8592964824120601,0.46934673366834173
2.4,0.6,2.8241206030150754,0.6824120603015076
2.4,0.6,2.3266331658291457,0.5698492462311558
2.4,0.6,3.743718592964824,0.7829145728643216
2.4,0.6,2.6884422110552766,0.6502512562814071
2.4,0.6,1.9045226130653266,0.4532663316582915
2.4,0.6,2.4020100502512562,0.577889447236181
2.4,0.6,2.899497487437186,0.6904522613065327
2.4,0.6,2.628140703517588,0.6502512562814071
2.4,0.6,2.64321608040201,0.6381909547738693
