TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.0,0.5,2.100502512562814,0.5296482412060302
2.0,0.5,2.2361809045226133,0.5979899497487438
2.0,0.5,1.8592964824120601,0.39698492462311563
2.0,0.5,2.2060301507537687,0.5618090452261306
2.0,0.5,2.4472361809045227,0.6261306532663318
2.0,0.5,1.8743718592964824,0.4452261306532663
2.0,0.5,2.4020100502512562,0.5738693467336684
2.0,0.5,2.2361809045226133,0.5537688442211055
2.0,0.5,2.35678391959799,0.6180904522613067
2.0,0.5,1.829145728643216,0.4371859296482412
2.0,0.5,2.2964824120603016,0.5698492462311558
2.0,0.5,2.190954773869347,0.5658291457286433
2.0,0.5,2.190954773869347,0.5738693467336684
2.0,0.5,1.9346733668341707,0.44120603015075377
2.0,0.5,2.0100502512562812,0.4974874371859297
2.0,0.5,1.8442211055276383,0.40502512562814075
2.0,0.5,1.8592964824120601,0.4291457286432161
2.0,0.5,2.0552763819095476,0.5055276381909548
2.0,0.5,2.3115577889447234,0.5859296482412061
2.0,0.5,2.2361809045226133,0.5658291457286433
