TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.975,1.4371859296482412,0.9115577889447237
1.4,0.975,1.3015075376884422,0.7708542713567841
1.4,0.975,1.150753768844221,0.5256281407035177
1.4,0.975,1.271356783919598,0.5859296482412061
1.4,0.975,1.2864321608040201,0.6100502512562815
1.4,0.975,1.2110552763819096,0.7829145728643216
1.4,0.975,1.3165829145728642,0.7708542713567841
1.4,0.975,1.3768844221105527,0.8834170854271357
1.4,0.975,1.3768844221105527,0.8391959798994975
1.4,0.975,1.0904522613065326,0.7748743718592965
1.4,0.975,1.135678391959799,0.7105527638190956
1.4,0.975,1.3618090452261307,0.7869346733668343
1.4,0.975,1.3768844221105527,0.7025125628140705
1.4,0.975,1.3467336683417086,0.7869346733668343
1.4,0.975,1.5276381909547738,0.9396984924623117
1.4,0.975,1.2261306532663316,0.6502512562814071
1.4,0.975,1.135678391959799,0.8231155778894472
1.4,0.975,1.4974874371859297,0.8994974874371859
1.4,0.975,1.3618090452261307,0.7829145728643216
1.4,0.975,1.1809045226130652,0.6301507537688442
