TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.94,3.2613065326633164,0.9718592964824122
2.4,0.94,2.778894472361809,0.9477386934673369
2.4,0.94,2.658291457286432,0.9316582914572866
2.4,0.94,2.92964824120603,0.9758793969849247
2.4,0.94,2.251256281407035,0.955778894472362
2.4,0.94,3.321608040201005,0.9678391959798995
2.4,0.94,2.507537688442211,0.9517587939698493
2.4,0.94,2.251256281407035,0.835175879396985
2.4,0.94,1.9346733668341707,0.927638190954774
2.4,0.94,3.185929648241206,0.9678391959798995
2.4,0.94,2.0251256281407035,0.9396984924623117
2.4,0.94,2.9748743718592965,0.9798994974874373
2.4,0.94,1.7989949748743719,0.8994974874371859
2.4,0.94,2.251256281407035,0.9517587939698493
2.4,0.94,2.040201005025126,0.9316582914572866
2.4,0.94,3.1557788944723617,0.955778894472362
2.4,0.94,1.829145728643216,0.6663316582914574
2.4,0.94,3.638190954773869,0.9879396984924624
2.4,0.94,1.7386934673366834,0.907537688442211
2.4,0.94,2.4472361809045227,0.9396984924623117
