TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.8,0.9,1.5728643216080402,0.8512562814070352
1.8,0.9,1.7386934673366834,0.9155778894472362
1.8,0.9,1.8894472361809045,0.8834170854271357
1.8,0.9,1.814070351758794,0.8271356783919599
1.8,0.9,1.7386934673366834,0.9236180904522613
1.8,0.9,1.9949748743718594,0.9396984924623117
1.8,0.9,1.3919597989949748,0.8271356783919599
1.8,0.9,1.964824120603015,0.8914572864321608
1.8,0.9,1.557788944723618,0.9195979899497488
1.8,0.9,2.100502512562814,0.9316582914572866
1.8,0.9,1.7688442211055277,0.9236180904522613
1.8,0.9,1.7236180904522613,0.7668341708542714
1.8,0.9,1.814070351758794,0.9236180904522613
1.8,0.9,1.979899497487437,0.9517587939698493
1.8,0.9,1.4673366834170853,0.8834170854271357
1.8,0.9,2.115577889447236,0.9115577889447237
1.8,0.9,1.9045226130653266,0.7909547738693468
1.8,0.9,1.8442211055276383,0.8713567839195981
1.8,0.9,1.7386934673366834,0.907537688442211
1.8,0.9,1.7386934673366834,0.9115577889447237
