TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.94,3.050251256281407,0.9477386934673369
2.6,0.94,2.0552763819095476,0.8713567839195981
2.6,0.94,3.0050251256281406,0.9839195979899498
2.6,0.94,3.4271356783919598,0.9718592964824122
2.6,0.94,2.778894472361809,0.9356783919597991
2.6,0.94,2.0552763819095476,0.8874371859296484
2.6,0.94,2.341708542713568,0.9316582914572866
2.6,0.94,2.809045226130653,0.9678391959798995
2.6,0.94,2.190954773869347,0.8673366834170855
2.6,0.94,3.1105527638190953,0.9356783919597991
2.6,0.94,3.608040201005025,0.9879396984924624
2.6,0.94,2.628140703517588,0.9356783919597991
2.6,0.94,2.6130653266331656,0.863316582914573
2.6,0.94,2.2361809045226133,0.8472361809045228
2.6,0.94,2.959798994974874,0.8713567839195981
2.6,0.94,3.758793969849246,0.955778894472362
2.6,0.94,2.4472361809045227,0.9638190954773871
2.6,0.94,2.5376884422110555,0.9115577889447237
2.6,0.94,3.1105527638190953,0.9396984924623117
2.6,0.94,2.64321608040201,0.9517587939698493
