TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.8,2.2361809045226133,0.8271356783919599
2.2,0.8,3.0050251256281406,0.8512562814070352
2.2,0.8,2.2060301507537687,0.7829145728643216
2.2,0.8,1.949748743718593,0.7185929648241207
2.2,0.8,3.0954773869346734,0.927638190954774
2.2,0.8,2.2211055276381906,0.8271356783919599
2.2,0.8,2.2964824120603016,0.7869346733668343
2.2,0.8,2.341708542713568,0.7909547738693468
2.2,0.8,2.507537688442211,0.8753768844221106
2.2,0.8,1.9346733668341707,0.6824120603015076
2.2,0.8,2.477386934673367,0.7748743718592965
2.2,0.8,2.6130653266331656,0.9638190954773871
2.2,0.8,1.7386934673366834,0.6462311557788945
2.2,0.8,2.417085427135678,0.907537688442211
2.2,0.8,1.9045226130653266,0.7105527638190956
2.2,0.8,1.9045226130653266,0.8271356783919599
2.2,0.8,1.8894472361809045,0.6984924623115578
2.2,0.8,3.050251256281407,0.9839195979899498
2.2,0.8,2.3266331658291457,0.8552763819095479
2.2,0.8,3.170854271356784,0.9597989949748744
