w1,w2,w3,w4,score,n_selected,threshold
0.9,0.7,0.1,0.1,0.23286822,49925,0.030870690642213816
0.9,0.9,0.1,0.1,0.23298904,49925,0.03060661612783947
0.8,0.7,0.1,0.1,0.23317829,49925,0.03130585302312728
0.9,0.8,0.1,0.1,0.23336858,49925,0.03075384896675053
0.9,0.9,0.1,0.2,0.23344028,49925,0.032017426941534075
0.8,0.9,0.1,0.1,0.23346709,49925,0.030968010257344674
0.8,0.8,0.1,0.1,0.23349874,49925,0.03115569919925271
0.7,0.7,0.1,0.1,0.2336894,49925,0.031768014116530595
0.9,0.8,0.1,0.2,0.23372364,49925,0.03221300368619011
0.8,0.9,0.1,0.2,0.23373896,49925,0.03241759309107117
0.7,0.8,0.1,0.1,0.23376082,49925,0.03158212277540354
0.8,0.6,0.1,0.1,0.233784,49925,0.031448339669836
0.7,0.9,0.1,0.1,0.23378736,49925,0.031364990310389786
0.9,0.6,0.1,0.1,0.2338942,49925,0.030968000966543896
0.7,0.9,0.1,0.2,0.23396757,49925,0.03283355579616485
0.6,0.8,0.1,0.1,0.23399496,49925,0.03201370634502781
0.6,0.9,0.1,0.1,0.23411533,49925,0.03174852298780946
0.7,0.6,0.1,0.1,0.2341676,49925,0.03197213451876051
0.8,0.8,0.1,0.2,0.23434068,49925,0.032649052112331434
0.9,0.9,0.1,0.3,0.23450539,49925,0.03312133182028385
0.5,0.9,0.1,0.1,0.2345098,49925,0.032164571142676054
0.6,0.7,0.1,0.1,0.23451833,49925,0.03227088239549718
0.6,0.9,0.1,0.2,0.23454298,49925,0.03327101566644541
0.5,0.8,0.1,0.1,0.2345612,49925,0.0324688644550477
0.8,0.9,0.1,0.3,0.23461631,49925,0.03352110359759063
0.7,0.8,0.1,0.2,0.23473985,49925,0.03311557568372971
0.6,0.6,0.1,0.1,0.23474902,49925,0.03254739079737329
0.5,0.7,0.1,0.1,0.23479477,49925,0.0328136128001202
0.8,0.7,0.1,0.2,0.23497854,49925,0.03287570039598629
0.7,0.7,0.1,0.2,0.23513076,49925,0.033373609345291544
0.9,0.7,0.1,0.2,0.23517057,49925,0.032394166164052184
0.5,0.6,0.1,0.1,0.2351917,49925,0.03315988766998165
0.6,0.8,0.1,0.2,0.23522611,49925,0.03359088175116155
0.4,0.8,0.1,0.1,0.23524442,49925,0.032974756727508096
0.4,0.7,0.1,0.1,0.23525438,49925,0.033383832674481584
0.4,0.9,0.1,0.1,0.23533371,49925,0.03260899931097139
0.7,0.5,0.1,0.1,0.23536943,49925,0.0321815433350986
0.6,0.7,0.1,0.2,0.23545086,49925,0.0339126511723396
0.7,0.9,0.1,0.3,0.23545799,49925,0.033952703496536146
0.8,0.5,0.1,0.1,0.2354588,49925,0.03159512696212169
0.5,0.9,0.1,0.2,0.23549883,49925,0.033729901347517154
0.6,0.5,0.1,0.1,0.23560342,49925,0.03282286534239436
0.9,0.5,0.1,0.1,0.23564105,49925,0.031053994175498572
0.5,0.8,0.1,0.2,0.23568015,49925,0.03408947026452075
0.9,0.9,0.1,0.4,0.2357777,49925,0.03393457943734055
0.9,0.8,0.1,0.3,0.2358284,49925,0.03332117481322297
0.6,0.9,0.1,0.3,0.23585093,49925,0.03438040789660295
0.4,0.6,0.1,0.1,0.2359285,49925,0.033821582645521944
0.8,0.8,0.1,0.3,0.23593275,49925,0.03375623332999286
0.3,0.9,0.1,0.1,0.23622143,49925,0.03302947621597026
0.7,0.8,0.1,0.3,0.23628083,49925,0.034197588895356325
0.5,0.5,0.1,0.1,0.23636678,49925,0.03353706229289619
0.9,0.6,0.1,0.2,0.23646328,49925,0.032575925990875436
0.3,0.8,0.1,0.1,0.2365467,49925,0.03349032740023334
0.5,0.7,0.1,0.2,0.23662317,49925,0.03446961600221571
0.8,0.6,0.1,0.2,0.23675431,49925,0.03308261782703273
0.8,0.9,0.1,0.4,0.2367712,49925,0.034327850822527484
0.7,0.6,0.1,0.2,0.23686618,49925,0.03361654693540669
0.4,0.9,0.1,0.2,0.23690233,49925,0.034174973594328965
0.5,0.9,0.1,0.3,0.23692742,49925,0.034808987498855165
0.4,0.5,0.1,0.1,0.23696125,49925,0.03432621572011184
0.6,0.8,0.1,0.3,0.23703085,49925,0.03468649372202571
0.4,0.8,0.1,0.2,0.23708665,49925,0.034588103656071074
0.8,0.9,0.2,0.1,0.23720264,49925,0.03342775046891459
0.9,0.9,0.2,0.1,0.23721701,49925,0.033000175308278236
0.9,0.9,0.2,0.2,0.23730831,49925,0.03413762483584866
