TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.94,1.2110552763819096,0.8231155778894472
1.2,0.94,1.0753768844221105,0.7306532663316583
1.2,0.94,1.120603015075377,0.4010050251256282
1.2,0.94,1.271356783919598,0.8512562814070352
1.2,0.94,1.1809045226130652,0.6542713567839197
1.2,0.94,1.120603015075377,0.7587939698492463
1.2,0.94,1.1959798994974875,0.8432160804020101
1.2,0.94,1.3618090452261307,0.8713567839195981
1.2,0.94,1.0753768844221105,0.5256281407035177
1.2,0.94,1.135678391959799,0.7105527638190956
1.2,0.94,1.1055276381909547,0.3929648241206031
1.2,0.94,1.1658291457286432,0.8834170854271357
1.2,0.94,1.2261306532663316,0.7025125628140705
1.2,0.94,1.0753768844221105,0.577889447236181
1.2,0.94,1.0753768844221105,0.7989949748743719
1.2,0.94,1.0603015075376885,0.5296482412060302
1.2,0.94,1.120603015075377,0.6261306532663318
1.2,0.94,1.1658291457286432,0.807035175879397
1.2,0.94,1.0603015075376885,0.7949748743718594
1.2,0.94,1.150753768844221,0.7869346733668343
