TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.94,1.4522613065326633,0.8030150753768845
1.6,0.94,1.964824120603015,0.9477386934673369
1.6,0.94,1.5879396984924623,0.8753768844221106
1.6,0.94,1.4824120603015074,0.8793969849246233
1.6,0.94,1.5276381909547738,0.8713567839195981
1.6,0.94,1.4371859296482412,0.7507537688442212
1.6,0.94,1.557788944723618,0.8713567839195981
1.6,0.94,1.3768844221105527,0.8713567839195981
1.6,0.94,1.6633165829145728,0.9316582914572866
1.6,0.94,1.4371859296482412,0.8834170854271357
1.6,0.94,1.708542713567839,0.8954773869346735
1.6,0.94,1.4371859296482412,0.6623115577889448
1.6,0.94,1.2412060301507537,0.8472361809045228
1.6,0.94,1.4522613065326633,0.714572864321608
1.6,0.94,1.6331658291457285,0.9035175879396986
1.6,0.94,1.135678391959799,0.8231155778894472
1.6,0.94,1.1055276381909547,0.6864321608040201
1.6,0.94,1.3316582914572863,0.7507537688442212
1.6,0.94,1.4371859296482412,0.807035175879397
1.6,0.94,1.4371859296482412,0.7949748743718594
