TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.7,1.542713567839196,0.3768844221105528
2.6,0.7,1.8743718592964824,0.5457286432160804
2.6,0.7,2.4623115577889445,0.6623115577889448
2.6,0.7,2.492462311557789,0.714572864321608
2.6,0.7,2.778894472361809,0.7708542713567841
2.6,0.7,2.0100502512562812,0.6060301507537689
2.6,0.7,2.7336683417085426,0.7105527638190956
2.6,0.7,2.4623115577889445,0.6542713567839197
2.6,0.7,3.0050251256281406,0.7909547738693468
2.6,0.7,2.190954773869347,0.5577889447236182
2.6,0.7,2.492462311557789,0.6824120603015076
2.6,0.7,2.914572864321608,0.8190954773869348
2.6,0.7,3.638190954773869,0.7788944723618092
2.6,0.7,2.4623115577889445,0.6904522613065327
2.6,0.7,2.9748743718592965,0.7306532663316583
2.6,0.7,2.7939698492462313,0.7306532663316583
2.6,0.7,2.7336683417085426,0.6984924623115578
2.6,0.7,2.1457286432160805,0.6301507537688442
2.6,0.7,3.020100502512563,0.7547738693467336
2.6,0.7,2.477386934673367,0.7065326633165829
