TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.6,1.0753768844221105,0.4371859296482412
1.2,0.6,1.0603015075376885,0.7025125628140705
1.2,0.6,1.0603015075376885,0.5015075376884423
1.2,0.6,1.3768844221105527,0.8954773869346735
1.2,0.6,1.3165829145728642,0.8190954773869348
1.2,0.6,1.2261306532663316,0.7869346733668343
1.2,0.6,1.0753768844221105,0.5296482412060302
1.2,0.6,1.2562814070351758,0.8030150753768845
1.2,0.6,1.4824120603015074,0.8793969849246233
1.2,0.6,1.1658291457286432,0.6341708542713569
1.2,0.6,1.2562814070351758,0.7909547738693468
1.2,0.6,1.3015075376884422,0.7788944723618092
1.2,0.6,1.1809045226130652,0.5859296482412061
1.2,0.6,1.150753768844221,0.6381909547738693
1.2,0.6,1.1055276381909547,0.807035175879397
1.2,0.6,1.2110552763819096,0.7668341708542714
1.2,0.6,1.150753768844221,0.7949748743718594
1.2,0.6,1.2412060301507537,0.6020100502512563
1.2,0.6,1.2562814070351758,0.8552763819095479
1.2,0.6,1.0603015075376885,0.8311557788944723
