TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.9,2.2814070351758793,0.8673366834170855
2.6,0.9,3.698492462311558,0.9678391959798995
2.6,0.9,3.2763819095477387,0.9638190954773871
2.6,0.9,2.7939698492462313,0.9477386934673369
2.6,0.9,2.341708542713568,0.9236180904522613
2.6,0.9,3.0954773869346734,0.8954773869346735
2.6,0.9,2.1758793969849246,0.9195979899497488
2.6,0.9,2.477386934673367,0.807035175879397
2.6,0.9,2.7939698492462313,0.8994974874371859
2.6,0.9,2.3266331658291457,0.7708542713567841
2.6,0.9,1.979899497487437,0.7587939698492463
2.6,0.9,3.6231155778894473,0.9316582914572866
2.6,0.9,2.5527638190954773,0.8432160804020101
2.6,0.9,3.4120603015075375,0.9517587939698493
2.6,0.9,2.2211055276381906,0.863316582914573
2.6,0.9,1.678391959798995,0.9115577889447237
2.6,0.9,2.085427135678392,0.8552763819095479
2.6,0.9,2.8844221105527637,0.9155778894472362
2.6,0.9,3.457286432160804,0.9356783919597991
2.6,0.9,2.8241206030150754,0.9638190954773871
