TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.7,2.35678391959799,0.7105527638190956
2.4,0.7,2.0703517587939695,0.6301507537688442
2.4,0.7,2.3718592964824117,0.7226130653266332
2.4,0.7,2.92964824120603,0.7668341708542714
2.4,0.7,2.6733668341708543,0.7065326633165829
2.4,0.7,2.7638190954773867,0.7668341708542714
2.4,0.7,2.266331658291457,0.6623115577889448
2.4,0.7,3.366834170854271,0.8311557788944723
2.4,0.7,2.64321608040201,0.734673366834171
2.4,0.7,2.5979899497487438,0.7306532663316583
2.4,0.7,1.964824120603015,0.5658291457286433
2.4,0.7,2.4472361809045227,0.7185929648241207
2.4,0.7,1.9346733668341707,0.5939698492462312
2.4,0.7,3.5628140703517586,0.8713567839195981
2.4,0.7,2.130653266331658,0.6582914572864322
2.4,0.7,2.2361809045226133,0.6462311557788945
2.4,0.7,2.4321608040201004,0.734673366834171
2.4,0.7,2.085427135678392,0.6542713567839197
2.4,0.7,3.201005025125628,0.7949748743718594
2.4,0.7,2.8542713567839195,0.907537688442211
