TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.6,1.542713567839196,0.7869346733668343
1.4,0.6,1.271356783919598,0.39698492462311563
1.4,0.6,1.3919597989949748,0.863316582914573
1.4,0.6,1.5728643216080402,0.8834170854271357
1.4,0.6,1.5125628140703518,0.6381909547738693
1.4,0.6,1.5879396984924623,0.8231155778894472
1.4,0.6,1.3015075376884422,0.7587939698492463
1.4,0.6,1.4070351758793969,0.8954773869346735
1.4,0.6,1.6482412060301508,0.9195979899497488
1.4,0.6,1.271356783919598,0.762814070351759
1.4,0.6,1.1658291457286432,0.8834170854271357
1.4,0.6,1.3165829145728642,0.6904522613065327
1.4,0.6,1.3165829145728642,0.6261306532663318
1.4,0.6,1.2110552763819096,0.8914572864321608
1.4,0.6,1.3015075376884422,0.4653266331658292
1.4,0.6,1.4824120603015074,0.8030150753768845
1.4,0.6,1.1959798994974875,0.6502512562814071
1.4,0.6,1.4070351758793969,0.5175879396984925
1.4,0.6,1.4070351758793969,0.5658291457286433
1.4,0.6,1.1959798994974875,0.4532663316582915
