TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.975,2.2361809045226133,0.9356783919597991
2.2,0.975,1.9045226130653266,0.8954773869346735
2.2,0.975,2.5979899497487438,0.9597989949748744
2.2,0.975,2.658291457286432,0.955778894472362
2.2,0.975,2.4020100502512562,0.9437185929648242
2.2,0.975,1.8743718592964824,0.7949748743718594
2.2,0.975,1.4371859296482412,0.8954773869346735
2.2,0.975,2.100502512562814,0.9396984924623117
2.2,0.975,2.4321608040201004,0.9517587939698493
2.2,0.975,2.266331658291457,0.9356783919597991
2.2,0.975,2.5527638190954773,0.9678391959798995
2.2,0.975,1.4673366834170853,0.7989949748743719
2.2,0.975,2.2060301507537687,0.8954773869346735
2.2,0.975,2.2211055276381906,0.927638190954774
2.2,0.975,1.6482412060301508,0.8753768844221106
2.2,0.975,2.2211055276381906,0.9356783919597991
2.2,0.975,1.8592964824120601,0.9396984924623117
2.2,0.975,2.5376884422110555,0.9356783919597991
2.2,0.975,1.6030150753768844,0.8472361809045228
2.2,0.975,3.170854271356784,0.9356783919597991
