TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.8,0.94,2.1457286432160805,0.8472361809045228
2.8,0.94,2.748743718592965,0.907537688442211
2.8,0.94,3.1105527638190953,0.9718592964824122
2.8,0.94,3.080402010050251,0.9517587939698493
2.8,0.94,2.5829145728643215,0.8472361809045228
2.8,0.94,3.2763819095477387,0.9678391959798995
2.8,0.94,2.3869346733668344,0.8834170854271357
2.8,0.94,3.201005025125628,0.927638190954774
2.8,0.94,3.5628140703517586,0.9678391959798995
2.8,0.94,2.6733668341708543,0.9356783919597991
2.8,0.94,3.2462311557788945,0.9316582914572866
2.8,0.94,3.4422110552763816,0.9155778894472362
2.8,0.94,2.3718592964824117,0.835175879396985
2.8,0.94,2.5979899497487438,0.927638190954774
2.8,0.94,2.0703517587939695,0.9356783919597991
2.8,0.94,3.6834170854271355,0.955778894472362
2.8,0.94,2.5979899497487438,0.9396984924623117
2.8,0.94,3.1105527638190953,0.9718592964824122
2.8,0.94,3.5025125628140703,0.9638190954773871
2.8,0.94,2.6130653266331656,0.9155778894472362
