w1,w2,w3,w4,score,n_selected,threshold
0.5,0.2,0.3,0.8,0.36299595,49925,0.048246174990739986
0.4,0.2,0.3,0.7,0.36301294,49925,0.04913596122370442
0.3,0.1,0.2,0.6,0.36308733,49925,0.04703073737471342
0.4,0.2,0.3,0.8,0.3631312,49925,0.04829722148410354
0.2,0.1,0.2,0.5,0.36328956,49925,0.04813329009927412
0.4,0.2,0.3,0.9,0.36330035,49925,0.047514295933314736
0.5,0.2,0.3,0.9,0.36339906,49925,0.04748969275449289
0.3,0.1,0.2,0.5,0.36345068,49925,0.048214551995362974
0.6,0.2,0.4,0.9,0.36349484,49925,0.04884142048979233
0.5,0.2,0.4,0.8,0.36358914,49925,0.049634991192300706
0.5,0.3,0.4,0.9,0.3636192,49925,0.04952649520724014
0.6,0.3,0.4,0.9,0.3636726,49925,0.049459031377722104
0.4,0.1,0.3,0.8,0.36368138,49925,0.04717454450995011
0.5,0.2,0.4,0.9,0.3638599,49925,0.04892403321709242
0.3,0.1,0.2,0.7,0.36386016,49925,0.045985351550985154
0.5,0.2,0.3,0.7,0.36388767,49925,0.049013414837171004
0.4,0.2,0.4,0.9,0.3639014,49925,0.04886771191339867
0.5,0.3,0.4,0.8,0.36391544,49925,0.05020592402824062
0.4,0.2,0.4,0.8,0.36392468,49925,0.04964196285831446
0.2,0.1,0.2,0.4,0.36392468,49925,0.04964196285831446
0.5,0.2,0.4,0.7,0.36397055,49925,0.05041570881879957
0.4,0.1,0.3,0.9,0.36404407,49925,0.0463812971772311
0.4,0.1,0.2,0.6,0.36405426,49925,0.04693156860245378
0.3,0.1,0.3,0.9,0.36405474,49925,0.04611084237053515
0.6,0.2,0.4,0.8,0.36405814,49925,0.04950119648921218
0.3,0.1,0.2,0.4,0.36405814,49925,0.04950119648921218
0.7,0.2,0.4,0.9,0.36405903,49925,0.04870863743193404
0.4,0.1,0.3,0.7,0.36415702,49925,0.04806707014007756
0.6,0.3,0.4,0.8,0.36416212,49925,0.050093191176492635
0.2,0.1,0.2,0.6,0.36417168,49925,0.046799554581196834
0.7,0.3,0.4,0.9,0.3641997,49925,0.049322400921143206
0.7,0.3,0.5,0.9,0.36420935,49925,0.050409270533298196
0.5,0.2,0.4,0.6,0.36422294,49925,0.05120740398263754
0.6,0.2,0.4,0.7,0.3642385,49925,0.05020658730698747
0.4,0.2,0.3,0.6,0.36430004,49925,0.05001985780521385
0.3,0.1,0.3,0.8,0.36430874,49925,0.046984445470457714
0.4,0.2,0.4,0.7,0.3643202,49925,0.05047155561177971
0.6,0.2,0.5,0.9,0.3643362,49925,0.049943877478200664
0.5,0.3,0.5,0.9,0.36437586,49925,0.05055363795169242
0.6,0.3,0.5,0.9,0.36440524,49925,0.050521481474891265
0.6,0.4,0.5,0.9,0.36442852,49925,0.05086495659346175
0.3,0.2,0.3,0.6,0.3644703,49925,0.05006866249834494
0.5,0.1,0.3,0.9,0.36450115,49925,0.046418345559050625
0.6,0.2,0.3,0.9,0.36450744,49925,0.04737881186870991
0.4,0.1,0.3,0.6,0.36451292,49925,0.04903785538328488
0.5,0.2,0.3,0.6,0.36451963,49925,0.04982079679844643
0.8,0.3,0.6,0.9,0.36452368,49925,0.05114031008578345
0.1,0.1,0.9,0.9,0.3645378,49925,0.046601979717030104
0.7,0.2,0.4,0.8,0.36453846,49925,0.0493145163736468
0.4,0.1,0.2,0.7,0.3645563,49925,0.04599231538644006
0.5,0.1,0.3,0.8,0.3645908,49925,0.04716282111723913
0.5,0.2,0.5,0.9,0.36463758,49925,0.049961166507454795
0.7,0.3,0.6,0.9,0.3646456,49925,0.05127768586488303
0.5,0.1,0.4,0.9,0.36464906,49925,0.0478721687831539
0.6,0.1,0.3,0.9,0.36465174,49925,0.04636740640368132
0.7,0.3,0.4,0.8,0.364673,49925,0.04990386346931889
0.3,0.1,0.3,0.7,0.3646751,49925,0.0479639858922109
0.6,0.3,0.3,0.8,0.36474317,49925,0.04862488498761962
0.4,0.1,0.4,0.8,0.36475188,49925,0.04857406247742822
0.3,0.2,0.3,0.8,0.3647559,49925,0.04811874408249524
0.3,0.2,0.3,0.7,0.36477643,49925,0.049045496542521085
0.3,0.2,0.2,0.5,0.36478084,49925,0.04923899579569435
0.6,0.2,0.5,0.8,0.36479053,49925,0.05058503563750952
0.1,0.1,0.9,0.8,0.36480165,49925,0.0472675005292348
0.6,0.2,0.3,0.8,0.36480993,49925,0.0480638677923883
0.5,0.1,0.3,0.7,0.36482242,49925,0.04795697488641266
0.5,0.2,0.5,0.8,0.364849,49925,0.05067710239270663
0.7,0.2,0.5,0.9,0.36485645,49925,0.04983257785615494
0.3,0.1,0.4,0.9,0.3648753,49925,0.04743215170914984
0.4,0.1,0.2,0.5,0.36487585,49925,0.04798061115027163
0.4,0.2,0.2,0.6,0.36488417,49925,0.047994689781755126
0.2,0.1,0.1,0.3,0.36488417,49925,0.047994689781755126
0.6,0.3,0.3,0.9,0.36488417,49925,0.047994689781755126
0.7,0.4,0.5,0.9,0.3648909,49925,0.05075945007184121
0.6,0.3,0.5,0.8,0.36489755,49925,0.05115545876609065
0.3,0.2,0.3,0.5,0.36491784,49925,0.05114471638167645
0.5,0.3,0.4,0.7,0.36493778,49925,0.05090946748241977
0.3,0.1,0.2,0.8,0.3649395,49925,0.0450259560979022
0.2,0.1,0.3,0.7,0.3649461,49925,0.047439776998121345
0.4,0.2,0.5,0.9,0.36495602,49925,0.04989512293158039
0.3,0.1,0.3,0.6,0.36498535,49925,0.04902188886427623
0.6,0.3,0.4,0.7,0.36499578,49925,0.050747353751132145
0.8,0.3,0.5,0.9,0.36499745,49925,0.050240099009175386
0.4,0.2,0.3,0.5,0.3650139,49925,0.050987923031717945
0.4,0.2,0.4,0.6,0.36503324,49925,0.05136637745227271
0.6,0.3,0.6,0.9,0.36503324,49925,0.05136637745227271
0.2,0.1,0.2,0.3,0.36503324,49925,0.05136637745227271
0.6,0.1,0.4,0.9,0.3650396,49925,0.04784146960010228
0.6,0.1,0.3,0.8,0.36504552,49925,0.04702094422155074
0.3,0.1,0.3,0.5,0.36504638,49925,0.050184289887981355
0.2,0.1,0.2,0.7,0.3650522,49925,0.045608448759374594
0.1,0.1,0.9,0.7,0.36505836,49925,0.047948085308213
0.7,0.3,0.5,0.8,0.3650835,49925,0.05100244821867617
0.6,0.4,0.5,0.8,0.36508742,49925,0.05147005683708111
0.4,0.3,0.4,0.8,0.36509308,49925,0.05020884590999217
0.4,0.1,0.4,0.9,0.3650996,49925,0.047762652296604174
0.8,0.4,0.5,0.9,0.3651104,49925,0.050603808658826584
0.6,0.3,0.5,0.7,0.36511385,49925,0.051834881717595635
0.4,0.2,0.2,0.5,0.36511844,49925,0.04895548827495251
0.6,0.4,0.4,0.9,0.36512408,49925,0.049801829455852244
0.6,0.2,0.3,0.7,0.3651441,49925,0.048788087549727174
0.7,0.4,0.4,0.9,0.36514634,49925,0.0496578748293029
0.5,0.3,0.5,0.8,0.3651493,49925,0.051232138361579097
0.5,0.1,0.4,0.8,0.36520123,49925,0.04863894080145895
0.2,0.1,0.3,0.8,0.36520407,49925,0.04638990655743048
0.4,0.1,0.2,0.8,0.36521274,49925,0.045128703833600306
0.3,0.2,0.3,0.9,0.3652341,49925,0.04726988390825488
0.4,0.2,0.5,0.8,0.36523646,49925,0.05065848875775062
0.2,0.1,0.3,0.6,0.36524406,49925,0.04862698422073623
0.1,0.1,0.8,0.9,0.36524898,49925,0.046589484326205265
0.8,0.2,0.4,0.9,0.36527312,49925,0.048523310679970545
0.6,0.2,0.5,0.7,0.36527804,49925,0.05130983496194525
0.1,0.1,0.9,0.6,0.36528108,49925,0.04869974195905146
0.5,0.3,0.4,0.6,0.36528903,49925,0.05168746146702257
