TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.4,0.975,1.829145728643216,0.8914572864321608
2.4,0.975,2.3718592964824117,0.9597989949748744
2.4,0.975,2.567839195979899,0.9597989949748744
2.4,0.975,2.6130653266331656,0.9396984924623117
2.4,0.975,2.0100502512562812,0.9316582914572866
2.4,0.975,2.477386934673367,0.9115577889447237
2.4,0.975,2.5376884422110555,0.9678391959798995
2.4,0.975,2.8693467336683414,0.9678391959798995
2.4,0.975,2.341708542713568,0.9678391959798995
2.4,0.975,1.9045226130653266,0.927638190954774
2.4,0.975,2.0703517587939695,0.9155778894472362
2.4,0.975,2.3718592964824117,0.9638190954773871
2.4,0.975,2.899497487437186,0.9678391959798995
2.4,0.975,2.1608040201005023,0.9477386934673369
2.4,0.975,2.809045226130653,0.9517587939698493
2.4,0.975,2.2964824120603016,0.9396984924623117
2.4,0.975,3.080402010050251,0.9718592964824122
2.4,0.975,2.085427135678392,0.8793969849246233
2.4,0.975,2.2361809045226133,0.8592964824120604
2.4,0.975,3.020100502512563,0.9597989949748744
