TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.94,1.3618090452261307,0.8914572864321608
1.4,0.94,1.542713567839196,0.9115577889447237
1.4,0.94,1.3768844221105527,0.8793969849246233
1.4,0.94,1.3919597989949748,0.8713567839195981
1.4,0.94,1.3618090452261307,0.7386934673366834
1.4,0.94,1.4824120603015074,0.835175879396985
1.4,0.94,1.0904522613065326,0.678391959798995
1.4,0.94,1.6331658291457285,0.8834170854271357
1.4,0.94,1.3919597989949748,0.8834170854271357
1.4,0.94,1.4673366834170853,0.8954773869346735
1.4,0.94,1.4522613065326633,0.7788944723618092
1.4,0.94,1.3316582914572863,0.8030150753768845
1.4,0.94,1.150753768844221,0.7909547738693468
1.4,0.94,1.4221105527638191,0.907537688442211
1.4,0.94,1.3919597989949748,0.9035175879396986
1.4,0.94,1.2562814070351758,0.577889447236181
1.4,0.94,1.2110552763819096,0.8391959798994975
1.4,0.94,1.4221105527638191,0.8673366834170855
1.4,0.94,1.2110552763819096,0.7829145728643216
1.4,0.94,1.2261306532663316,0.6020100502512563
