TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.4,0.5,1.4371859296482412,0.5417085427135679
1.4,0.5,1.5276381909547738,0.5497487437185931
1.4,0.5,1.271356783919598,0.3326633165829146
1.4,0.5,1.7236180904522613,0.8592964824120604
1.4,0.5,1.3015075376884422,0.3045226130653267
1.4,0.5,1.4673366834170853,0.49346733668341713
1.4,0.5,1.5125628140703518,0.6100502512562815
1.4,0.5,1.4673366834170853,0.5135678391959799
1.4,0.5,1.5125628140703518,0.8311557788944723
1.4,0.5,1.7236180904522613,0.7587939698492463
1.4,0.5,1.6331658291457285,0.8954773869346735
1.4,0.5,1.271356783919598,0.2763819095477387
1.4,0.5,1.542713567839196,0.7306532663316583
1.4,0.5,1.6482412060301508,0.9316582914572866
1.4,0.5,1.3618090452261307,0.5175879396984925
1.4,0.5,1.4070351758793969,0.48140703517587946
1.4,0.5,1.6331658291457285,0.6824120603015076
1.4,0.5,1.4371859296482412,0.6703517587939699
1.4,0.5,1.4070351758793969,0.6180904522613067
1.4,0.5,1.542713567839196,0.6542713567839197
