TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.7,2.492462311557789,0.7788944723618092
2.2,0.7,2.477386934673367,0.7427135678391961
2.2,0.7,2.0552763819095476,0.678391959798995
2.2,0.7,2.040201005025126,0.6582914572864322
2.2,0.7,2.477386934673367,0.7025125628140705
2.2,0.7,2.0552763819095476,0.6542713567839197
2.2,0.7,1.8442211055276383,0.6462311557788945
2.2,0.7,2.417085427135678,0.7306532663316583
2.2,0.7,2.2964824120603016,0.678391959798995
2.2,0.7,2.040201005025126,0.6180904522613067
2.2,0.7,2.1758793969849246,0.6824120603015076
2.2,0.7,1.6934673366834172,0.485427135678392
2.2,0.7,2.3115577889447234,0.7587939698492463
2.2,0.7,1.964824120603015,0.5819095477386935
2.2,0.7,2.507537688442211,0.8432160804020101
2.2,0.7,1.8894472361809045,0.9356783919597991
2.2,0.7,2.3115577889447234,0.7065326633165829
2.2,0.7,3.306532663316583,0.8432160804020101
2.2,0.7,2.0100502512562812,0.6221105527638191
2.2,0.7,1.678391959798995,0.4733668341708543
