TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.9,2.35678391959799,0.8834170854271357
2.2,0.9,2.085427135678392,0.9396984924623117
2.2,0.9,2.35678391959799,0.8512562814070352
2.2,0.9,1.9949748743718594,0.9356783919597991
2.2,0.9,2.35678391959799,0.9597989949748744
2.2,0.9,2.477386934673367,0.8391959798994975
2.2,0.9,1.9949748743718594,0.863316582914573
2.2,0.9,2.1758793969849246,0.9035175879396986
2.2,0.9,2.100502512562814,0.8150753768844221
2.2,0.9,2.492462311557789,0.955778894472362
2.2,0.9,2.1608040201005023,0.9356783919597991
2.2,0.9,2.0100502512562812,0.8512562814070352
2.2,0.9,2.2964824120603016,0.907537688442211
2.2,0.9,2.1758793969849246,0.9115577889447237
2.2,0.9,2.1457286432160805,0.8472361809045228
2.2,0.9,2.0100502512562812,0.807035175879397
2.2,0.9,1.9346733668341707,0.807035175879397
2.2,0.9,1.964824120603015,0.8753768844221106
2.2,0.9,2.3869346733668344,0.9517587939698493
2.2,0.9,1.9949748743718594,0.907537688442211
