TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.6,0.8,2.4623115577889445,0.7507537688442212
2.6,0.8,2.190954773869347,0.7025125628140705
2.6,0.8,3.050251256281407,0.8552763819095479
2.6,0.8,2.3718592964824117,0.7587939698492463
2.6,0.8,2.7185929648241203,0.7949748743718594
2.6,0.8,3.020100502512563,0.8753768844221106
2.6,0.8,1.949748743718593,0.7708542713567841
2.6,0.8,2.5527638190954773,0.7427135678391961
2.6,0.8,3.5628140703517586,0.927638190954774
2.6,0.8,2.492462311557789,0.8874371859296484
2.6,0.8,2.8693467336683414,0.863316582914573
2.6,0.8,3.6231155778894473,0.9356783919597991
2.6,0.8,3.1407035175879394,0.8391959798994975
2.6,0.8,2.809045226130653,0.8391959798994975
2.6,0.8,3.728643216080402,0.8994974874371859
2.6,0.8,3.3969849246231156,0.8391959798994975
2.6,0.8,2.417085427135678,0.8110552763819097
2.6,0.8,1.7688442211055277,0.7185929648241207
2.6,0.8,2.809045226130653,0.8030150753768845
2.6,0.8,3.0351758793969847,0.9035175879396986
