TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.8,1.0753768844221105,0.8271356783919599
1.2,0.8,1.2412060301507537,0.7869346733668343
1.2,0.8,1.0603015075376885,0.7909547738693468
1.2,0.8,1.1809045226130652,0.7829145728643216
1.2,0.8,1.2864321608040201,0.8472361809045228
1.2,0.8,1.3165829145728642,0.8874371859296484
1.2,0.8,1.0452261306532664,0.6864321608040201
1.2,0.8,1.150753768844221,0.7105527638190956
1.2,0.8,1.0753768844221105,0.4532663316582915
1.2,0.8,1.1809045226130652,0.734673366834171
1.2,0.8,1.2261306532663316,0.8391959798994975
1.2,0.8,1.0603015075376885,0.7909547738693468
1.2,0.8,1.1055276381909547,0.7266331658291458
1.2,0.8,1.3618090452261307,0.8793969849246233
1.2,0.8,1.0753768844221105,0.6703517587939699
1.2,0.8,1.0603015075376885,0.642211055276382
1.2,0.8,1.0603015075376885,0.6623115577889448
1.2,0.8,1.150753768844221,0.7788944723618092
1.2,0.8,1.0904522613065326,0.7949748743718594
1.2,0.8,1.135678391959799,0.6582914572864322
