TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
3.0,0.5,2.4020100502512562,0.35678391959798994
3.0,0.5,2.899497487437186,0.44924623115577894
3.0,0.5,2.3266331658291457,0.264321608040201
3.0,0.5,3.0351758793969847,0.4974874371859297
3.0,0.5,3.21608040201005,0.5376884422110553
3.0,0.5,3.638190954773869,0.6020100502512563
3.0,0.5,2.7336683417085426,0.41306532663316586
3.0,0.5,3.2462311557788945,0.5256281407035177
3.0,0.5,2.64321608040201,0.38090452261306534
3.0,0.5,2.658291457286432,0.39698492462311563
3.0,0.5,2.5376884422110555,0.38090452261306534
3.0,0.5,3.020100502512563,0.5055276381909548
3.0,0.5,3.2462311557788945,0.5497487437185931
3.0,0.5,3.2613065326633164,0.5336683417085428
3.0,0.5,2.9447236180904524,0.4894472361809046
3.0,0.5,2.809045226130653,0.46934673366834173
3.0,0.5,2.64321608040201,0.44120603015075377
3.0,0.5,3.1256281407035176,0.5336683417085428
3.0,0.5,3.1256281407035176,0.5336683417085428
3.0,0.5,3.1557788944723617,0.5417085427135679
