TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.2,0.5,1.3015075376884422,0.863316582914573
1.2,0.5,1.3165829145728642,0.6582914572864322
1.2,0.5,1.3467336683417086,0.7266331658291458
1.2,0.5,1.3919597989949748,0.8512562814070352
1.2,0.5,1.2110552763819096,0.5175879396984925
1.2,0.5,1.120603015075377,0.3246231155778895
1.2,0.5,1.1959798994974875,0.485427135678392
1.2,0.5,1.2864321608040201,0.6623115577889448
1.2,0.5,1.0753768844221105,0.5738693467336684
1.2,0.5,1.2562814070351758,0.7788944723618092
1.2,0.5,1.0904522613065326,0.7748743718592965
1.2,0.5,1.0452261306532664,0.7949748743718594
1.2,0.5,1.0603015075376885,0.6904522613065327
1.2,0.5,1.0452261306532664,0.8231155778894472
1.2,0.5,1.2412060301507537,0.6864321608040201
1.2,0.5,1.2110552763819096,0.8030150753768845
1.2,0.5,1.0603015075376885,0.762814070351759
1.2,0.5,1.2412060301507537,0.39698492462311563
1.2,0.5,1.1809045226130652,0.8311557788944723
1.2,0.5,1.1959798994974875,0.6060301507537689
