TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.975,1.2261306532663316,0.5618090452261306
1.6,0.975,1.4522613065326633,0.8512562814070352
1.6,0.975,1.4371859296482412,0.8110552763819097
1.6,0.975,1.829145728643216,0.907537688442211
1.6,0.975,1.6331658291457285,0.8472361809045228
1.6,0.975,1.6482412060301508,0.8512562814070352
1.6,0.975,1.542713567839196,0.8231155778894472
1.6,0.975,1.708542713567839,0.907537688442211
1.6,0.975,1.4673366834170853,0.7467336683417085
1.6,0.975,1.4522613065326633,0.863316582914573
1.6,0.975,1.4070351758793969,0.8753768844221106
1.6,0.975,1.8894472361809045,0.9517587939698493
1.6,0.975,1.3919597989949748,0.8231155778894472
1.6,0.975,1.557788944723618,0.8994974874371859
1.6,0.975,1.4824120603015074,0.8834170854271357
1.6,0.975,1.7989949748743719,0.8994974874371859
1.6,0.975,1.9195979899497488,0.9638190954773871
1.6,0.975,1.542713567839196,0.9035175879396986
1.6,0.975,1.3316582914572863,0.7708542713567841
1.6,0.975,1.708542713567839,0.9236180904522613
