TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.9,1.6331658291457285,0.807035175879397
1.6,0.9,1.4824120603015074,0.8512562814070352
1.6,0.9,1.4974874371859297,0.8110552763819097
1.6,0.9,1.4974874371859297,0.8673366834170855
1.6,0.9,1.678391959798995,0.9155778894472362
1.6,0.9,1.3316582914572863,0.5537688442211055
1.6,0.9,1.3919597989949748,0.8994974874371859
1.6,0.9,1.2562814070351758,0.4371859296482412
1.6,0.9,1.5276381909547738,0.8472361809045228
1.6,0.9,1.5276381909547738,0.907537688442211
1.6,0.9,1.5276381909547738,0.8673366834170855
1.6,0.9,1.7537688442211055,0.927638190954774
1.6,0.9,1.3768844221105527,0.8673366834170855
1.6,0.9,1.557788944723618,0.835175879396985
1.6,0.9,1.6482412060301508,0.9195979899497488
1.6,0.9,1.5276381909547738,0.8994974874371859
1.6,0.9,1.4974874371859297,0.7708542713567841
1.6,0.9,1.2110552763819096,0.807035175879397
1.6,0.9,1.6030150753768844,0.835175879396985
1.6,0.9,1.3015075376884422,0.6944723618090454
