TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
2.2,0.94,2.6884422110552766,0.9437185929648242
2.2,0.94,2.0100502512562812,0.8592964824120604
2.2,0.94,1.8592964824120601,0.8271356783919599
2.2,0.94,1.964824120603015,0.8190954773869348
2.2,0.94,2.130653266331658,0.9155778894472362
2.2,0.94,2.0703517587939695,0.9316582914572866
2.2,0.94,1.8442211055276383,0.8914572864321608
2.2,0.94,2.100502512562814,0.8874371859296484
2.2,0.94,2.7638190954773867,0.9035175879396986
2.2,0.94,2.2814070351758793,0.9155778894472362
2.2,0.94,2.1758793969849246,0.955778894472362
2.2,0.94,2.251256281407035,0.9356783919597991
2.2,0.94,1.9045226130653266,0.9035175879396986
2.2,0.94,1.964824120603015,0.955778894472362
2.2,0.94,2.1758793969849246,0.9437185929648242
2.2,0.94,1.829145728643216,0.8914572864321608
2.2,0.94,3.3969849246231156,0.9678391959798995
2.2,0.94,2.5829145728643215,0.9678391959798995
2.2,0.94,2.115577889447236,0.8793969849246233
2.2,0.94,2.4623115577889445,0.9638190954773871
