w1,w2,w3,w4,score,n_selected,threshold
0.9,0.1,0.9,0.1,0.58153695,49925,0.04936162707191785
0.9,0.1,0.8,0.1,0.5831052,49925,0.049679102421139036
0.9,0.1,0.7,0.1,0.5837356,49925,0.049994387767738284
0.8,0.1,0.9,0.1,0.58388394,49925,0.04957335642257107
0.8,0.1,0.8,0.1,0.5847265,49925,0.049986775966746236
0.7,0.1,0.9,0.1,0.58550024,49925,0.04977021732586544
0.9,0.1,0.6,0.1,0.58552486,49925,0.05027670714176034
0.8,0.1,0.7,0.1,0.5860637,49925,0.05035793413172737
0.7,0.1,0.8,0.1,0.5864995,49925,0.05026442481750949
0.6,0.1,0.9,0.1,0.5865327,49925,0.04984359282413439
0.8,0.1,0.6,0.1,0.587251,49925,0.05074210365496266
0.7,0.1,0.7,0.1,0.5882096,49925,0.05072516902835011
0.9,0.1,0.5,0.1,0.58897096,49925,0.050502263036369004
0.9,0.1,0.9,0.2,0.5892353,49925,0.05109429308603981
0.6,0.1,0.8,0.1,0.5893166,49925,0.05045454618388114
0.5,0.1,0.9,0.1,0.5894949,49925,0.04983811407861584
0.7,0.1,0.6,0.1,0.58976406,49925,0.05120385717054349
0.8,0.1,0.5,0.1,0.5901235,49925,0.051083290270509125
0.6,0.1,0.7,0.1,0.59060246,49925,0.051083518720175546
0.9,0.1,0.8,0.2,0.59071636,49925,0.051501568528004596
0.8,0.1,0.9,0.2,0.59099764,49925,0.05136892751161105
0.5,0.1,0.8,0.1,0.5912133,49925,0.050526829804153454
0.4,0.1,0.9,0.1,0.5915545,49925,0.04968487547085087
0.9,0.1,0.4,0.1,0.59197855,49925,0.05059465367046133
0.9,0.1,0.7,0.2,0.5922861,49925,0.05190818512102558
0.7,0.1,0.5,0.1,0.59249026,49925,0.051684643061675924
0.7,0.1,0.9,0.2,0.5925705,49925,0.051576123348866805
0.8,0.1,0.8,0.2,0.59312224,49925,0.05180870553795765
0.5,0.1,0.7,0.1,0.59338707,49925,0.05126172846922549
0.6,0.1,0.6,0.1,0.5936114,49925,0.05166243405816964
0.4,0.1,0.8,0.1,0.5937082,49925,0.05049751041305206
0.8,0.1,0.4,0.1,0.59437233,49925,0.05133482980266948
0.9,0.1,0.6,0.2,0.59447134,49925,0.052258291670491
0.3,0.1,0.9,0.1,0.59457344,49925,0.049195224058768645
0.7,0.1,0.8,0.2,0.59467614,49925,0.05210698031117844
0.6,0.1,0.9,0.2,0.59470385,49925,0.05168875385467989
0.8,0.1,0.7,0.2,0.5947095,49925,0.052286561248353895
0.5,0.1,0.6,0.1,0.595719,49925,0.05204478823074694
0.9,0.1,0.9,0.3,0.59589756,49925,0.052530375127828856
0.6,0.1,0.5,0.1,0.5960111,49925,0.05226693297756595
0.7,0.1,0.4,0.1,0.59608626,49925,0.052060991622034695
0.9,0.1,0.3,0.1,0.5962085,49925,0.050510194610855194
0.9,0.2,0.9,0.1,0.59627414,49925,0.0521117174630324
0.4,0.1,0.7,0.1,0.59629697,49925,0.05135254022884298
0.7,0.1,0.7,0.2,0.59675753,49925,0.052645902256785726
0.5,0.1,0.9,0.2,0.5968189,49925,0.051736897360356505
0.6,0.1,0.8,0.2,0.5970556,49925,0.05232087004142478
0.8,0.1,0.6,0.2,0.59712934,49925,0.052741275040310356
0.3,0.1,0.8,0.1,0.5973121,49925,0.05010891657424713
0.9,0.1,0.8,0.3,0.597432,49925,0.0529608511391777
0.9,0.1,0.5,0.2,0.5975363,49925,0.052580000115636065
0.8,0.1,0.9,0.3,0.59769815,49925,0.05275870665439526
0.2,0.1,0.9,0.1,0.5979347,49925,0.04795631347956731
0.8,0.2,0.9,0.1,0.59827936,49925,0.05233536298285485
0.9,0.2,0.8,0.1,0.59845334,49925,0.05251322043108451
0.5,0.1,0.5,0.1,0.5989387,49925,0.05279330565586713
0.1,0.1,0.9,0.1,0.5989815,49925,0.04494834949849515
0.8,0.1,0.3,0.1,0.5989824,49925,0.05138427642752094
0.7,0.1,0.6,0.2,0.59918773,49925,0.05322384366361632
0.6,0.1,0.4,0.1,0.59926647,49925,0.05281915227825155
0.5,0.1,0.8,0.2,0.59943527,49925,0.052454872904000256
0.6,0.1,0.7,0.2,0.5994705,49925,0.05298173334411413
0.9,0.1,0.7,0.3,0.59951967,49925,0.053388994008099724
0.8,0.1,0.8,0.3,0.59955007,49925,0.053269920539660134
0.4,0.1,0.6,0.1,0.5996971,49925,0.052261844613704075
0.8,0.2,0.8,0.1,0.5997013,49925,0.05282723126213465
0.7,0.1,0.9,0.3,0.6000536,49925,0.052961120497911345
0.2,0.1,0.8,0.1,0.6003108,49925,0.049020325748601
0.3,0.1,0.7,0.1,0.60036576,49925,0.051122230836873575
0.8,0.1,0.5,0.2,0.6004479,49925,0.05316495197172115
0.9,0.1,0.9,0.4,0.60052425,49925,0.05364675161296777
0.9,0.2,0.7,0.1,0.6005528,49925,0.05286379091897291
0.4,0.1,0.9,0.2,0.6007711,49925,0.05157563524024852
0.7,0.2,0.9,0.1,0.600903,49925,0.05252589611929784
0.8,0.1,0.7,0.3,0.60147184,49925,0.053769185113764204
0.9,0.1,0.4,0.2,0.6014892,49925,0.0527912005941538
0.7,0.1,0.3,0.1,0.60164875,49925,0.05228576514030627
0.7,0.1,0.8,0.3,0.6018696,49925,0.05350907572982124
0.6,0.1,0.9,0.3,0.6019363,49925,0.05307256955662498
0.1,0.1,0.8,0.1,0.60201925,49925,0.046126658322449964
0.6,0.1,0.6,0.2,0.6021405,49925,0.05364345888113184
0.5,0.1,0.7,0.2,0.60233855,49925,0.053189907335272874
