TRUE_R0,TRUE_SIGMA,peak_R0,peak_sigma
1.6,0.7,1.5879396984924623,0.7467336683417085
1.6,0.7,1.2110552763819096,0.678391959798995
1.6,0.7,1.708542713567839,0.7507537688442212
1.6,0.7,1.7236180904522613,0.8472361809045228
1.6,0.7,1.542713567839196,0.5658291457286433
1.6,0.7,1.6180904522613067,0.7025125628140705
1.6,0.7,1.4974874371859297,0.5899497487437186
1.6,0.7,1.5879396984924623,0.7467336683417085
1.6,0.7,1.6030150753768844,0.5698492462311558
1.6,0.7,1.9045226130653266,0.8673366834170855
1.6,0.7,1.6934673366834172,0.6984924623115578
1.6,0.7,1.4522613065326633,0.5135678391959799
1.6,0.7,1.542713567839196,0.5336683417085428
1.6,0.7,1.7537688442211055,0.7748743718592965
1.6,0.7,1.5276381909547738,0.6582914572864322
1.6,0.7,1.6331658291457285,0.8110552763819097
1.6,0.7,1.7537688442211055,0.8512562814070352
1.6,0.7,1.4824120603015074,0.807035175879397
1.6,0.7,1.5728643216080402,0.7025125628140705
1.6,0.7,1.7386934673366834,0.8793969849246233
