9.000000000000000000e+00,1.530869565217391255e+02,7.870422943670369875e+01,8.913043478260869179e+00,4.600000000000000000e+01,-3.218076660039851378e-01,8.540310055084459506e+00,2.277777777777777857e+01,1.010204081632652962e+00,1.015175300889586789e-02,1.739130434782608647e-01
9.000000000000000000e+00,1.505217391304347814e+02,7.652799224360943242e+01,8.652173913043478493e+00,5.600000000000000000e+01,-3.250460540299233148e-01,7.884428657723685063e+00,2.211111111111111072e+01,1.021052631578947434e+00,3.130047340573656467e-02,3.280632411067194720e-01
8.000000000000000000e+00,1.463043478260869676e+02,7.340636260669946012e+01,7.826086956521739246e+00,5.400000000000000000e+01,-3.006694998758171478e-01,7.620153535875749284e+00,2.250000000000000000e+01,1.011627906976744207e+00,1.155990752073983441e-02,2.411067193675890397e-01
8.000000000000000000e+00,9.843478260869565588e+01,4.942839273034415726e+01,7.695652173913043903e+00,3.400000000000000000e+01,-3.012395702623332783e-01,7.856144848778512824e+00,2.212500000000000000e+01,1.041420118343195256e+00,3.994082840236685278e-02,5.849802371541502621e-01
1.100000000000000000e+01,1.665217391304347814e+02,8.494857779601268533e+01,1.086956521739130466e+01,4.700000000000000000e+01,-3.554011329006851461e-01,1.051012378451518181e+01,2.272727272727272663e+01,1.012552301255230214e+00,2.085018107661475856e-02,1.185770750988142247e-01
7.000000000000000000e+00,1.029565217391304373e+02,5.016470894678264614e+01,6.086956521739130821e+00,5.500000000000000000e+01,-2.807658759403579007e-01,5.597834793116879482e+00,2.000000000000000000e+01,1.030075187969924810e+00,2.939166097060834718e-02,1.739130434782608647e-01
9.000000000000000000e+00,1.103478260869565162e+02,5.631616003797599745e+01,8.521739130434783149e+00,4.200000000000000000e+01,-3.250869407354566309e-01,8.093266866770237655e+00,2.177777777777777857e+01,1.005347593582887722e+00,5.347593582887700224e-03,3.517786561264822365e-01
8.000000000000000000e+00,1.109130434782608745e+02,5.335124863792127314e+01,7.956521739130434590e+00,5.000000000000000000e+01,-3.014074106720139867e-01,7.400646655684290032e+00,2.287500000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-02
1.200000000000000000e+01,1.666086956521739069e+02,8.410152908048634401e+01,1.139130434782608781e+01,4.500000000000000000e+01,-3.701812209106857821e-01,1.060175025312086028e+01,2.183333333333333215e+01,1.012000000000000011e+00,1.190361445783132827e-02,3.399209486166008265e-01
1.000000000000000000e+01,1.523913043478260931e+02,7.615459105746963075e+01,9.782608695652173836e+00,5.200000000000000000e+01,-3.410769189661659317e-01,9.641245607810011720e+00,2.250000000000000000e+01,1.013953488372093092e+00,1.382308193870897609e-02,3.596837944664030839e-01
7.000000000000000000e+00,1.137826086956521721e+02,5.941759497729081829e+01,6.913043478260869179e+00,4.700000000000000000e+01,-2.763102171633760595e-01,6.675330399053021502e+00,2.271428571428571530e+01,1.006578947368421018e+00,6.578947368421052266e-03,8.300395256916996700e-02
9.000000000000000000e+00,1.208260869565217348e+02,5.949381340939656582e+01,8.782608695652173836e+00,5.300000000000000000e+01,-3.228518173843915595e-01,8.530229032600241013e+00,2.244444444444444287e+01,1.025906735751295429e+00,3.578367875647667923e-02,2.687747035573121446e-01
1.100000000000000000e+01,2.089130434782608745e+02,1.042374531553616066e+02,1.060869565217391219e+01,5.100000000000000000e+01,-3.567614401159874826e-01,1.014763898084087046e+01,2.218181818181818343e+01,1.012875536480686733e+00,1.276454047654283948e-02,2.490118577075099426e-01
1.000000000000000000e+01,1.937826086956521863e+02,9.946354129745647299e+01,9.913043478260869179e+00,5.800000000000000000e+01,-3.396450072164559075e-01,9.563622355127945340e+00,2.280000000000000071e+01,1.009174311926605450e+00,9.132033991459856392e-03,1.739130434782608647e-01
1.000000000000000000e+01,1.366086956521739069e+02,7.195941983345055348e+01,7.956521739130434590e+00,6.000000000000000000e+01,-3.523187248326440923e-01,7.641862352316247886e+00,1.830000000000000071e+01,1.017341040462427681e+00,2.876730743379486699e-02,2.252964426877470949e-01
9.000000000000000000e+00,1.707826086956521863e+02,8.798654676180441925e+01,8.739130434782609314e+00,6.300000000000000000e+01,-3.237393235081724163e-01,8.156306610702376503e+00,2.233333333333333215e+01,1.020833333333333259e+00,2.050610820244328295e-02,3.833992094861660149e-01
7.000000000000000000e+00,7.969565217391304657e+01,3.917261889568075617e+01,6.739130434782608425e+00,3.600000000000000000e+01,-2.782543477666361564e-01,6.573416279406640861e+00,2.214285714285714235e+01,1.027027027027026973e+00,2.647545504688361348e-02,2.924901185770749645e-01
