rep,run_seed,R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
0.0,1620734155.0,1.0,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.2,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.4,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.6,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.7,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.8,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,1.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,0.1,22.166666666666668,23.0,6.0,1.0,0.0,102.65217391304348,2926.691699604743,5.782608695652174,0.1778656126482214,53.0,-0.24870385109709664,5.1457384815714375
0.0,1620734155.0,2.0,0.2,22.666666666666668,23.0,3.0,1.015384615384615,0.015384615384615384,79.08695652173913,1797.5375494071145,2.9565217391304346,0.043478260869565216,65.0,-0.13957061661556408,2.945174442526678
0.0,1620734155.0,2.0,0.3,17.5,23.0,4.0,1.0,0.0,62.04347826086956,1092.7707509881423,3.0434782608695654,0.043478260869565216,58.0,-0.18187188102428303,2.792939219421676
0.0,1620734155.0,2.0,0.4,20.33333333333333,23.0,3.0,1.0172413793103448,0.017241379310344827,34.391304347826086,369.1581027667984,2.652173913043478,0.23715415019762848,54.0,-0.14105635596626137,2.1202692707025603
0.0,1620734155.0,2.0,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,0.6,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,0.7,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,0.8,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,2.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,3.0,0.1,23.0,23.0,7.0,1.0,0.0,173.95652173913044,8042.952569169958,7.0,0.0,74.0,-0.2746670490536232,6.8957553445981805
0.0,1620734155.0,3.0,0.2,22.75,23.0,8.0,1.011494252873563,0.011427812105507936,155.4782608695652,5705.169960474309,7.913043478260869,0.08300395256916995,65.0,-0.30294137638981966,6.843225986722722
0.0,1620734155.0,3.0,0.3,22.625,23.0,8.0,1.0173410404624277,0.01713940045705068,132.8695652173913,4793.300395256917,7.869565217391304,0.209486166007905,52.0,-0.3024940452576994,7.328151761143232
0.0,1620734155.0,3.0,0.4,22.83333333333333,23.0,6.0,1.0076335877862594,0.007633587786259539,106.21739130434781,2639.6324110671926,5.956521739130435,0.043478260869565216,53.0,-0.24866074466213825,5.101735296331009
0.0,1620734155.0,3.0,0.5,22.6,23.0,5.0,1.0092592592592593,0.009259259259259255,77.69565217391305,1453.494071146245,4.913043478260869,0.08300395256916995,59.0,-0.2163435067932838,4.281244298975157
0.0,1620734155.0,3.0,0.6,21.5,22.0,4.0,1.0365853658536583,0.03568202348690154,44.56521739130435,616.2569169960475,3.739130434782609,0.4743083003952568,39.0,-0.17990964910556376,3.8159502065034023
0.0,1620734155.0,3.0,0.7,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,3.0,0.8,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,3.0,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,3.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,4.0,0.1,22.9,23.0,10.0,1.004566210045662,0.004566210045662099,233.30434782608697,13530.312252964428,9.956521739130435,0.0434782608695652,74.0,-0.33803806672270603,9.66629015870415
0.0,1620734155.0,4.0,0.2,22.818181818181817,23.0,11.0,1.0083333333333333,0.008298465829846582,206.5217391304348,10860.89723320158,10.913043478260867,0.17391304347826086,54.0,-0.3515118680486592,10.52143676713402
0.0,1620734155.0,4.0,0.3,20.6,23.0,10.0,1.0102040816326527,0.010151753008895868,186.30434782608697,8829.584980237154,8.956521739130435,0.13438735177865613,78.0,-0.3464124000586703,8.342728799755676
0.0,1620734155.0,4.0,0.4,21.22222222222222,23.0,9.0,1.021978021978022,0.03266346912755752,159.34782608695653,6980.600790513834,8.304347826086959,0.22134387351778653,59.0,-0.32674600977795354,7.514784952253894
0.0,1620734155.0,4.0,0.5,22.75,23.0,8.0,1.011494252873563,0.011427812105507936,129.6086956521739,4161.794466403161,7.913043478260869,0.08300395256916995,47.0,-0.3019804680239447,7.241724505051788
0.0,1620734155.0,4.0,0.6,22.666666666666668,23.0,6.0,1.015384615384615,0.01526535480023852,88.78260869565217,2092.4505928853755,5.913043478260869,0.08300395256916995,43.0,-0.24668369794640355,5.910471933312722
0.0,1620734155.0,4.0,0.7,22.0,23.0,3.0,1.0,0.0,38.47826086956522,382.2608695652174,2.869565217391304,0.11857707509881422,47.0,-0.140921216466061,2.6067920404110407
0.0,1620734155.0,4.0,0.8,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,4.0,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,4.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,1620734155.0,5.0,0.1,22.714285714285715,23.0,14.0,1.0032894736842106,0.0032894736842105266,274.5652173913044,17872.98418972332,13.826086956521738,0.15019762845849804,65.0,-0.3727425690198653,13.096908737598753
0.0,1620734155.0,5.0,0.2,22.769230769230766,23.0,13.0,1.007067137809187,0.0070420770368142755,252.6086956521739,16710.61264822134,12.869565217391305,0.11857707509881424,62.0,-0.3652218756455167,12.621309373868767
0.0,1620734155.0,5.0,0.3,22.63636363636364,23.0,11.0,1.0126050420168067,0.01249867035421764,234.3913043478261,13896.885375494072,10.826086956521738,0.4229249011857708,68.0,-0.3523830461032017,10.667495616624228
0.0,1620734155.0,5.0,0.4,22.818181818181817,23.0,11.0,1.0,0.0,198.34782608695653,9348.873517786562,10.913043478260867,0.08300395256916995,54.0,-0.35388075429086974,10.213646743281476
0.0,1620734155.0,5.0,0.5,21.2,23.0,10.0,1.0148514851485149,0.024653957933106735,166.69565217391303,6932.766798418973,9.217391304347826,0.26877470355731214,58.0,-0.34357151802259484,8.547870960536892
0.0,1620734155.0,5.0,0.6,22.75,23.0,8.0,1.0057471264367817,0.005747126436781609,131.17391304347825,4331.786561264822,7.913043478260869,0.08300395256916995,49.0,-0.3028356761285538,7.058799070336088
0.0,1620734155.0,5.0,0.7,22.5,23.0,6.0,1.0,0.0,82.43478260869564,1862.98418972332,5.869565217391305,0.11857707509881424,38.0,-0.24779273089585635,5.949547771312374
