4.000000000000000000e+00,6.000000000000000000e+01,2.986028070257149380e+01,3.913043478260869623e+00,4.000000000000000000e+01,-1.800371587531448825e-01,3.857092476012501603e+00
1.000000000000000000e+00,1.021739130434782616e+01,6.908206725200308540e+00,9.565217391304348116e-01,2.800000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,5.308695652173913260e+01,2.811811619753399683e+01,2.956521739130434590e+00,5.500000000000000000e+01,-1.406565986103272825e-01,2.318063409760758198e+00
3.000000000000000000e+00,2.708695652173912904e+01,1.442508245912546627e+01,2.869565217391304213e+00,4.900000000000000000e+01,-1.408154866641972980e-01,2.424913330246179832e+00
3.000000000000000000e+00,4.043478260869564878e+01,2.137506211996613104e+01,2.869565217391304213e+00,3.300000000000000000e+01,-1.401331720928777891e-01,2.830127491188301647e+00
2.000000000000000000e+00,1.852173913043478137e+01,9.282777627106463925e+00,1.956521739130434812e+00,2.100000000000000000e+01,-9.713377683824776787e-02,1.907395701643489261e+00
1.000000000000000000e+00,2.039130434782608603e+01,1.073964249631320733e+01,1.000000000000000000e+00,4.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.739130434782608603e+01,9.989718034217082376e+00,1.000000000000000000e+00,3.200000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,5.434782608695652328e+01,2.898527634954147558e+01,2.000000000000000000e+00,6.100000000000000000e+01,-9.661506912331412067e-02,1.990329135741403244e+00
3.000000000000000000e+00,3.208695652173913260e+01,1.969059083900055995e+01,2.304347826086956541e+00,4.400000000000000000e+01,-1.416918196787131379e-01,2.652992937136613882e+00
2.000000000000000000e+00,4.500000000000000000e+01,2.444288332939764885e+01,2.000000000000000000e+00,5.500000000000000000e+01,-9.671096775594326123e-02,1.980725594204722606e+00
2.000000000000000000e+00,4.213043478260869534e+01,2.170526611389730931e+01,1.869565217391304435e+00,6.300000000000000000e+01,-9.733130395270163382e-02,1.331436942154391234e+00
1.000000000000000000e+00,1.313043478260869534e+01,7.944720075314096519e+00,9.565217391304348116e-01,3.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
4.000000000000000000e+00,4.786956521739130466e+01,2.437827711830589905e+01,3.913043478260869623e+00,3.400000000000000000e+01,-1.803865580465848217e-01,3.524450859650552381e+00
1.000000000000000000e+00,9.217391304347826164e+00,7.908318530274598857e+00,9.565217391304348116e-01,2.500000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,4.817391304347825809e+01,2.246543238341770987e+01,3.000000000000000000e+00,4.000000000000000000e+01,-1.400868498122583294e-01,2.967871505378945951e+00
3.000000000000000000e+00,3.760869565217391397e+01,1.792595662575965676e+01,2.913043478260869623e+00,3.400000000000000000e+01,-1.403944859527793687e-01,2.810448176532968301e+00
4.000000000000000000e+00,5.852173913043478137e+01,2.998616281677781359e+01,4.000000000000000000e+00,4.400000000000000000e+01,-1.794700682935408409e-01,3.948565720367817722e+00
2.000000000000000000e+00,2.000000000000000000e+01,1.119252997640512248e+01,1.956521739130434812e+00,2.900000000000000000e+01,-9.697128667136674374e-02,1.906490410662043500e+00
3.000000000000000000e+00,5.817391304347825809e+01,2.883440522884399471e+01,2.956521739130434590e+00,4.800000000000000000e+01,-1.399071907034577789e-01,2.836903568755312577e+00
4.000000000000000000e+00,5.378260869565217206e+01,2.939535603665549957e+01,3.869565217391304213e+00,4.200000000000000000e+01,-1.799919434165325738e-01,3.885409625266196709e+00
3.000000000000000000e+00,3.782608695652174191e+01,1.874627762787017460e+01,2.826086956521739246e+00,4.600000000000000000e+01,-1.412212804092610186e-01,2.032426125854875476e+00
3.000000000000000000e+00,4.347826086956521863e+01,2.283711008069857584e+01,2.913043478260869623e+00,4.700000000000000000e+01,-1.401578719473828283e-01,2.738441801944047072e+00
4.000000000000000000e+00,6.000000000000000000e+01,2.955887806949500529e+01,3.695652173913043459e+00,3.900000000000000000e+01,-1.801913509042310235e-01,3.351390380923867873e+00
3.000000000000000000e+00,2.104347826086956630e+01,1.384156540302880956e+01,2.782608695652173836e+00,2.600000000000000000e+01,-1.405155372584724893e-01,2.713546140452698818e+00
3.000000000000000000e+00,2.730434782608695699e+01,1.551666196122646291e+01,2.826086956521739246e+00,3.100000000000000000e+01,-1.406768023144289170e-01,2.652949023729635591e+00
4.000000000000000000e+00,5.730434782608695343e+01,3.162052667983064325e+01,3.956521739130434590e+00,3.700000000000000000e+01,-1.797720736393700613e-01,3.960007665387581088e+00
2.000000000000000000e+00,1.847826086956521863e+01,1.064667923139072059e+01,1.391304347826086918e+00,3.800000000000000000e+01,-9.749728606390101193e-02,1.228591687574997371e+00
1.000000000000000000e+00,8.130434782608695343e+00,6.864297274674139970e+00,1.000000000000000000e+00,2.700000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,1.560869565217391219e+01,9.528613036699626448e+00,1.260869565217391353e+00,3.700000000000000000e+01,-9.742948582766446097e-02,1.039872485719371520e+00
3.000000000000000000e+00,6.969565217391304657e+01,3.699684849306724743e+01,3.000000000000000000e+00,5.000000000000000000e+01,-1.396251360663096908e-01,2.936965188809365301e+00
2.000000000000000000e+00,3.682608695652174191e+01,1.963219103669241150e+01,2.000000000000000000e+00,3.800000000000000000e+01,-9.673906688582069313e-02,2.002296923463827483e+00
2.000000000000000000e+00,2.408695652173912904e+01,1.319749646878067040e+01,1.956521739130434812e+00,3.400000000000000000e+01,-9.710425981403990325e-02,2.001502619784929493e+00
3.000000000000000000e+00,6.300000000000000000e+01,3.305642558909345752e+01,2.956521739130434590e+00,5.600000000000000000e+01,-1.397449736929943231e-01,2.917941956909931189e+00
2.000000000000000000e+00,1.886956521739130466e+01,1.314362738027301525e+01,1.913043478260869623e+00,3.000000000000000000e+01,-9.703949608980524943e-02,1.978251257974187771e+00
3.000000000000000000e+00,2.678260869565217561e+01,1.560290334794699341e+01,2.913043478260869623e+00,2.900000000000000000e+01,-1.401682064217970591e-01,2.810927923783518967e+00
3.000000000000000000e+00,2.873913043478260931e+01,1.583499401872708034e+01,3.000000000000000000e+00,2.600000000000000000e+01,-1.400950333438300000e-01,2.836688514357053492e+00
3.000000000000000000e+00,4.247826086956521863e+01,2.320828528626907783e+01,2.956521739130434590e+00,3.300000000000000000e+01,-1.397671374815992462e-01,2.949908429441172153e+00
4.000000000000000000e+00,6.260869565217391397e+01,3.292517568177714793e+01,3.869565217391304213e+00,4.600000000000000000e+01,-1.801550169423731806e-01,3.620264929819105415e+00
2.000000000000000000e+00,3.413043478260869534e+01,1.976062279986982517e+01,1.782608695652173836e+00,3.900000000000000000e+01,-9.688252998071114619e-02,2.001821493624772241e+00
3.000000000000000000e+00,4.534782608695652328e+01,2.328208186499608345e+01,2.956521739130434590e+00,3.700000000000000000e+01,-1.399889166314768618e-01,2.764945327247841256e+00
2.000000000000000000e+00,2.226086956521739069e+01,1.101741345368712999e+01,2.000000000000000000e+00,3.000000000000000000e+01,-9.684853595081334421e-02,1.976669688727712204e+00
3.000000000000000000e+00,4.765217391304347672e+01,2.546764202893220741e+01,3.000000000000000000e+00,4.500000000000000000e+01,-1.403891817542167464e-01,2.601762083976482565e+00
2.000000000000000000e+00,2.534782608695652328e+01,1.572666726427143047e+01,1.304347826086956541e+00,5.400000000000000000e+01,-9.743044157208721745e-02,1.034955436393916628e+00
3.000000000000000000e+00,3.430434782608695343e+01,1.683728217813804662e+01,3.000000000000000000e+00,2.900000000000000000e+01,-1.400486724700033825e-01,2.831021701713005712e+00
3.000000000000000000e+00,5.421739130434782794e+01,2.582978640276856908e+01,3.000000000000000000e+00,4.700000000000000000e+01,-1.400334023502899372e-01,2.956989574729662174e+00
2.000000000000000000e+00,1.908695652173912904e+01,1.044863211351027843e+01,1.652173913043478271e+00,3.600000000000000000e+01,-9.738662914374336677e-02,1.193690170223861147e+00
3.000000000000000000e+00,3.069565217391304301e+01,1.683188203869153909e+01,2.826086956521739246e+00,3.500000000000000000e+01,-1.408632185355363220e-01,2.729231781543016933e+00
3.000000000000000000e+00,5.943478260869564878e+01,3.125674630737051274e+01,2.913043478260869623e+00,6.000000000000000000e+01,-1.398483370407338500e-01,2.996181209625918829e+00
1.000000000000000000e+00,8.869565217391304657e+00,8.075239077947346189e+00,9.565217391304348116e-01,2.700000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.408695652173913082e+01,8.022202392441643681e+00,1.000000000000000000e+00,3.200000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,6.565217391304347672e+00,1.243099530483278414e+01,3.478260869565217295e-01,4.100000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,3.013043478260869534e+01,1.803356554223284647e+01,1.956521739130434812e+00,4.200000000000000000e+01,-9.682158989988240427e-02,1.965844620076738991e+00
3.000000000000000000e+00,3.904347826086956275e+01,2.183508074150728717e+01,2.826086956521739246e+00,3.000000000000000000e+01,-1.402175893004712903e-01,2.637095190078964979e+00
1.000000000000000000e+00,2.091304347826087096e+01,1.068096456096401248e+01,1.000000000000000000e+00,4.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,4.565217391304347672e+00,1.030368904349982451e+01,3.043478260869565410e-01,4.100000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,5.639130434782608603e+01,2.986901576494944166e+01,2.956521739130434590e+00,4.900000000000000000e+01,-1.396569640870630180e-01,2.894481084152704220e+00
2.000000000000000000e+00,4.730434782608695343e+01,2.436359949262740088e+01,1.913043478260869623e+00,5.100000000000000000e+01,-9.686511005773423832e-02,1.910264155088143179e+00
1.000000000000000000e+00,1.952173913043478137e+01,1.005832791642369983e+01,1.000000000000000000e+00,3.500000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.030434782608695699e+01,5.636204256321121875e+00,1.000000000000000000e+00,2.300000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.065217391304347849e+01,7.438283621986104599e+00,1.000000000000000000e+00,2.900000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,3.200000000000000000e+01,1.874954544903567921e+01,1.913043478260869623e+00,5.400000000000000000e+01,-9.721825522039050094e-02,1.534507701472215047e+00
3.000000000000000000e+00,5.213043478260869534e+01,2.751578777856630253e+01,3.000000000000000000e+00,5.500000000000000000e+01,-1.405734423785148790e-01,2.651352438893831653e+00
4.000000000000000000e+00,5.986956521739130466e+01,3.061090766351415837e+01,3.913043478260869623e+00,4.200000000000000000e+01,-1.799843998334572370e-01,3.797311271975181146e+00
2.000000000000000000e+00,3.991304347826086740e+01,2.019656371194740885e+01,2.000000000000000000e+00,4.900000000000000000e+01,-9.683519064153817135e-02,1.914709815945338622e+00
4.000000000000000000e+00,5.921739130434782794e+01,3.016463390031314162e+01,3.869565217391304213e+00,4.400000000000000000e+01,-1.795681444225769585e-01,3.860920531373798870e+00
4.000000000000000000e+00,3.565217391304347672e+01,2.070048022203651072e+01,3.739130434782608869e+00,3.600000000000000000e+01,-1.804093279187294618e-01,3.593258426966292163e+00
3.000000000000000000e+00,3.878260869565217206e+01,2.146870136594016287e+01,3.000000000000000000e+00,3.600000000000000000e+01,-1.399323298671468208e-01,2.836627620618026757e+00
2.000000000000000000e+00,3.839130434782608603e+01,2.145341492298388175e+01,1.956521739130434812e+00,4.800000000000000000e+01,-9.700291104822229837e-02,1.910777112069599992e+00
2.000000000000000000e+00,3.660869565217391397e+01,2.017365322853003207e+01,2.000000000000000000e+00,4.400000000000000000e+01,-9.678075859333551412e-02,1.972220984380918418e+00
2.000000000000000000e+00,1.460869565217391219e+01,8.327059561971235979e+00,1.391304347826086918e+00,3.800000000000000000e+01,-9.751684798787388364e-02,1.223159175867165160e+00
2.000000000000000000e+00,2.582608695652173836e+01,1.437375187913733221e+01,1.869565217391304435e+00,4.600000000000000000e+01,-9.705443305288344313e-02,1.798768281722362916e+00
1.000000000000000000e+00,1.578260869565217384e+01,1.044447014078450664e+01,1.000000000000000000e+00,3.600000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,2.643478260869565233e+01,1.558503386689971570e+01,2.000000000000000000e+00,4.100000000000000000e+01,-9.700096278659930960e-02,1.824535036633477381e+00
2.000000000000000000e+00,3.491304347826086740e+01,1.777872334990814807e+01,2.000000000000000000e+00,3.900000000000000000e+01,-9.665897001103308794e-02,1.977043181413511208e+00
1.000000000000000000e+00,2.265217391304347672e+01,1.114617217479604427e+01,1.000000000000000000e+00,4.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,3.339130434782608603e+01,1.754407211576497261e+01,2.956521739130434590e+00,3.500000000000000000e+01,-1.404036398930288976e-01,2.583284362309561377e+00
3.000000000000000000e+00,4.652173913043478137e+01,2.236854440181851444e+01,2.956521739130434590e+00,4.000000000000000000e+01,-1.398043581119870482e-01,2.996861212127563512e+00
3.000000000000000000e+00,3.434782608695652328e+01,1.819742413253283786e+01,3.000000000000000000e+00,4.600000000000000000e+01,-1.406387872905691117e-01,2.633511348464619317e+00
1.000000000000000000e+00,1.208695652173913082e+01,6.921068253582751240e+00,9.565217391304348116e-01,2.500000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,2.856521739130434767e+01,1.603639635033813349e+01,1.956521739130434812e+00,4.400000000000000000e+01,-9.707093687387417791e-02,1.881141101295436213e+00
3.000000000000000000e+00,3.113043478260869534e+01,1.449860290393553619e+01,2.565217391304347672e+00,3.900000000000000000e+01,-1.410160241703596606e-01,2.295674478255800288e+00
1.000000000000000000e+00,1.826086956521739069e+01,1.304264819493184469e+01,9.565217391304348116e-01,4.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
2.000000000000000000e+00,3.604347826086956275e+01,2.036368929976179842e+01,1.956521739130434812e+00,4.600000000000000000e+01,-9.702430440955013558e-02,1.888881550705016066e+00
2.000000000000000000e+00,5.221739130434782794e+01,2.830829708397286026e+01,2.000000000000000000e+00,5.300000000000000000e+01,-9.681667801134866136e-02,1.891934467548834320e+00
3.000000000000000000e+00,3.939130434782608603e+01,1.933141374323805195e+01,2.869565217391304213e+00,4.100000000000000000e+01,-1.406115876653058483e-01,2.673777783575080669e+00
1.000000000000000000e+00,1.586956521739130466e+01,7.864213234797969854e+00,1.000000000000000000e+00,3.000000000000000000e+01,-5.000000000000000278e-02,1.000000000000000000e+00
3.000000000000000000e+00,5.695652173913043725e+01,2.717699271086343416e+01,3.000000000000000000e+00,5.000000000000000000e+01,-1.398903751632288861e-01,2.826365722121863211e+00
4.000000000000000000e+00,6.400000000000000000e+01,3.415738972356161440e+01,3.956521739130434590e+00,4.100000000000000000e+01,-1.796938634710418536e-01,3.627364985978443368e+00
3.000000000000000000e+00,4.878260869565217206e+01,2.440558155560308862e+01,3.000000000000000000e+00,4.000000000000000000e+01,-1.398002603562013280e-01,2.897027796460258653e+00
3.000000000000000000e+00,3.547826086956521863e+01,1.851748452683520085e+01,2.869565217391304213e+00,3.300000000000000000e+01,-1.404063132005622105e-01,2.822654578791891744e+00
4.000000000000000000e+00,5.608695652173913260e+01,2.984187576891094906e+01,3.869565217391304213e+00,4.100000000000000000e+01,-1.801254198584298916e-01,3.436211015316961159e+00
2.000000000000000000e+00,3.560869565217391397e+01,1.821522622432019034e+01,1.956521739130434812e+00,4.000000000000000000e+01,-9.683300269544198313e-02,2.002444987775060969e+00
2.000000000000000000e+00,3.965217391304347672e+01,2.077500398348539434e+01,2.000000000000000000e+00,5.100000000000000000e+01,-9.712832616983578526e-02,1.651228237538755028e+00
3.000000000000000000e+00,4.182608695652174191e+01,2.050865044519029468e+01,2.869565217391304213e+00,3.100000000000000000e+01,-1.400291679654105115e-01,2.968906958521202011e+00
3.000000000000000000e+00,4.552173913043478137e+01,2.502157172088514514e+01,2.956521739130434590e+00,4.300000000000000000e+01,-1.399582344658130140e-01,2.957802853114821495e+00
2.000000000000000000e+00,2.143478260869565233e+01,1.284107786100571502e+01,1.956521739130434812e+00,3.800000000000000000e+01,-9.715966714704568630e-02,1.731998514752506324e+00
2.000000000000000000e+00,1.817391304347826164e+01,1.167223657742455067e+01,1.826086956521739024e+00,3.300000000000000000e+01,-9.713342517239752227e-02,1.764195056780227144e+00
2.000000000000000000e+00,2.452173913043478137e+01,1.344304336896087193e+01,1.913043478260869623e+00,3.100000000000000000e+01,-9.686301499436233975e-02,1.946950187624163053e+00
4.000000000000000000e+00,6.126086956521739069e+01,3.169774496037726763e+01,3.695652173913043459e+00,4.700000000000000000e+01,-1.799668294770523091e-01,3.626809408375106347e+00
