w1,w2,w3,w4,score,n_selected,threshold
0.1,0.1,0.9,0.2,0.8845017,24997,0.038755652055240376
0.1,0.1,0.9,0.3,0.887772,24997,0.04018880478665607
0.1,0.1,0.9,0.4,0.89596903,24997,0.04101002782712218
0.1,0.1,0.8,0.2,0.90484476,24997,0.03962646313172166
0.1,0.1,0.9,0.5,0.90766233,24997,0.04149715069868527
0.1,0.1,0.8,0.3,0.9092885,24997,0.040982661083033875
0.1,0.1,0.9,0.6,0.90981174,24997,0.041749056767325474
0.1,0.1,0.8,0.4,0.91936314,24997,0.041730866883118056
0.1,0.1,0.7,0.2,0.9201266,24997,0.04055250168271761
0.1,0.1,0.9,0.7,0.92043155,24997,0.04189266910702642
0.1,0.1,0.9,0.1,0.9231921,24997,0.03605366663922767
0.1,0.1,0.8,0.5,0.92495656,24997,0.04211374072356788
0.1,0.1,0.7,0.3,0.9303796,24997,0.04180606408124202
0.1,0.1,0.8,0.1,0.93094254,24997,0.03697685570524924
0.1,0.1,0.8,0.6,0.9346325,24997,0.042338614271952235
0.1,0.1,0.9,0.8,0.9360358,24997,0.04194021693286448
0.1,0.1,0.7,0.1,0.9400377,24997,0.03791571675306177
0.1,0.1,0.7,0.4,0.9418473,24997,0.04250655681230706
0.2,0.1,0.9,0.2,0.9419599,24997,0.04031011602349979
0.2,0.1,0.9,0.3,0.9477006,24997,0.0417571417248071
0.1,0.1,0.6,0.2,0.94820416,24997,0.04157509596022454
0.1,0.1,0.9,0.9,0.9504961,24997,0.041893115194441666
0.1,0.1,0.6,0.1,0.95117813,24997,0.03901054685042521
0.1,0.1,0.8,0.7,0.95286286,24997,0.0423784531473678
0.1,0.1,0.7,0.5,0.9565959,24997,0.04274067725338453
0.2,0.1,0.9,0.4,0.9599262,24997,0.04262518231923496
0.1,0.2,0.9,0.2,0.96119547,24997,0.03989197006112064
0.2,0.1,0.8,0.2,0.96202505,24997,0.041110323876201046
0.1,0.1,0.6,0.3,0.96253026,24997,0.04271343751554573
0.1,0.2,0.9,0.3,0.9630144,24997,0.041327939935080965
0.2,0.1,0.8,0.3,0.9655605,24997,0.042463748905013095
0.1,0.2,0.9,0.4,0.9689396,24997,0.042192626101780824
0.1,0.2,0.9,0.5,0.969502,24997,0.04268675258253802
0.1,0.2,0.8,0.2,0.97160125,24997,0.04067617505824132
0.2,0.1,0.9,0.5,0.97251046,24997,0.043111926493538684
0.1,0.1,0.8,0.8,0.97291183,24997,0.042368505147020584
0.1,0.1,0.7,0.6,0.97509336,24997,0.04283719797701506
0.1,0.1,0.5,0.2,0.97527736,24997,0.042663264176125905
0.2,0.1,0.9,0.6,0.97612864,24997,0.04343003799681265
0.1,0.1,0.6,0.4,0.9769004,24997,0.04323569280116747
