w1,w2,w3,w4,score,n_selected,threshold
0.1,0.1,0.9,0.8,0.93732834,24997,0.03958112784926095
0.1,0.1,0.9,0.6,0.93839395,24997,0.03951081233866788
0.1,0.1,0.9,0.7,0.9384454,24997,0.039609362721986785
0.1,0.1,0.9,0.9,0.93984616,24997,0.03954410032451657
0.1,0.1,0.9,0.5,0.9495067,24997,0.03926960319069733
0.1,0.1,0.8,0.9,0.9542455,24997,0.039911194510808747
0.1,0.1,0.8,0.8,0.9561033,24997,0.0400256359506991
0.1,0.1,0.8,0.6,0.95712477,24997,0.04003763425972832
0.1,0.1,0.8,0.7,0.9588812,24997,0.04009446660061812
0.1,0.1,0.8,0.5,0.9624124,24997,0.039894783909742056
0.1,0.1,0.9,0.4,0.9644682,24997,0.03885130934367653
0.1,0.1,0.8,0.4,0.97431505,24997,0.03951762733151478
0.1,0.1,0.7,0.7,0.9769833,24997,0.040530259339131965
0.1,0.1,0.7,0.6,0.9782506,24997,0.04058690115941851
0.1,0.1,0.7,0.8,0.9793525,24997,0.040452185232347
0.1,0.1,0.7,0.9,0.9808152,24997,0.04029924628860445
0.1,0.1,0.7,0.5,0.9833445,24997,0.040506523821359754
0.1,0.1,0.7,0.4,0.9900075,24997,0.04024413462660177
0.2,0.1,0.9,0.9,0.9926026,24997,0.04086444856274385
0.2,0.1,0.9,0.8,0.9945749,24997,0.04087836389298966
0.1,0.1,0.9,0.3,0.9959321,24997,0.038143587530255554
0.1,0.1,0.8,0.3,0.99646664,24997,0.038902043845546186
0.2,0.1,0.9,0.7,0.9995339,24997,0.04079646533037196
0.1,0.1,0.6,0.6,1.0006078,24997,0.04111564457467696
0.1,0.1,0.6,0.5,1.0013242,24997,0.041116377398741896
0.1,0.1,0.6,0.4,1.0028516,24997,0.041001917209144895
0.2,0.1,0.9,0.6,1.0046581,24997,0.04064138536058425
0.1,0.1,0.6,0.7,1.004887,24997,0.04101621246260438
0.1,0.1,0.7,0.3,1.007599,24997,0.039676217653142325
0.1,0.2,0.9,0.8,1.0083123,24997,0.04136918560924068
0.1,0.1,0.6,0.8,1.0089474,24997,0.040831330520538764
0.1,0.2,0.9,0.9,1.0096544,24997,0.04132813948255767
0.2,0.1,0.8,0.9,1.0107821,24997,0.04125396000138227
0.1,0.2,0.9,0.7,1.0120989,24997,0.04135328070016206
0.2,0.1,0.8,0.8,1.0129766,24997,0.041304497412470956
0.1,0.1,0.6,0.9,1.0138049,24997,0.04062437697021996
0.2,0.1,0.9,0.5,1.0138353,24997,0.040349851903211206
0.2,0.1,0.8,0.7,1.014353,24997,0.041260815264977255
0.2,0.1,0.8,0.6,1.0188332,24997,0.0411737993364737
0.1,0.2,0.9,0.6,1.0193461,24997,0.04125762260245933
0.1,0.1,0.6,0.3,1.0245848,24997,0.04053967848142181
0.1,0.2,0.9,0.5,1.025398,24997,0.04103213189273308
