w1,w2,w3,w4,score,n_selected,threshold
0.1,0.9,0.1,0.7,1.3441653,24997,0.03585100431617396
0.1,0.9,0.1,0.8,1.345141,24997,0.03583299288347813
0.1,0.9,0.1,0.5,1.345535,24997,0.035661753275106116
0.1,0.9,0.1,0.6,1.345915,24997,0.03579510063560443
0.1,0.9,0.1,0.9,1.3467222,24997,0.03575621447385624
0.1,0.8,0.1,0.6,1.346812,24997,0.03611121362410153
0.1,0.9,0.1,0.4,1.3482434,24997,0.035378319057320744
0.1,0.8,0.1,0.5,1.3489851,24997,0.036030491871689455
0.1,0.8,0.1,0.7,1.3490454,24997,0.036085959639009506
0.1,0.8,0.1,0.8,1.3502415,24997,0.03600257943746095
0.1,0.7,0.1,0.5,1.3510603,24997,0.03642871645190752
0.1,0.8,0.1,0.9,1.3513356,24997,0.03587173014306622
0.1,0.9,0.1,0.3,1.351405,24997,0.03491980798042156
0.1,0.8,0.1,0.4,1.3518549,24997,0.03583286550852071
0.1,0.7,0.1,0.6,1.353863,24997,0.03640094737957003
0.1,0.8,0.1,0.3,1.3544028,24997,0.03545295451942727
0.1,0.7,0.1,0.7,1.356479,24997,0.03632209828490406
0.1,0.7,0.1,0.4,1.3565503,24997,0.03631815692379106
0.1,0.7,0.1,0.3,1.357515,24997,0.03598506630406397
0.1,0.7,0.1,0.8,1.3580742,24997,0.03614135484097409
0.1,0.9,0.2,0.5,1.3581665,24997,0.03688408695805155
0.1,0.9,0.2,0.7,1.3583145,24997,0.037018149377589724
0.1,0.7,0.1,0.9,1.3587927,24997,0.03597846860570364
0.1,0.9,0.2,0.9,1.3595316,24997,0.036907323338809535
0.1,0.6,0.1,0.4,1.359792,24997,0.03679964109954724
0.1,0.9,0.2,0.8,1.360091,24997,0.03697535251144779
0.1,0.9,0.2,0.6,1.3604158,24997,0.037022760081386205
0.1,0.6,0.1,0.5,1.3613815,24997,0.036796338902021705
0.1,0.6,0.1,0.6,1.3628011,24997,0.03668682539940821
0.1,0.6,0.1,0.8,1.3628958,24997,0.03625857167536478
0.1,0.9,0.2,0.4,1.363443,24997,0.03661840872307613
0.1,0.6,0.1,0.7,1.3637147,24997,0.036521582061947576
0.1,0.6,0.1,0.9,1.3638672,24997,0.036035784499957875
0.1,0.9,0.1,0.2,1.3642142,24997,0.03409782711716645
0.1,0.8,0.2,0.9,1.3651749,24997,0.037057045453466775
0.1,0.9,0.2,0.3,1.3654226,24997,0.03619489237460002
0.2,0.9,0.1,0.7,1.365663,24997,0.036463722896303986
0.1,0.8,0.2,0.6,1.3658792,24997,0.03730679350645456
0.2,0.9,0.1,0.8,1.3660945,24997,0.036424651086682545
0.2,0.9,0.1,0.9,1.3661485,24997,0.03631706294327426
0.1,0.8,0.2,0.7,1.3664086,24997,0.03724496406451677
0.1,0.6,0.1,0.3,1.3664957,24997,0.036573609404290955
0.1,0.7,0.1,0.2,1.3670255,24997,0.03535589455527106
0.2,0.9,0.1,0.6,1.3674568,24997,0.036405046519893236
0.1,0.8,0.1,0.2,1.3675182,24997,0.03468194435954591
0.1,0.8,0.2,0.8,1.3677543,24997,0.03718499085872137
0.2,0.9,0.1,0.4,1.3685904,24997,0.03607696616053843
0.1,0.5,0.1,0.4,1.3685936,24997,0.037254301746563266
0.1,0.8,0.2,0.4,1.3689511,24997,0.037071172574390396
0.2,0.9,0.1,0.5,1.3689969,24997,0.03627398965664905
0.1,0.8,0.2,0.5,1.3695767,24997,0.03726022707080922
0.1,0.7,0.2,0.9,1.3697028,24997,0.037203456971885644
0.1,0.6,0.1,0.2,1.3698118,24997,0.03605077715740095
0.2,0.8,0.1,0.9,1.370499,24997,0.03646956202610365
0.1,0.8,0.2,0.3,1.3707031,24997,0.03665803910316869
0.2,0.8,0.1,0.7,1.3708596,24997,0.03670169811825076
0.2,0.8,0.1,0.8,1.3714119,24997,0.036624769451882984
0.1,0.5,0.1,0.5,1.371927,24997,0.03715120908547975
0.1,0.7,0.2,0.7,1.3720878,24997,0.03752268580044775
0.1,0.7,0.2,0.8,1.372157,24997,0.03736238406945076
0.1,0.9,0.3,0.9,1.3722014,24997,0.03764544954928363
0.1,0.9,0.3,0.8,1.3723338,24997,0.037703347312601256
0.1,0.5,0.1,0.7,1.3724182,24997,0.036656264354496836
0.1,0.5,0.1,0.6,1.3729153,24997,0.036942448285963644
0.2,0.8,0.1,0.6,1.3729482,24997,0.03671169286548332
0.1,0.7,0.2,0.6,1.3733389,24997,0.03759209634583232
0.2,0.8,0.1,0.5,1.3733513,24997,0.03666072384000827
0.1,0.7,0.2,0.4,1.3735926,24997,0.037512067690786986
0.2,0.9,0.1,0.3,1.3738512,24997,0.03572104260187962
0.1,0.9,0.3,0.6,1.3739666,24997,0.0376750679055821
0.1,0.5,0.1,0.3,1.3742876,24997,0.03725307804375283
0.1,0.5,0.1,0.8,1.3748212,24997,0.03636069699171056
0.1,0.9,0.3,0.5,1.3752855,24997,0.03753512000979425
0.1,0.7,0.2,0.3,1.3763661,24997,0.03719232157420634
0.1,0.9,0.3,0.7,1.3768469,24997,0.037716144971458476
0.2,0.9,0.2,0.7,1.3771316,24997,0.03754688992349686
