w1,w2,w3,w4,score,n_selected,threshold
0.1,0.9,0.1,0.4,0.6799206,24997,0.042908789182454034
0.1,0.9,0.1,0.3,0.6799542,24997,0.042653490196401286
0.1,0.9,0.1,0.6,0.68258786,24997,0.04282616662524777
0.1,0.9,0.1,0.5,0.6826498,24997,0.04291670446302148
0.1,0.9,0.1,0.2,0.68352246,24997,0.04196351129935346
0.1,0.9,0.1,0.7,0.685881,24997,0.04264070225293925
0.1,0.8,0.1,0.3,0.6859174,24997,0.0434777530706665
0.1,0.9,0.1,0.9,0.6860281,24997,0.04212298526996453
0.1,0.8,0.1,0.6,0.68620807,24997,0.043357705493039925
0.1,0.8,0.1,0.4,0.6862606,24997,0.043594584682194716
0.1,0.8,0.1,0.2,0.68629235,24997,0.04287970067751759
0.1,0.9,0.1,0.8,0.6864728,24997,0.04238795031010367
0.1,0.8,0.1,0.7,0.687508,24997,0.0430715688828685
0.1,0.8,0.1,0.5,0.68758315,24997,0.043553108503554115
0.1,0.8,0.1,0.9,0.6889232,24997,0.04242313280086555
0.1,0.8,0.1,0.8,0.6889346,24997,0.042759118035859356
0.1,0.7,0.1,0.6,0.6892265,24997,0.043868031360897924
0.1,0.9,0.1,0.1,0.68986857,24997,0.04052721730258844
0.1,0.7,0.1,0.3,0.6901448,24997,0.044311287412877126
0.1,0.7,0.1,0.5,0.6918619,24997,0.04414993208534395
0.1,0.7,0.1,0.4,0.6930496,24997,0.04436392761063006
0.1,0.8,0.1,0.1,0.6931181,24997,0.041526910822231825
0.2,0.9,0.1,0.5,0.6934487,24997,0.04307982076453986
0.2,0.9,0.1,0.7,0.6934538,24997,0.042790819442309995
0.2,0.9,0.1,0.6,0.69384223,24997,0.042984593887680514
0.1,0.7,0.1,0.2,0.6938816,24997,0.043887459394559195
0.1,0.7,0.1,0.7,0.6940182,24997,0.043516777601011004
0.2,0.9,0.1,0.9,0.6942464,24997,0.0422914582861456
0.2,0.9,0.1,0.8,0.6956156,24997,0.042551317411013964
0.1,0.7,0.1,0.1,0.6957045,24997,0.04262241107894335
0.2,0.8,0.1,0.6,0.69663215,24997,0.04343394150030331
0.1,0.6,0.1,0.3,0.69680864,24997,0.045216262242213826
0.1,0.6,0.1,0.5,0.6968164,24997,0.0448061571373509
0.2,0.8,0.1,0.5,0.69706506,24997,0.043614483138392425
0.2,0.9,0.1,0.4,0.69756126,24997,0.04308827544771743
0.2,0.8,0.1,0.7,0.6980348,24997,0.043197851010342174
0.1,0.6,0.1,0.4,0.6983778,24997,0.04511183770806415
0.1,0.9,0.2,0.7,0.69842136,24997,0.04668961416024039
0.1,0.7,0.1,0.9,0.69847256,24997,0.04271919902429701
0.1,0.7,0.1,0.8,0.6990541,24997,0.043127357303077735
0.2,0.9,0.1,0.3,0.6996685,24997,0.04288396336588452
0.1,0.9,0.2,0.6,0.7001526,24997,0.04687775538235137
0.1,0.6,0.1,0.2,0.70078814,24997,0.044997060486507603
0.2,0.8,0.1,0.8,0.70146847,24997,0.04289321260940691
0.2,0.8,0.1,0.9,0.70148957,24997,0.04256324053611351
0.3,0.9,0.1,0.7,0.7017058,24997,0.0427624308498892
0.2,0.8,0.1,0.4,0.70200264,24997,0.04371005937981432
0.1,0.9,0.2,0.4,0.7021443,24997,0.04689851737185564
0.3,0.9,0.1,0.8,0.70238054,24997,0.04260109577831279
0.3,0.9,0.1,0.5,0.7024074,24997,0.04306713053592317
0.3,0.9,0.1,0.6,0.70259136,24997,0.04295138482698139
0.1,0.9,0.2,0.8,0.7030937,24997,0.04642916969015947
0.2,0.9,0.1,0.2,0.7031733,24997,0.04228192316858312
0.1,0.6,0.1,0.6,0.7037716,24997,0.04442206329954158
0.1,0.9,0.2,0.5,0.7038585,24997,0.04698222817567193
0.2,0.7,0.1,0.5,0.7039951,24997,0.04416588951299539
0.3,0.9,0.1,0.9,0.7042081,24997,0.04235626547042515
0.2,0.9,0.1,0.1,0.70458746,24997,0.041135662080169944
0.2,0.8,0.1,0.2,0.7049229,24997,0.04310853713216385
0.1,0.5,0.1,0.3,0.7051836,24997,0.04629037986868335
0.2,0.7,0.1,0.7,0.70528203,24997,0.043594827366457305
0.1,0.5,0.1,0.4,0.70540375,24997,0.045959593845980716
0.3,0.9,0.1,0.4,0.7055634,24997,0.043090212366792766
0.2,0.7,0.1,0.6,0.70566833,24997,0.0439154557315338
0.1,0.9,0.2,0.9,0.7057191,24997,0.046132246207268544
0.1,0.6,0.1,0.9,0.7057314,24997,0.043021620524122
0.2,0.7,0.1,0.8,0.70611894,24997,0.0432203119805297
0.2,0.8,0.1,0.3,0.7063585,24997,0.04358293328231557
0.3,0.8,0.1,0.5,0.70637107,24997,0.0435422275375821
0.2,0.7,0.1,0.4,0.70644194,24997,0.04435178172602107
0.1,0.6,0.1,0.1,0.7066409,24997,0.04382273327736599
0.3,0.8,0.1,0.7,0.7068176,24997,0.04315693036837824
0.1,0.6,0.1,0.7,0.70721745,24997,0.04399757707530993
0.1,0.6,0.1,0.8,0.70729655,24997,0.04351303743722434
0.4,0.9,0.1,0.6,0.7075918,24997,0.04284130219042736
0.2,0.8,0.1,0.1,0.7078244,24997,0.042041981116663074
0.3,0.8,0.1,0.8,0.7078396,24997,0.04288331210442604
0.1,0.9,0.2,0.3,0.7085876,24997,0.04654080427447624
0.3,0.8,0.1,0.4,0.70870423,24997,0.043587427441681516
0.2,0.7,0.1,0.1,0.70905435,24997,0.04297095668433349
0.2,0.7,0.1,0.2,0.70912975,24997,0.0439706271852198
0.3,0.8,0.1,0.6,0.7091654,24997,0.043365916098771724
0.4,0.9,0.1,0.5,0.70938706,24997,0.04292874369727627
0.2,0.7,0.1,0.9,0.7095037,24997,0.04285932801562733
0.4,0.9,0.1,0.8,0.7095546,24997,0.04251193764321106
0.3,0.8,0.1,0.9,0.7099338,24997,0.04258845723382156
0.1,0.8,0.2,0.5,0.7104534,24997,0.04764708433084146
0.2,0.9,0.2,0.6,0.7108094,24997,0.04683637946713782
0.5,0.9,0.1,0.6,0.71087486,24997,0.042644696953883565
0.4,0.9,0.1,0.9,0.7110848,24997,0.04230491513647494
0.1,0.8,0.2,0.4,0.7112691,24997,0.04768906734360673
0.1,0.8,0.2,0.6,0.71139485,24997,0.047470217415568214
0.4,0.9,0.1,0.7,0.71142375,24997,0.042704354937220114
0.2,0.7,0.1,0.3,0.71168685,24997,0.04435179431829527
0.1,0.5,0.1,0.2,0.711726,24997,0.04624536268970957
0.1,0.9,0.2,0.2,0.71197784,24997,0.04572163875606625
0.3,0.7,0.1,0.5,0.7121251,24997,0.04401482064104937
0.2,0.6,0.1,0.4,0.7122885,24997,0.04503249823018049
0.3,0.7,0.1,0.7,0.7125055,24997,0.04349044417753577
0.2,0.6,0.1,0.5,0.7125424,24997,0.0447588807282218
0.5,0.9,0.1,0.8,0.7131371,24997,0.042356304981359415
0.1,0.8,0.2,0.7,0.7131492,24997,0.047208326001751615
0.3,0.9,0.1,0.3,0.7132056,24997,0.04290240306267005
0.4,0.9,0.1,0.4,0.7134349,24997,0.0429241221068983
0.1,0.8,0.2,0.8,0.7138673,24997,0.04688394962738459
0.4,0.8,0.1,0.4,0.71405673,24997,0.043376041968214464
0.4,0.8,0.1,0.5,0.7140706,24997,0.04334070256728273
0.2,0.9,0.2,0.7,0.7141867,24997,0.046641515918458595
0.4,0.8,0.1,0.7,0.71431804,24997,0.0429909016957803
0.5,0.9,0.1,0.5,0.7145246,24997,0.04269366974113781
0.1,0.8,0.2,0.9,0.7145994,24997,0.04655934759496861
0.1,0.5,0.1,0.5,0.7148601,24997,0.045478028570098444
0.2,0.9,0.2,0.5,0.71504307,24997,0.04695542828103938
0.3,0.9,0.1,0.2,0.7151099,24997,0.04242394899879977
0.1,0.8,0.2,0.3,0.7153029,24997,0.04738499825941367
0.3,0.7,0.1,0.6,0.7154931,24997,0.043782333486822374
0.2,0.6,0.1,0.6,0.7155246,24997,0.04439208819140181
0.4,0.8,0.1,0.6,0.71561897,24997,0.0432017393815674
0.2,0.9,0.2,0.4,0.71564263,24997,0.04692265260030427
0.5,0.9,0.1,0.7,0.71609133,24997,0.04253440804502451
0.4,0.8,0.1,0.8,0.7161196,24997,0.04273894614579269
0.2,0.9,0.2,0.8,0.71612424,24997,0.0463877994008492
0.5,0.9,0.1,0.9,0.71618843,24997,0.04214631564288727
0.1,0.5,0.1,0.8,0.7163751,24997,0.04381486036410011
0.1,0.5,0.1,0.9,0.71650094,24997,0.04325448579990629
0.1,0.5,0.1,0.1,0.71671885,24997,0.04520357332089158
0.3,0.7,0.1,0.4,0.716808,24997,0.0441811394061657
0.2,0.6,0.1,0.3,0.71694505,24997,0.04515589387708782
0.6,0.9,0.1,0.6,0.7169637,24997,0.04239877211468568
0.3,0.9,0.1,0.1,0.71698165,24997,0.041356710831773634
0.2,0.9,0.2,0.3,0.71729374,24997,0.0466046206845003
0.4,0.8,0.1,0.9,0.7175938,24997,0.04249564833744712
0.2,0.6,0.1,0.1,0.7176155,24997,0.04404302331850383
0.3,0.7,0.1,0.8,0.7177524,24997,0.043157590315604455
0.1,0.5,0.1,0.7,0.7180816,24997,0.04436262427267384
0.2,0.6,0.1,0.7,0.71815515,24997,0.043968681197504904
0.2,0.6,0.1,0.9,0.71825546,24997,0.043111430339697866
0.1,0.8,0.2,0.2,0.7182566,24997,0.046604796199327884
0.3,0.7,0.1,0.9,0.71850246,24997,0.04281069672105102
0.4,0.9,0.1,0.3,0.7186019,24997,0.04274098519777462
0.3,0.8,0.1,0.3,0.71883386,24997,0.04351589928442458
0.5,0.9,0.1,0.4,0.7188944,24997,0.04267492142658424
0.2,0.6,0.1,0.2,0.71892154,24997,0.044903162193611255
0.6,0.9,0.1,0.7,0.71903986,24997,0.0422824202506941
0.2,0.6,0.1,0.8,0.7193266,24997,0.043518712067886246
0.1,0.5,0.1,0.6,0.7194446,24997,0.04497001717342598
0.1,0.7,0.2,0.5,0.7196728,24997,0.04837524846724699
0.3,0.8,0.1,0.1,0.7197122,24997,0.04208718307257301
0.4,0.7,0.1,0.5,0.71977186,24997,0.04374095206450781
0.2,0.9,0.2,0.2,0.7199582,24997,0.04599289833263183
0.2,0.9,0.2,0.9,0.71996087,24997,0.046095018391526334
0.4,0.8,0.1,0.3,0.7199754,24997,0.043263920392754285
0.6,0.9,0.1,0.9,0.7199775,24997,0.04195983009820195
0.5,0.8,0.1,0.5,0.7201196,24997,0.04304968472723958
0.1,0.9,0.2,0.1,0.7202453,24997,0.04416685628566475
0.6,0.9,0.1,0.5,0.72036076,24997,0.042435466762030694
0.5,0.8,0.1,0.6,0.7203722,24997,0.04289932870134818
0.4,0.7,0.1,0.4,0.7203876,24997,0.043856662217489226
0.4,0.7,0.1,0.6,0.7205501,24997,0.04350463434075547
0.6,0.9,0.1,0.8,0.7206876,24997,0.042151235375421876
0.3,0.7,0.1,0.3,0.72088283,24997,0.04416321125265927
0.5,0.8,0.1,0.8,0.7209458,24997,0.04253533871693197
0.6,0.8,0.1,0.6,0.7211646,24997,0.04260540841056272
0.3,0.8,0.1,0.2,0.72119457,24997,0.04307089803878519
0.5,0.8,0.1,0.4,0.72134316,24997,0.043076186704938214
0.5,0.8,0.1,0.7,0.7214514,24997,0.042752174128836085
0.2,0.8,0.2,0.3,0.7216435,24997,0.047344057492968335
0.3,0.6,0.1,0.5,0.72185665,24997,0.04447848156402412
0.1,0.7,0.2,0.3,0.7220053,24997,0.04827238029762505
0.1,0.4,0.1,0.2,0.72216713,24997,0.04759566424726614
0.2,0.8,0.2,0.4,0.72216713,24997,0.04759566424726614
0.7,0.9,0.1,0.8,0.7225172,24997,0.041898862574418494
0.3,0.6,0.1,0.6,0.7226693,24997,0.04414996351604913
0.7,0.9,0.1,0.7,0.7227945,24997,0.04200155964986505
0.3,0.9,0.2,0.5,0.72282416,24997,0.04680097512899834
0.4,0.7,0.1,0.7,0.72298926,24997,0.043265496725529935
0.3,0.9,0.2,0.4,0.72318524,24997,0.04673057856174268
0.7,0.9,0.1,0.6,0.72319496,24997,0.04208574465612002
0.5,0.8,0.1,0.9,0.7233773,24997,0.042284803163691875
0.2,0.8,0.2,0.5,0.7235277,24997,0.047587200736703396
0.3,0.9,0.2,0.6,0.72356266,24997,0.04667292832467842
0.1,0.7,0.2,0.4,0.72381043,24997,0.048464536391606076
0.1,0.4,0.1,0.3,0.7239133,24997,0.04739028899220438
0.2,0.8,0.2,0.6,0.7239133,24997,0.04739028899220438
0.7,0.9,0.1,0.5,0.7239274,24997,0.04213321628554735
0.6,0.9,0.1,0.4,0.7240196,24997,0.04235969311980891
0.4,0.9,0.1,0.2,0.72409225,24997,0.042266756763640966
0.7,0.9,0.1,0.9,0.72410214,24997,0.04173956534811382
0.6,0.8,0.1,0.5,0.72421694,24997,0.04267913390340987
0.5,0.9,0.1,0.3,0.7242734,24997,0.042499621950692006
0.4,0.7,0.1,0.8,0.72436064,24997,0.04296231417507834
0.1,0.9,0.3,0.4,0.7247153,24997,0.04909650286982018
0.4,0.9,0.1,0.1,0.7247473,24997,0.04132088529766807
0.9,0.9,0.1,0.7,0.7247684,24997,0.04141808274873592
0.3,0.9,0.2,0.2,0.72479314,24997,0.04596861664827622
0.2,0.5,0.1,0.9,0.72491926,24997,0.04322796932295572
0.2,0.5,0.1,0.1,0.7249203,24997,0.045204679307949566
0.3,0.6,0.1,0.7,0.7250791,24997,0.04375102839793462
0.2,0.5,0.1,0.2,0.7251782,24997,0.04594151101459525
0.1,0.7,0.2,0.7,0.72524595,24997,0.0477322892698316
0.5,0.7,0.1,0.5,0.72541296,24997,0.04333941586123647
0.3,0.7,0.1,0.1,0.72551894,24997,0.04288579860485464
0.1,0.7,0.2,0.6,0.72557795,24997,0.04810153072730283
0.8,0.9,0.1,0.7,0.7255891,24997,0.041693659684110006
0.2,0.5,0.1,0.3,0.72567666,24997,0.04599640989709599
0.6,0.8,0.1,0.8,0.7256975,24997,0.04226374307307869
0.8,0.9,0.1,0.8,0.72572076,24997,0.041607454605220875
0.1,0.8,0.2,0.1,0.72577053,24997,0.04511909110777284
0.3,0.7,0.1,0.2,0.72580093,24997,0.04380349740228685
0.1,0.7,0.2,0.2,0.725987,24997,0.04760634145864137
0.6,0.9,0.1,0.3,0.7260205,24997,0.042175283323419646
0.2,0.8,0.2,0.2,0.7260829,24997,0.046797491607787664
0.1,0.4,0.1,0.1,0.7260829,24997,0.046797491607787664
0.1,0.7,0.2,0.8,0.7261097,24997,0.04733650187852275
0.2,0.8,0.2,0.9,0.72625035,24997,0.04644470476696433
0.6,0.8,0.1,0.7,0.72625655,24997,0.0424453927219053
0.7,0.8,0.1,0.6,0.726386,24997,0.04224556139046855
0.8,0.8,0.1,0.7,0.72642094,24997,0.041777205207235935
0.6,0.8,0.1,0.9,0.7264948,24997,0.042039851075692525
0.7,0.9,0.1,0.4,0.7265147,24997,0.04201775051868488
0.3,0.6,0.1,0.9,0.7265783,24997,0.04296789153209613
0.5,0.7,0.1,0.6,0.7266575,24997,0.043172496345083945
0.7,0.8,0.1,0.7,0.7267209,24997,0.04212410548885412
0.6,0.8,0.1,0.4,0.7267865,24997,0.042663041463678344
0.3,0.9,0.2,0.3,0.72681487,24997,0.046476468595273185
0.8,0.9,0.1,0.5,0.7268692,24997,0.04177749685196557
0.1,0.4,0.1,0.4,0.7268716,24997,0.046827341532582716
0.2,0.8,0.2,0.8,0.7268716,24997,0.046827341532582716
0.4,0.7,0.1,0.9,0.72691905,24997,0.04265354761849038
0.5,0.7,0.1,0.7,0.7269226,24997,0.04293315635205637
0.8,0.9,0.1,0.6,0.72698444,24997,0.04177972147175275
0.2,0.5,0.1,0.6,0.7269925,24997,0.044809416352656846
0.3,0.6,0.1,0.4,0.72703695,24997,0.044739814697104446
0.4,0.8,0.1,0.2,0.72705376,24997,0.04286114732677086
0.3,0.6,0.1,0.3,0.72718316,24997,0.04479638764628475
0.5,0.7,0.1,0.4,0.7272524,24997,0.043422996591542806
0.8,0.9,0.1,0.9,0.7272834,24997,0.04144913103564979
0.4,0.7,0.1,0.3,0.7273036,24997,0.043790033923926004
0.9,0.9,0.1,0.8,0.7273608,24997,0.041290634611131985
0.4,0.6,0.1,0.5,0.72736937,24997,0.04407371998600936
0.5,0.8,0.1,0.3,0.72744906,24997,0.04291648911560151
0.2,0.5,0.1,0.4,0.72759724,24997,0.04570852435078502
0.2,0.5,0.1,0.8,0.7277293,24997,0.04377191693873337
0.1,0.4,0.1,0.9,0.72783035,24997,0.04334798338989932
0.2,0.5,0.1,0.5,0.72793627,24997,0.045301253066563664
0.3,0.6,0.1,0.8,0.7279545,24997,0.04340188681752059
0.1,0.9,0.3,0.5,0.7279986,24997,0.04929442016405829
0.2,0.8,0.2,0.7,0.7280365,24997,0.04713881071680266
0.1,0.4,0.1,0.8,0.7280677,24997,0.0440031441644908
0.1,0.7,0.2,0.9,0.72830415,24997,0.04693177484079028
0.5,0.7,0.1,0.8,0.7283504,24997,0.04265459635108908
0.5,0.7,0.1,0.9,0.728436,24997,0.0423661860231726
0.1,0.9,0.3,0.6,0.7284866,24997,0.04932198169012784
