w1,w2,w3,w4,score,n_selected,threshold
0.9,0.9,0.1,0.1,0.13874431,24997,0.03224063032300344
0.8,0.9,0.1,0.1,0.13881986,24997,0.03278353074383476
0.7,0.9,0.1,0.1,0.13915658,24997,0.03337421673050104
0.6,0.9,0.1,0.1,0.13919842,24997,0.034025932529627614
0.5,0.9,0.1,0.1,0.13927414,24997,0.03473738921902345
0.4,0.9,0.1,0.1,0.13967757,24997,0.0355442116333883
0.3,0.9,0.1,0.1,0.14029725,24997,0.03642175372722482
0.9,0.8,0.1,0.1,0.14048463,24997,0.03255492667956473
0.8,0.8,0.1,0.1,0.14066048,24997,0.03314382203089201
0.7,0.8,0.1,0.1,0.14090145,24997,0.03380305107710408
0.6,0.8,0.1,0.1,0.1410746,24997,0.034527132797474526
0.2,0.9,0.1,0.1,0.14122277,24997,0.037416385669910485
0.8,0.9,0.1,0.2,0.14143664,24997,0.03400265855086806
0.9,0.9,0.1,0.2,0.141502,24997,0.03346347452454557
0.5,0.8,0.1,0.1,0.14157654,24997,0.035300382100668014
0.7,0.9,0.1,0.2,0.14158261,24997,0.03457716539394167
0.5,0.9,0.1,0.2,0.1417505,24997,0.03587965824049469
0.6,0.9,0.1,0.2,0.14177088,24997,0.03519007915289334
0.4,0.9,0.1,0.2,0.14194363,24997,0.036616136612504686
0.4,0.8,0.1,0.1,0.14211085,24997,0.036195678504823
0.3,0.9,0.1,0.2,0.14212292,24997,0.03743804325075015
0.9,0.7,0.1,0.1,0.14212926,24997,0.032924704824731095
0.2,0.9,0.1,0.2,0.14231277,24997,0.03835216176465261
0.1,0.9,0.1,0.1,0.14245346,24997,0.038515393661481136
0.3,0.8,0.1,0.1,0.14261875,24997,0.03717709516307708
0.8,0.7,0.1,0.1,0.14263466,24997,0.033575164903538485
0.9,0.8,0.1,0.2,0.14267229,24997,0.03375888261377557
0.1,0.9,0.1,0.2,0.14267282,24997,0.039375214640025955
0.8,0.8,0.1,0.2,0.14267334,24997,0.03432582274036601
0.7,0.7,0.1,0.1,0.14297113,24997,0.03428858885490068
0.7,0.8,0.1,0.2,0.14305471,24997,0.0349518895641717
0.6,0.7,0.1,0.1,0.14319547,24997,0.035076812871809845
0.6,0.8,0.1,0.2,0.14344689,24997,0.0356261114875824
0.2,0.8,0.1,0.1,0.14345059,24997,0.03829040758505189
0.9,0.9,0.1,0.3,0.14358026,24997,0.03433564639859896
0.9,0.9,0.1,0.5,0.14375317,24997,0.03491728764823362
0.5,0.8,0.1,0.2,0.14375998,24997,0.036378006115279055
0.5,0.7,0.1,0.1,0.14376244,24997,0.03594361472037853
0.9,0.9,0.1,0.4,0.14396594,24997,0.03471152734710461
0.4,0.8,0.1,0.2,0.14397542,24997,0.03719755238604546
0.3,0.8,0.1,0.2,0.14402081,24997,0.03810010916946511
0.8,0.9,0.1,0.3,0.14419863,24997,0.03491959243250253
0.8,0.9,0.1,0.5,0.14422046,24997,0.035509221508304385
0.2,0.8,0.1,0.2,0.14447975,24997,0.03912776043405185
0.7,0.9,0.1,0.3,0.14449358,24997,0.03551341291259998
0.9,0.9,0.1,0.6,0.14457643,24997,0.03505734035859084
0.4,0.7,0.1,0.1,0.14460662,24997,0.03691337685623251
0.9,0.6,0.1,0.1,0.14461958,24997,0.03331346484337171
0.8,0.9,0.1,0.4,0.14474608,24997,0.035303009188603046
0.8,0.9,0.1,0.6,0.1448162,24997,0.03560687207620995
0.6,0.9,0.1,0.3,0.14490485,24997,0.036165100084836276
0.1,0.8,0.1,0.1,0.14490983,24997,0.03955834278357187
0.9,0.9,0.1,0.7,0.14497599,24997,0.03512871356610927
0.1,0.8,0.1,0.2,0.1449849,24997,0.040283324795416464
0.4,0.9,0.1,0.3,0.14503877,24997,0.037565220912835345
0.8,0.6,0.1,0.1,0.14513865,24997,0.03402627829292641
0.7,0.9,0.1,0.5,0.14516029,24997,0.03612322024553516
0.9,0.7,0.1,0.2,0.14522393,24997,0.03404835676241685
0.8,0.7,0.1,0.2,0.14524448,24997,0.03467423972385961
0.5,0.9,0.1,0.3,0.14525703,24997,0.03685381804003712
0.7,0.7,0.1,0.2,0.14530505,24997,0.03535851482258005
0.3,0.9,0.1,0.3,0.14532083,24997,0.038379007845794746
0.7,0.9,0.1,0.6,0.1453389,24997,0.03618113838968384
0.7,0.9,0.1,0.4,0.14539084,24997,0.03593579619253863
0.7,0.6,0.1,0.1,0.14540166,24997,0.03479206437199922
0.2,0.9,0.1,0.3,0.14553824,24997,0.03922610233531279
0.6,0.7,0.1,0.2,0.14556107,24997,0.03612167580888695
0.8,0.9,0.1,0.7,0.14560427,24997,0.035634488810684636
0.6,0.9,0.1,0.5,0.14563519,24997,0.03677209108706321
0.5,0.7,0.1,0.2,0.14587682,24997,0.036958935632972964
0.9,0.9,0.1,0.8,0.14596568,24997,0.035117985543382614
0.3,0.7,0.1,0.1,0.14603615,24997,0.038048106968882035
0.6,0.9,0.1,0.6,0.14610396,24997,0.036779018679834116
0.1,0.9,0.1,0.3,0.14612478,24997,0.04015825451650879
0.6,0.9,0.1,0.4,0.14614248,24997,0.036616094690720705
0.6,0.6,0.1,0.1,0.14620677,24997,0.03566485308360402
0.4,0.7,0.1,0.2,0.14625013,24997,0.037857827446789075
0.7,0.9,0.1,0.7,0.14629604,24997,0.03617019837066283
0.5,0.9,0.1,0.5,0.14640175,24997,0.0374652004585402
0.9,0.8,0.1,0.3,0.14642252,24997,0.03471072232890341
0.5,0.9,0.1,0.4,0.14643201,24997,0.03731910444331511
0.3,0.7,0.1,0.2,0.1466289,24997,0.03886248481662805
0.8,0.9,0.1,0.8,0.14671265,24997,0.03559742143225501
0.8,0.8,0.1,0.3,0.14680755,24997,0.0352982129320276
0.6,0.9,0.1,0.7,0.14682767,24997,0.036734399893870444
0.9,0.8,0.1,0.4,0.14683774,24997,0.03514662533434441
0.9,0.8,0.1,0.5,0.14688542,24997,0.035357290135783793
0.5,0.9,0.1,0.6,0.1469481,24997,0.03743273499277619
0.5,0.6,0.1,0.1,0.14695686,24997,0.03666169000910425
0.4,0.9,0.1,0.4,0.14698358,24997,0.038096472780495966
0.6,0.8,0.1,0.3,0.1470467,24997,0.03661833218774043
0.7,0.8,0.1,0.3,0.14712904,24997,0.03593714219579073
0.5,0.8,0.1,0.3,0.14718331,24997,0.03734726661493139
0.9,0.8,0.1,0.6,0.1471906,24997,0.035453502524806606
0.4,0.9,0.1,0.5,0.14728977,24997,0.0381975891252634
0.2,0.7,0.1,0.2,0.14729083,24997,0.04000605313695119
0.2,0.7,0.1,0.1,0.14730233,24997,0.03930081640717724
0.3,0.8,0.1,0.3,0.1473377,24997,0.03899593035242374
0.7,0.9,0.1,0.8,0.14736637,24997,0.03609506849830649
0.4,0.9,0.1,0.6,0.14741822,24997,0.038141547316952185
0.4,0.8,0.1,0.3,0.14743441,24997,0.03811910049122017
0.5,0.9,0.1,0.7,0.1474491,24997,0.037331093899864005
0.8,0.8,0.1,0.4,0.1475235,24997,0.0357785189691718
0.8,0.8,0.1,0.5,0.1475423,24997,0.035969451408407675
0.3,0.9,0.1,0.4,0.1476129,24997,0.03890840733066596
0.2,0.8,0.1,0.3,0.14780828,24997,0.03993776874489059
0.8,0.8,0.1,0.6,0.14786248,24997,0.03601612500916549
0.9,0.8,0.1,0.7,0.14796172,24997,0.035480268445465424
0.9,0.6,0.1,0.2,0.14796376,24997,0.034424214002188265
0.4,0.9,0.1,0.7,0.14798741,24997,0.037989418901944495
0.3,0.9,0.1,0.6,0.1480301,24997,0.038893210783199086
0.1,0.7,0.1,0.2,0.14806294,24997,0.041280457050062225
0.3,0.9,0.1,0.5,0.14810322,24997,0.03898445342668037
0.8,0.6,0.1,0.2,0.14811409,24997,0.035084445814366774
0.6,0.9,0.1,0.8,0.14816439,24997,0.03664209343781647
0.4,0.6,0.1,0.1,0.14817302,24997,0.03779185235711236
0.7,0.8,0.1,0.4,0.14835389,24997,0.03645494672129052
0.2,0.9,0.1,0.4,0.14837134,24997,0.03979412387197909
0.9,0.5,0.1,0.1,0.14838855,24997,0.03372213514509092
0.9,0.9,0.1,0.9,0.14839244,24997,0.03512039549658867
0.7,0.8,0.1,0.5,0.14845264,24997,0.03661754793528993
0.7,0.6,0.1,0.2,0.14847384,24997,0.03582648635288171
0.1,0.8,0.1,0.3,0.14851676,24997,0.040974095632367216
0.8,0.9,0.1,0.9,0.14853263,24997,0.03558052558450207
0.5,0.9,0.1,0.8,0.14855817,24997,0.03721274103666978
0.6,0.6,0.1,0.2,0.1486986,24997,0.03663319125872405
0.7,0.8,0.1,0.6,0.14871049,24997,0.036633206513750176
0.3,0.9,0.1,0.7,0.1487283,24997,0.038697232920280725
0.7,0.9,0.1,0.9,0.1487388,24997,0.03605217973339088
0.6,0.8,0.1,0.4,0.1488737,24997,0.03716576807136751
0.8,0.8,0.1,0.7,0.14888991,24997,0.03600848140969886
0.8,0.5,0.1,0.1,0.1490341,24997,0.03449349067021795
0.2,0.9,0.1,0.6,0.14904507,24997,0.039695371467408015
0.5,0.6,0.1,0.2,0.14907287,24997,0.0375432912848004
0.8,0.7,0.1,0.3,0.14911015,24997,0.035681893769993527
0.4,0.9,0.1,0.8,0.14912674,24997,0.037824806161980806
0.2,0.9,0.1,0.5,0.14916034,24997,0.039853789225565935
0.6,0.8,0.1,0.5,0.14920697,24997,0.03729605535132723
0.1,0.7,0.1,0.1,0.1492498,24997,0.04075928778779184
0.6,0.8,0.1,0.6,0.14928141,24997,0.037291020435971815
0.9,0.7,0.1,0.3,0.14928812,24997,0.035061114895329815
0.7,0.7,0.1,0.3,0.14933714,24997,0.03634782592762897
0.6,0.9,0.1,0.9,0.1493889,24997,0.0365622428355311
0.1,0.9,0.1,0.4,0.1494334,24997,0.04071751941105064
0.7,0.8,0.1,0.7,0.14951995,24997,0.03656477619803759
0.3,0.9,0.1,0.8,0.14957152,24997,0.0384654982291854
0.6,0.7,0.1,0.3,0.14959288,24997,0.03708522548621407
0.2,0.9,0.1,0.7,0.14962003,24997,0.03943929022288374
0.7,0.5,0.1,0.1,0.14966276,24997,0.03537427776351587
0.5,0.7,0.1,0.3,0.14980409,24997,0.03785174737237446
0.9,0.8,0.1,0.8,0.14983183,24997,0.03543699913916901
0.6,0.8,0.1,0.7,0.14984547,24997,0.037180691199039884
0.5,0.8,0.1,0.4,0.14990765,24997,0.03790945699488631
