0.871218,0.8779547,0.53473735,0.8246295
0.21295579,0.38593405,0.56544864,0.22297077
0.68269974,0.6610721,0.45698187,0.755084
0.005042669,0.010132976,0.8413011,0.10928263
0.029480217,0.04779963,0.6265855,0.08298582
0.5558573,0.5573426,0.34598127,0.45422623
0.47672614,0.48187858,0.3530907,0.47763014
0.68231183,0.66341126,0.35607314,0.4337687
0.38944918,0.45268086,0.33416975,0.37330917
0.034910787,0.05938397,0.6318957,0.12960854
0.7428239,0.7206572,0.54235286,0.70263106
0.72420484,0.72706854,0.4755023,0.8019837
0.6508922,0.6505369,0.4151147,0.6497385
0.103568666,0.12779918,0.5280536,0.11011299
0.85104734,0.83933604,0.52542263,0.72870916
0.086501166,0.1728879,0.5904118,0.17741857
0.21877426,0.3020598,0.39349937,0.30736753
0.32660976,0.30732867,0.38336828,0.3106198
0.14313422,0.34785014,0.37506396,0.2662182
0.012412724,0.029044626,0.8386716,0.050900873
0.03413499,0.08913755,0.83971673,0.08176674
0.91117144,0.88252234,0.48283187,0.756461
0.70131886,0.7111594,0.48579398,0.76433724
0.74786663,0.7434916,0.43438032,0.6693596
0.34134987,0.42629752,0.23234834,0.42543212
0.42319626,0.40469998,0.26966646,0.439043
0.008921645,0.020398375,0.83962816,0.094315216
0.006206362,0.013328001,0.69018316,0.15878673
0.48254463,0.471072,0.326731,0.38300592
0.21373159,0.21427712,0.40829536,0.22271088
0.6737781,0.6350525,0.39552626,0.6183603
0.27075252,0.29597643,0.2255656,0.31597468
0.11210241,0.14346045,0.4300788,0.19859532
0.19821568,0.20876615,0.647728,0.13558291
0.08766486,0.14069903,0.34481338,0.2670028
0.25252134,0.3872288,0.39134505,0.3706418
0.59076804,0.6077741,0.30178398,0.49176815
0.32195503,0.32767668,0.27702463,0.2921436
0.23196277,0.3209517,0.33390853,0.31498948
0.020946471,0.03190954,0.504628,0.15411653
0.9162141,0.9112948,0.60932726,0.7938643
0.023661755,0.042838223,0.55716854,0.12322806
0.2284717,0.21255633,0.3951976,0.253066
0.8293251,0.7986457,0.48805884,0.72556275
0.010085338,0.0144829415,0.9197987,0.06121641
0.480993,0.48157555,0.46620902,0.3971716
0.10162918,0.19525066,0.44153824,0.13880198
0.25174555,0.3770888,0.23575726,0.41076556
0.0147401085,0.041291006,0.61941445,0.08217823
0.03103181,0.06982972,0.919873,0.07523921
0.003103181,0.013756833,0.92046636,0.05404086
0.26609778,0.5484589,0.14292398,0.35190657
0.43638477,0.4515953,0.29542154,0.49623245
0.92436004,0.9065079,0.54574424,0.7814278
0.56555474,0.5711807,0.36555308,0.55124557
0.91931736,0.92227036,0.4977843,0.7481499
0.27385572,0.48019496,0.25347486,0.42742702
0.30411172,0.38616621,0.18547992,0.44209802
0.51357645,0.5377262,0.37470582,0.66546655
0.08184639,0.10071547,0.70062417,0.10857967
0.20015517,0.3904478,0.37372315,0.300743
0.00038789763,0.0036796522,1.0,0.04203178
0.0822343,0.11376569,0.4460303,0.16011365
0.37548488,0.44997022,0.23298584,0.4989935
0.22963539,0.2814141,0.4262635,0.23041801
0.021722265,0.03235636,0.439207,0.18531138
0.6966641,0.7226258,0.47180247,0.674338
0.7401086,0.7268563,0.4146627,0.59748733
0.30837858,0.4923729,0.31967658,0.37606817
0.36307216,0.36798343,0.34524018,0.45465243
0.62606674,0.6197355,0.41416264,0.57463187
0.21140419,0.32011077,0.32937786,0.3186598
0.008533748,0.021837857,0.84077305,0.05063829
0.75252134,0.72566825,0.46688932,0.8040415
0.23041119,0.32639262,0.37740114,0.28513038
0.24049652,0.4041148,0.34945902,0.30787376
0.43910006,0.5450878,0.26880774,0.45013455
0.3700543,0.40407556,0.18246426,0.44133663
0.7432118,0.74674886,0.51290065,0.81185085
0.26609778,0.27270877,0.33979768,0.3332238
0.78549266,0.7760791,0.48767412,0.6875337
0.19084562,0.36003783,0.34155604,0.3021117
0.89720714,0.89475447,0.5815724,0.8901998
0.79829323,0.7719101,0.57526237,0.89246863
0.1807603,0.21372013,0.33048886,0.24428588
0.41117147,0.41657025,0.31764457,0.44369686
0.1613654,0.14627774,0.42175594,0.25016597
0.29984483,0.32221943,0.32028016,0.3477762
0.41155934,0.43452212,0.48382974,0.38229838
0.6617533,0.6604571,0.5483932,0.7361406
0.29557794,0.3936949,0.29259768,0.31360725
0.058960434,0.0830356,0.51195484,0.21635483
0.965865,0.96321446,0.7991602,0.88076913
0.3719938,0.41942072,0.24826378,0.4033873
0.38944918,0.46295613,0.29294854,0.42987803
0.6431342,0.64110667,0.3977783,0.6628609
0.7587277,0.7502737,0.576527,0.83315104
0.9200931,0.89829105,0.7404591,0.897011
0.5500388,0.54480964,0.3654199,0.46581286
0.08805276,0.15043107,0.5037821,0.14774495
0.79674166,0.7971907,0.7565653,0.9624956
0.64391005,0.6299601,0.3733174,0.56255245
0.5442203,0.610644,0.38031724,0.58121127
0.24398759,0.34191397,0.4312838,0.27597067
0.39371604,0.41459003,0.3322925,0.35049367
0.57447636,0.5816974,0.38068578,0.5881839
0.17183864,0.4027391,0.38232163,0.2667048
0.00814585,0.020979261,0.76539683,0.07705826
0.19937937,0.26292956,0.2964769,0.3589339
0.2451513,0.32422256,0.29321042,0.2920702
0.023273857,0.049954303,0.76494503,0.06979869
0.71024054,0.7338489,0.3950838,0.5923994
0.74204814,0.7214682,0.39025173,0.54556173
0.80294806,0.80085635,0.6510889,0.8430367
0.708301,0.68087864,0.40520996,0.59529746
0.12723042,0.22495463,0.44954032,0.24594586
0.0011636928,0.0049854834,0.8386716,0.25219068
0.8797518,0.859706,0.41133592,0.57602733
0.14274631,0.19678544,0.40610465,0.13870181
0.032971296,0.049850926,0.57628125,0.17617677
0.20248255,0.22351265,0.4051639,0.3587036
0.03064391,0.050023105,0.7092295,0.112084754
0.24127232,0.27391526,0.52811414,0.18503973
0.23235066,0.22117637,0.44665784,0.25733742
0.18774244,0.31609422,0.51360846,0.18791261
0.2459271,0.41418666,0.4050722,0.31851777
0.20170677,0.35136387,0.27135828,0.32533142
0.10744765,0.12836903,0.3159929,0.2948888
0.04965089,0.12321138,0.6260658,0.10854375
0.32932505,0.3202096,0.4672381,0.35894436
0.069433674,0.1134561,0.7721314,0.089555874
0.25019395,0.2950384,0.44258794,0.22181754
0.6675718,0.6594193,0.39206347,0.5753205
0.09619861,0.18576154,0.4334587,0.21774718
0.23545384,0.37315047,0.23919956,0.3409548
0.09425913,0.15873364,0.44805866,0.23083997
0.36152056,0.363755,0.38459393,0.34218693
0.39875874,0.36584443,0.38495812,0.44207966
0.16097751,0.22523172,0.51923716,0.21691878
0.49069047,0.5304809,0.37705886,0.4860249
0.52404964,0.5076669,0.38916013,0.41683352
0.20015517,0.2115893,0.4504714,0.30853838
0.53025603,0.54246736,0.38972783,0.3878888
0.0810706,0.11485584,0.7027644,0.14532652
0.564391,0.5640849,0.34113893,0.4561327
0.7110163,0.6977183,0.5415374,0.74101216
0.15089217,0.18159302,0.48096383,0.21386643
0.10085338,0.17203537,0.3336464,0.1772261
0.22924748,0.26956227,0.23160498,0.3250319
0.42319626,0.4897444,0.34369865,0.4231779
0.00814585,0.030172423,1.0,0.04203178
0.91233516,0.89306223,0.6860876,0.9866084
0.28820792,0.3497655,0.2945048,0.35771212
0.92086893,0.8998209,0.49985093,0.77950174
0.6373158,0.6474544,0.47596854,0.71430546
0.8436773,0.8481044,0.46070522,0.71653235
0.004654771,0.009163241,0.9183148,0.049673922
0.42513576,0.4916789,0.2304996,0.42878866
0.14391002,0.190849,0.3417526,0.30773953
0.77657104,0.7810194,0.4233902,0.655012
0.746315,0.7373495,0.5235272,0.7580572
0.8421257,0.82492346,0.41287518,0.4801288
0.003103181,0.01112235,0.76672655,0.16812712
0.07370055,0.19832988,0.6256693,0.12222222
0.35958108,0.44296736,0.2667522,0.3586116
0.6989915,0.67866075,0.45197484,0.65067714
0.9200931,0.91054314,0.5997723,0.8584109
0.5085338,0.4927648,0.39595532,0.3897611
0.086889066,0.12577549,0.5144903,0.18084359
0.261443,0.2916402,0.3470747,0.3186104
0.09154384,0.22377525,0.56897235,0.20749529
0.46198604,0.48599446,0.34939802,0.46292025
0.1955004,0.21017808,0.48704943,0.15991403
0.5256012,0.51679045,0.31147817,0.5512925
0.0321955,0.054995835,0.6350772,0.13393308
0.24166021,0.2618424,0.47863153,0.2533324
0.6753297,0.6793756,0.38480273,0.598648
0.4868115,0.5140434,0.21215239,0.54664
0.53840184,0.55354834,0.3244747,0.48726094
0.2924748,0.3702781,0.30168432,0.33913645
0.1303336,0.14516962,0.48381764,0.18284068
0.10705974,0.1642813,0.5119456,0.22926752
0.31613654,0.38763636,0.2645439,0.34657693
0.013576416,0.024887517,1.0,0.04203178
0.21838637,0.31794614,0.31647557,0.24831502
0.469744,0.47806105,0.26237422,0.4379438
0.37703645,0.381679,0.4985787,0.23223042
0.1303336,0.22828443,0.49708128,0.27526563
0.041117147,0.06919909,0.69634014,0.10445321
0.571761,0.5696638,0.37642834,0.52088124
0.564391,0.5727449,0.33861884,0.6015395
0.43134212,0.47733486,0.20868304,0.44839406
0.13964315,0.25906262,0.62739354,0.18601274
0.9871994,0.96810645,0.5501785,0.77198297
0.90651673,0.898416,0.6086093,0.8609538
0.3076028,0.36077818,0.31778118,0.29739937
0.034522887,0.06729091,0.8419201,0.08641545
0.38052753,0.48737383,0.27653787,0.39689255
0.2090768,0.31891292,0.39320493,0.31923622
0.11093872,0.14404903,0.7764369,0.122255586
0.042668734,0.09010064,0.62850916,0.13526833
0.06788208,0.10724385,0.5624397,0.113579474
0.46121025,0.4831697,0.25229162,0.48217276
0.0027152833,0.008921357,0.6855118,0.1961483
0.7548488,0.7450493,0.50366586,0.6540202
0.81730026,0.81207603,0.531701,0.7380606
0.20830102,0.22441563,0.38740727,0.21591811
0.20248255,0.3567692,0.27582115,0.34808373
0.3095423,0.33959106,0.4064371,0.319103
0.021722265,0.035733406,0.91901636,0.085346974
0.24941817,0.38290998,0.23472838,0.2970749
0.3906129,0.3618944,0.3681029,0.30042538
0.1974399,0.20271215,0.35072616,0.2580782
0.8584174,0.8476137,0.6691838,0.88529855
0.001939488,0.005864258,0.8386716,0.10507945
0.22304113,0.37407538,0.3037446,0.381082
0.09154384,0.12250614,0.5100919,0.2275379
0.5865012,0.5883848,0.34257457,0.51000476
0.42319626,0.43717003,0.4035485,0.3884531
0.48836306,0.45405975,0.36303842,0.55884314
0.91272306,0.9111616,0.50391334,0.78416544
0.65477115,0.6530598,0.43311793,0.6438047
0.6648565,0.65129,0.47720098,0.775842
0.09619861,0.14659342,0.5732577,0.15210657
0.10899924,0.15955763,0.50568,0.14515308
0.057020947,0.07466875,0.5691717,0.1612775
0.13421258,0.13154672,0.5207389,0.16085744
0.73816913,0.7233592,0.4325894,0.75606537
0.49689683,0.4757277,0.36601228,0.5156377
0.15632275,0.1911525,0.38713259,0.24391498
0.9305663,0.954511,0.47466615,0.7136687
0.7680372,0.7434158,0.4666156,0.68243754
0.051978275,0.08033196,0.70307636,0.13505416
0.14352211,0.1290524,0.7776569,0.14882642
0.36074474,0.40687788,0.30053967,0.46628198
0.3855702,0.3848901,0.30778852,0.3763416
0.22226533,0.33104187,0.51646584,0.24080853
0.24088441,0.3741503,0.23310961,0.4274692
0.28316525,0.34957916,0.31957752,0.31243098
0.0011636928,0.0031594997,1.0,0.04203178
0.16951126,0.34678409,0.4380248,0.25807196
0.009309542,0.015440384,0.69122756,0.1355864
0.30837858,0.3944098,0.18040429,0.3800662
0.062063616,0.08487559,0.5224677,0.187845
0.0814585,0.17155485,0.56948197,0.17490874
0.14352211,0.19478604,0.41823667,0.25464305
0.7176106,0.6970854,0.43923038,0.70958155
0.18425137,0.35638484,0.38525978,0.26405627
0.051978275,0.1508339,0.7670629,0.13405411
0.3999224,0.44621024,0.28356078,0.4338269
0.71218,0.7027073,0.4559029,0.69446886
0.023273857,0.034544323,0.77696496,0.12671855
0.14856479,0.31044558,0.4274457,0.22340795
0.23235066,0.2573046,0.37561542,0.3369067
0.2443755,0.25800407,0.3686236,0.26083192
0.75562453,0.75198597,0.40322676,0.60956806
0.4526765,0.46626672,0.14915095,0.4193567
0.37044218,0.35423157,0.51752925,0.2611341
0.15244375,0.3255338,0.32870007,0.2555676
0.17726922,0.21270713,0.3320894,0.2773488
0.006982157,0.018032847,0.8422752,0.059400287
0.09581071,0.20767991,0.49224466,0.20427632
0.13382468,0.15518591,0.3660532,0.20794651
0.14235842,0.17438734,0.5350272,0.20985745
0.35027152,0.3434545,0.30761394,0.37679604
0.041892942,0.08897164,0.70090425,0.14876673
0.001939488,0.005864258,0.8386716,0.15761918
0.12141196,0.2037354,0.4409294,0.23450087
0.0023273856,0.006181417,0.8386716,0.14711124
0.16252911,0.17527682,0.5936724,0.24697004
0.45733127,0.4587204,0.38220638,0.4753097
0.91272306,0.8978509,0.5762973,0.8215325
0.0027152833,0.0064279814,0.6153987,0.58844495
0.50155157,0.5087525,0.37346023,0.49721533
0.055469356,0.13681458,0.62312996,0.10770514
0.6795966,0.6562449,0.50640243,0.8544843
0.36346003,0.45092565,0.24665461,0.4401838
0.060124125,0.07735629,0.64039576,0.14828253
0.6505043,0.66403925,0.40099475,0.62941784
0.05314197,0.08342509,0.63902265,0.17230113
0.04693561,0.06857999,0.44661567,0.22383592
0.18269978,0.17729451,0.4970875,0.22534533
0.89487976,0.88717353,0.6748679,0.77807957
0.048875097,0.06846918,0.6462643,0.12661758
0.09193174,0.12887144,0.711406,0.17909388
0.75290924,0.7539056,0.48609474,0.7334842
0.2905353,0.350171,0.45302904,0.26032364
0.17339022,0.27976653,0.4966146,0.24714065
0.033359196,0.05720922,0.77342856,0.14114982
0.56206363,0.59064037,0.35749733,0.5561068
0.009309542,0.021227594,0.7674539,0.104211025
0.34406516,0.3952268,0.2476617,0.35472608
0.2808379,0.32791436,0.2658254,0.35628322
0.0027152833,0.007742906,0.92048806,0.056042377
0.7959659,0.7941734,0.6321669,0.8116875
0.12141196,0.1774305,0.30891007,0.36563703
0.32854924,0.40363917,0.15461771,0.37965715
0.09619861,0.27051562,0.62682873,0.15540335
0.14352211,0.15904406,0.348334,0.1921825
0.3204034,0.40899655,0.27485958,0.3681025
0.38944918,0.43026268,0.31816995,0.46872205
0.8060512,0.8004386,0.48782408,0.796715
0.03103181,0.052848242,0.7022352,0.095033474
0.7137316,0.6856316,0.38174778,0.6244469
0.117532976,0.2690821,0.37986925,0.2349576
0.33204034,0.37600917,0.33847976,0.35218936
0.79402643,0.7556162,0.41359764,0.5926025
0.31536072,0.40103954,0.38913333,0.3856781
0.0104732355,0.027325649,0.76107067,0.07221824
0.32660976,0.31514975,0.40702438,0.30832773
0.14041895,0.18697594,0.4486788,0.16713758
0.0977502,0.10445115,0.44194478,0.22253598
0.7176106,0.7106891,0.41985816,0.72313595
0.16446859,0.20093621,0.42347568,0.26818663
0.06128782,0.13648126,0.6314523,0.13720405
0.35027152,0.38686022,0.29748762,0.3141462
0.6598138,0.6659343,0.38065434,0.69221747
0.96470135,0.93060625,0.66691333,0.7720524
0.03995345,0.07751562,0.4372622,0.109123714
0.1295578,0.24083419,0.5678799,0.19621728
0.022498062,0.0423461,0.62492096,0.14441039
0.8964313,0.89622056,0.4715139,0.6794333
0.7874321,0.81422186,0.38943848,0.45846453
0.30566332,0.45669553,0.3092411,0.32362235
0.2587277,0.32618558,0.4617984,0.26918948
0.0073700543,0.017804887,0.8425924,0.07194629
0.897983,0.9001063,0.8302789,0.9729013
0.7435997,0.76283866,0.37622532,0.4720591
0.5496509,0.55501646,0.40092313,0.6039208
0.9724593,0.95049715,0.50354797,0.7656213
0.0802948,0.103197396,0.70630693,0.16386457
0.041892942,0.05954966,0.56763536,0.15177856
0.06982157,0.14552066,0.4921529,0.16050111
0.38944918,0.43189064,0.39383054,0.36044693
0.14429791,0.2453162,0.47124043,0.26567793
0.67494184,0.67591053,0.45131442,0.72815764
0.77114046,0.7658637,0.604607,0.75748235
0.011636929,0.030226918,0.7709426,0.089245565
0.6943367,0.68591547,0.42833742,0.71463794
0.7416602,0.7310422,0.51420665,0.6499332
0.875097,0.84232765,0.75568557,0.9352994
