w1,w2,w3,w4,score,n_selected,threshold
0.9,0.8,0.1,0.1,0.14769281,49925,0.02663297912674464
0.8,0.8,0.1,0.1,0.14809942,49925,0.027318491161212287
0.9,0.7,0.1,0.1,0.14814281,49925,0.02729159293170238
0.9,0.9,0.1,0.1,0.14823566,49925,0.026451477804761155
0.7,0.8,0.1,0.1,0.14850734,49925,0.028068115965895313
0.8,0.7,0.1,0.1,0.14858396,49925,0.028040811034286975
0.8,0.9,0.1,0.1,0.14863016,49925,0.027085123032587526
0.9,0.6,0.1,0.1,0.1486994,49925,0.02801099372278785
0.7,0.7,0.1,0.1,0.14901616,49925,0.02885997540784804
0.6,0.8,0.1,0.1,0.14902516,49925,0.02888691797765569
0.9,0.9,0.1,0.2,0.14902997,49925,0.026267523141979315
0.7,0.9,0.1,0.1,0.1490407,49925,0.027774519196702683
0.8,0.6,0.1,0.1,0.14909948,49925,0.028835385709435987
0.8,0.9,0.1,0.2,0.14929411,49925,0.026862459527615665
0.9,0.5,0.1,0.1,0.1493075,49925,0.02879732836281059
0.9,0.8,0.1,0.2,0.1493945,49925,0.026782709071777943
0.6,0.7,0.1,0.1,0.14942972,49925,0.029763290192578146
0.5,0.8,0.1,0.1,0.1494348,49925,0.02978467930498777
0.9,0.6,0.1,0.2,0.14947146,51153,0.027720454876540766
0.6,0.9,0.1,0.1,0.14951326,49925,0.028520052916441583
0.7,0.6,0.1,0.1,0.14961311,49925,0.02973289850711422
0.8,0.5,0.1,0.1,0.14967006,49925,0.029697312704970422
0.8,0.6,0.1,0.2,0.14969903,50801,0.02841406032082254
0.7,0.9,0.1,0.2,0.14977121,49925,0.027495608902026656
0.9,0.7,0.1,0.2,0.149796,49925,0.027349390913365672
0.8,0.8,0.1,0.2,0.14980511,49925,0.02741964651216285
0.9,0.9,0.1,0.3,0.14981312,49946,0.02614684489210551
0.9,0.5,0.1,0.2,0.14982152,49925,0.028185696202373073
0.5,0.9,0.1,0.1,0.14992017,49925,0.029338922758384872
0.5,0.7,0.1,0.1,0.14993976,49925,0.03075279372326582
0.4,0.8,0.1,0.1,0.14994368,49925,0.030771522198818468
0.9,0.4,0.1,0.1,0.15004551,49925,0.029644789886723602
0.6,0.6,0.1,0.1,0.15005878,49925,0.03072509996226368
0.9,0.8,0.1,0.3,0.15005918,49925,0.026601342878022596
0.8,0.9,0.1,0.3,0.15012789,49925,0.026690920677277918
0.7,0.6,0.1,0.2,0.15018818,50483,0.029174662464842283
0.8,0.5,0.1,0.2,0.15018931,49925,0.02900381994714406
0.8,0.7,0.1,0.2,0.15019718,49925,0.02804076396356444
0.7,0.5,0.1,0.1,0.15023822,49925,0.03068797523149428
0.7,0.8,0.1,0.2,0.15025939,49925,0.028108557878255568
0.6,0.9,0.1,0.2,0.15028146,49925,0.02817801131276052
0.9,0.7,0.1,0.3,0.15031785,49925,0.027097010208962574
0.9,0.4,0.1,0.2,0.15038982,49925,0.028933553727476653
0.4,0.7,0.1,0.1,0.15044966,49925,0.03185413183656834
0.8,0.8,0.1,0.3,0.15049767,49925,0.027193378755162756
0.3,0.8,0.1,0.1,0.150504,49925,0.03186255344840186
0.8,0.4,0.1,0.1,0.15050486,49925,0.030636840119469214
0.4,0.9,0.1,0.1,0.15052508,49925,0.030235844814694032
0.9,0.9,0.1,0.4,0.15056169,49925,0.026132706536041286
0.7,0.9,0.1,0.3,0.15057884,49925,0.027278546029770256
0.7,0.7,0.1,0.2,0.1505882,49925,0.028787707165127716
0.6,0.8,0.1,0.2,0.15061793,49925,0.02885999245453375
0.9,0.6,0.1,0.3,0.1506411,49925,0.027599728162976487
0.7,0.5,0.1,0.2,0.1506412,49925,0.029902990160706806
0.8,0.7,0.1,0.3,0.15064417,49925,0.027738532088289646
0.6,0.6,0.1,0.2,0.15065567,50182,0.030013385626459464
0.5,0.6,0.1,0.1,0.15067098,49925,0.03182225330999952
0.6,0.5,0.1,0.1,0.1507484,49925,0.03179025823149967
0.5,0.9,0.1,0.2,0.15074879,49925,0.028927522152599045
0.9,0.7,0.1,0.4,0.15079126,49942,0.026765947101279018
0.9,0.8,0.1,0.4,0.15081625,49925,0.026550099025369554
0.8,0.4,0.1,0.2,0.1508713,49925,0.029835222646301274
0.8,0.9,0.1,0.4,0.15088315,49925,0.02664021953657292
0.7,0.8,0.1,0.3,0.15089428,49925,0.0278315703095403
0.2,0.9,0.1,0.1,0.1509068,52300,0.03229852190017194
0.3,0.9,0.1,0.1,0.15102768,49925,0.03122143259532331
0.6,0.9,0.1,0.3,0.15103391,49925,0.027917808785095418
0.9,0.9,0.1,0.5,0.15105169,49925,0.025976086844336208
0.7,0.4,0.1,0.1,0.15111876,49925,0.03174018127526722
0.8,0.6,0.1,0.3,0.1511188,49925,0.028295318176338194
0.3,0.7,0.1,0.1,0.15113531,49925,0.03307409774027498
0.6,0.7,0.1,0.2,0.15113682,49925,0.02961074774245386
0.8,0.7,0.1,0.4,0.15114295,49925,0.02735184894380275
0.7,0.7,0.1,0.3,0.15114583,49925,0.028425550832943996
0.9,0.6,0.1,0.4,0.15116061,49925,0.027265966389050142
0.9,0.3,0.1,0.1,0.15117127,49925,0.030575887163242405
0.5,0.8,0.1,0.2,0.15120164,49925,0.029676651705152123
0.8,0.8,0.1,0.4,0.15121107,49925,0.02709912024233218
0.4,0.6,0.1,0.1,0.15121132,49925,0.03305359542130753
0.9,0.5,0.1,0.3,0.1512249,49925,0.028150560456530204
0.2,0.8,0.1,0.1,0.15124397,49925,0.03307947322856866
0.5,0.6,0.1,0.2,0.15125017,49925,0.030950504153195595
0.6,0.5,0.1,0.2,0.1512577,49925,0.03089288574214644
0.6,0.8,0.1,0.3,0.1512782,49925,0.028527052687323643
0.4,0.9,0.1,0.2,0.15131421,49925,0.029740766576470085
0.7,0.9,0.1,0.4,0.15133166,49925,0.02719679971718889
0.9,0.8,0.1,0.5,0.15133534,49925,0.026358328609538673
0.5,0.5,0.1,0.1,0.15143871,49925,0.03302253956467248
0.8,0.9,0.1,0.5,0.15147439,49925,0.026456610891367447
0.5,0.9,0.1,0.3,0.15150279,49925,0.028611448491843203
0.7,0.7,0.1,0.4,0.1515049,49925,0.0280014464630138
0.7,0.4,0.1,0.2,0.15151313,49925,0.030831305009244185
0.9,0.3,0.1,0.2,0.1515486,49925,0.029759030497293205
0.8,0.6,0.1,0.4,0.1515625,49925,0.027896622785238304
0.7,0.6,0.1,0.3,0.1515829,49925,0.02904219090005233
0.7,0.8,0.1,0.4,0.15160407,49925,0.027690931136948777
0.8,0.8,0.1,0.5,0.1516425,49925,0.026872369189581725
0.9,0.7,0.1,0.5,0.15164325,49925,0.026702453514590427
0.8,0.3,0.1,0.1,0.15166491,49925,0.03168243856359483
0.9,0.9,0.1,0.6,0.1516658,49925,0.025809876141769373
0.6,0.7,0.1,0.3,0.15169787,49925,0.029176719621603616
0.9,0.9,0.2,0.1,0.15169895,49925,0.034969838104256294
0.9,0.3,0.1,0.3,0.15169941,49925,0.029042830523274138
0.6,0.4,0.1,0.1,0.15172851,49925,0.03297940070457285
0.4,0.8,0.1,0.2,0.15173364,49925,0.03057350084783512
0.5,0.7,0.1,0.2,0.15176918,49925,0.030512227479553886
0.6,0.9,0.1,0.4,0.15179151,49925,0.027797056153556023
0.3,0.6,0.1,0.1,0.15179445,49925,0.03444524548541011
0.8,0.5,0.1,0.3,0.15180063,49925,0.028903959461372756
0.4,0.6,0.1,0.2,0.15180671,49925,0.03205186718156211
0.7,0.9,0.1,0.5,0.15181226,49925,0.02697177235850895
0.2,0.7,0.1,0.1,0.1518181,49925,0.03446164140483863
0.3,0.9,0.1,0.2,0.15182859,49925,0.030634916249672194
0.1,0.9,0.1,0.1,0.15184113,52082,0.03348507577091291
0.9,0.8,0.1,0.6,0.15184616,49936,0.026163765857773545
0.5,0.8,0.1,0.3,0.15184945,49925,0.029276664352491398
0.9,0.5,0.1,0.4,0.15190752,49925,0.02779160578197548
0.8,0.3,0.1,0.2,0.15192284,49925,0.030754992060196135
0.4,0.9,0.1,0.3,0.15193203,49925,0.029359755603935597
0.8,0.9,0.2,0.1,0.15197143,49925,0.035793977577363655
0.8,0.9,0.1,0.6,0.15198684,49925,0.026280887926587036
0.8,0.7,0.1,0.5,0.15199207,49925,0.027247674489878408
0.5,0.5,0.1,0.2,0.15199262,49925,0.03199783349355602
0.6,0.8,0.1,0.4,0.15203649,49925,0.028337029351966865
0.1,0.8,0.1,0.1,0.15204322,49925,0.034460353410113435
0.7,0.8,0.1,0.5,0.15206596,49925,0.027423632859757345
0.9,0.6,0.1,0.5,0.15209025,49926,0.027146301201324934
0.6,0.7,0.1,0.4,0.15209222,49925,0.028681563515261795
0.9,0.4,0.1,0.3,0.15209514,49926,0.028792339559717824
0.6,0.4,0.1,0.2,0.15211572,49925,0.031930093617599374
0.9,0.9,0.1,0.7,0.15212213,50313,0.02579726598541093
0.4,0.5,0.1,0.1,0.15212451,49925,0.034422872236144916
0.7,0.6,0.1,0.4,0.15213643,49925,0.028582847054193623
0.9,0.9,0.2,0.2,0.15218344,49925,0.034403600296659245
0.8,0.3,0.1,0.3,0.15220182,49925,0.029937494890453296
0.6,0.9,0.1,0.5,0.15221754,49925,0.027525138085708747
0.7,0.9,0.2,0.1,0.15223171,49925,0.036677763749070495
0.9,0.8,0.2,0.1,0.15223417,49925,0.03576361786808211
0.8,0.8,0.1,0.6,0.15223533,49925,0.026644859557175937
0.6,0.6,0.1,0.3,0.15223694,49925,0.029859147236956138
0.9,0.7,0.1,0.6,0.15223886,49925,0.02651847143882235
0.7,0.3,0.1,0.1,0.15224233,49925,0.032924477567760076
0.5,0.9,0.1,0.4,0.15226707,49925,0.028430020345031205
0.9,0.8,0.1,0.7,0.15226795,49925,0.02595853638328174
0.8,0.5,0.1,0.4,0.15230246,49925,0.028480000291657037
0.9,0.5,0.1,0.5,0.15230392,50219,0.02743082560344791
0.7,0.9,0.1,0.6,0.1523321,49925,0.026753675435634575
0.5,0.7,0.1,0.3,0.15233473,49925,0.029998770604193693
0.7,0.5,0.1,0.3,0.15240112,49925,0.02971247790502594
0.4,0.7,0.1,0.2,0.15240294,49925,0.03150325997107285
0.9,0.9,0.2,0.3,0.15240443,49925,0.03378569543905679
0.5,0.4,0.1,0.1,0.1524094,49925,0.034382840112079455
0.4,0.8,0.1,0.3,0.15241355,49925,0.03009986360982395
0.3,0.8,0.1,0.2,0.15244746,49925,0.031562737391362804
0.7,0.7,0.1,0.5,0.15246831,49925,0.0278414917643667
0.7,0.3,0.1,0.2,0.15247144,49925,0.03185983989822146
0.9,0.9,0.2,0.4,0.15249103,49925,0.03319846809001538
0.3,0.6,0.1,0.2,0.15251154,49925,0.03328908889818808
0.8,0.9,0.1,0.7,0.15252319,50360,0.02623863114746431
0.8,0.8,0.2,0.1,0.15254562,49925,0.03665121411013358
0.8,0.9,0.2,0.2,0.15255031,49925,0.03517994984260479
0.8,0.7,0.1,0.6,0.15255545,49930,0.027037755900612654
0.9,0.2,0.1,0.1,0.15256521,49925,0.03161427237318206
0.8,0.6,0.1,0.5,0.15257287,49925,0.027732217615550774
0.6,0.8,0.1,0.5,0.1525743,49925,0.028005555138712803
0.9,0.6,0.1,0.6,0.15259476,49925,0.026889990555092957
0.3,0.9,0.1,0.3,0.15259497,49925,0.0301755091144332
0.5,0.8,0.1,0.4,0.15259872,49925,0.029029323907515524
0.6,0.9,0.2,0.1,0.152599,49925,0.03763458153868655
0.2,0.6,0.1,0.1,0.15260059,49925,0.0360429972713313
0.2,0.9,0.1,0.2,0.15262054,49925,0.031619682449029136
0.7,0.8,0.1,0.6,0.15264195,49925,0.027157060149123127
0.8,0.8,0.1,0.7,0.15264262,49925,0.02640607575089551
0.5,0.7,0.1,0.4,0.15265973,49925,0.029424105949301504
0.4,0.5,0.1,0.2,0.1526727,49925,0.03323839940941348
0.8,0.4,0.1,0.3,0.15267622,49925,0.02960982902012537
0.9,0.9,0.2,0.5,0.15268253,49925,0.03266800580103141
0.1,0.7,0.1,0.1,0.1526861,49925,0.036049053619620325
0.5,0.4,0.1,0.2,0.15269388,49925,0.033171920548856176
0.9,0.7,0.1,0.7,0.15270048,49925,0.026293005861263354
0.6,0.6,0.1,0.4,0.15270945,49925,0.029323580190131295
0.8,0.5,0.1,0.5,0.15271235,50239,0.028057906041913
0.5,0.9,0.1,0.5,0.15271625,49925,0.02810898860466183
0.9,0.8,0.2,0.2,0.15272114,49925,0.035159874973431565
0.5,0.6,0.1,0.3,0.15273446,49925,0.030763722350208668
0.9,0.2,0.1,0.2,0.1527557,49925,0.030672955770457793
0.9,0.4,0.1,0.4,0.1527583,49925,0.028367493863567742
