clean_id,original_id,R0,sigma,distance,avg_prev_obs,var_prev_obs,avg_npmi_obs,div_all_isolates_obs,avg_prev_obs_diff,avg_prev_obs_diff_pct,var_prev_obs_diff,var_prev_obs_diff_pct,avg_npmi_obs_diff,avg_npmi_obs_diff_pct,div_all_isolates_obs_diff,div_all_isolates_obs_diff_pct
Observation,N/A,,,,9.565217391304348,7.06351758208409,-0.595276743372485,18.333333333333332,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
840439,841730,1.6488343,0.8464284,0.0591640528599764,28.043478260869566,15.393263759513784,-0.32305146975627136,5.138806413301663,18.47826086956522,193.1818181818182,8.329746177429694,117.9263175978675,0.2722252736162137,-45.730876713567994,-13.19452692003167,-71.97014683653639
483894,484622,1.7046691,0.9387968,0.0599991657935447,9.826086956521738,7.843075544204255,-0.542369245368349,9.116170670491215,0.2608695652173907,2.727272727272721,0.7795579621201645,11.036398693158715,0.05290749800413608,-8.887882584559506,-9.217162662842117,-50.27543270641155
939353,940783,1.5047367,0.821347,0.0615075851029435,50.82608695652174,29.536806274565063,-0.4836613907196173,11.19100386859878,41.26086956521739,431.3636363636364,22.47328869248097,318.1600163278737,0.11161535265286776,-18.750161818941784,-7.142329464734551,-38.95816071673392
174474,174755,1.6905848,0.9202678,0.0623747980639808,13.478260869565217,6.87465414149813,-0.505866908703375,10.005222477543347,3.913043478260869,40.90909090909091,-0.18886344058596016,-2.673787364315387,0.08940983466911001,-15.019877000832741,-8.328110855789985,-45.426059213399924
881184,882518,1.7158123,0.98631436,0.0625289461441813,2.0869565217391304,4.832776761376056,-0.1378065133156061,1.8768718801996673,-7.478260869565217,-78.18181818181817,-2.230740820708034,-31.581160445697563,0.4574702300568789,-76.85000886564522,-16.456461453133663,-89.76251701709272
305865,306349,1.6101861,0.9763642,0.0625371542856632,9.391304347826088,6.610866608263471,-0.5408575098261399,8.631970260223047,-0.17391304347825987,-1.8181818181818077,-0.45265097382061903,-6.4082940059315945,0.05441923354634515,-9.141837666635192,-9.701363073110285,-52.916525853328835
141852,142090,1.9596236,0.98455703,0.0637287219709145,15.130434782608695,8.561565000449217,-0.5354042755213023,10.48775403856175,5.565217391304348,58.18181818181818,1.4980474183651271,21.208235145684007,0.05987246785118272,-10.057921549560431,-7.845579294771582,-42.79406888057227
214436,214775,1.6125842,0.82278484,0.0637295070117403,9.782608695652174,6.795429759231436,-0.5335102159246617,8.50489368882889,0.21739130434782616,2.2727272727272734,-0.268087822852654,-3.7953869263754942,0.061766527447823294,-10.376102902641682,-9.828439644504442,-53.60967078820605
445382,446062,2.1020696,0.99291307,0.0638839839500409,13.304347826086957,7.979717371440121,-0.5217137383924956,9.482828693355009,3.7391304347826093,39.0909090909091,0.916199789356031,12.970871505719481,0.07356300497998947,-12.357782459839619,-8.850504639978324,-48.275479854427225
642109,643083,1.5535463,0.890754,0.0641906239250609,12.478260869565217,13.651072436117483,-0.4597238334876593,5.970468431771894,2.913043478260869,30.45454545454545,6.587554854033392,93.26167560964342,0.13555290988482577,-22.771410338805335,-12.362864901561437,-67.43380855397147
