w1,w2,w3,w4,score,n_selected,threshold
0.5,0.7,0.9,0.3,1.1451497,24984,0.03732050951985753
0.4,0.5,0.8,0.2,1.1458191,24984,0.03662354294186739
0.4,0.5,0.7,0.2,1.1460819,24984,0.03715964802249944
0.2,0.3,0.3,0.1,1.1467199,24984,0.03759273135984568
0.6,0.9,0.9,0.3,1.1467199,24984,0.03759273135984568
0.4,0.6,0.6,0.2,1.1467199,24984,0.03759273135984568
0.4,0.6,0.7,0.2,1.1475341,24984,0.03704133473603529
0.5,0.7,0.8,0.3,1.1475619,24984,0.03776968131956883
0.6,0.7,0.9,0.3,1.1486385,24984,0.03775642910095393
0.4,0.6,0.5,0.2,1.1486932,24984,0.03816762264429695
0.6,0.7,0.8,0.3,1.1491582,24984,0.038211020512645404
0.5,0.7,0.7,0.3,1.1494886,24984,0.038233371266254285
0.7,0.9,0.9,0.3,1.1499028,24984,0.037969445182905424
0.4,0.5,0.9,0.2,1.1501145,24984,0.03609263331556149
0.6,0.8,0.9,0.3,1.1505795,24984,0.03768615542941316
0.4,0.5,0.6,0.2,1.1509104,24984,0.03772043215273957
0.7,0.8,0.9,0.3,1.1509581,24984,0.038062604871622246
0.4,0.5,0.5,0.2,1.1509832,24984,0.038365422852856074
0.5,0.7,0.8,0.2,1.1513151,24984,0.03699687178990962
0.6,0.9,0.8,0.3,1.1514934,24984,0.03797119609977216
0.5,0.6,0.7,0.2,1.1517262,24984,0.037570414183061854
0.2,0.3,0.4,0.1,1.1519201,24984,0.036546652746007234
0.4,0.6,0.8,0.2,1.1519201,24984,0.036546652746007234
0.6,0.8,0.8,0.3,1.152082,24984,0.038077453725754225
0.5,0.6,0.9,0.2,1.1520984,24984,0.03660440661377462
0.5,0.6,0.9,0.3,1.1525794,24984,0.03738605723369058
0.7,0.9,0.8,0.3,1.1525992,24984,0.0383362884463025
0.5,0.6,0.6,0.2,1.1528065,24984,0.03813337588174279
0.5,0.6,0.8,0.3,1.1535208,24984,0.037862959543456504
0.6,0.7,0.7,0.3,1.153582,24984,0.03863630478080298
0.5,0.6,0.8,0.2,1.1536461,24984,0.03705707252280868
0.7,0.9,0.9,0.4,1.1537647,24984,0.038493699276504936
0.6,0.8,0.7,0.3,1.153941,24984,0.03849476493865027
0.5,0.7,0.9,0.2,1.1546283,24984,0.0365622119566601
0.5,0.8,0.9,0.3,1.1546291,24984,0.03722552780775241
0.6,0.9,0.7,0.3,1.1549934,24984,0.03835283951487194
0.5,0.8,0.8,0.3,1.1556013,24984,0.03764508750087619
0.5,0.8,0.7,0.3,1.1556782,24984,0.03807679093770366
0.3,0.4,0.5,0.2,1.1557627,24984,0.037845138244809284
0.6,0.9,0.9,0.4,1.1564258,24984,0.03811531240004084
0.8,0.9,0.9,0.4,1.156551,24984,0.03879228182263725
0.5,0.6,0.7,0.3,1.1565982,24984,0.0383557335359611
0.7,0.7,0.9,0.3,1.1566247,24984,0.03809838580358636
0.4,0.7,0.7,0.2,1.1568996,24984,0.036913252645429495
0.5,0.5,0.6,0.2,1.1570643,24984,0.038204293759419285
0.7,0.8,0.9,0.4,1.1571354,24984,0.0385693912359279
0.4,0.6,0.9,0.2,1.1571578,24984,0.03605946747163869
0.7,0.8,0.8,0.3,1.1574323,24984,0.03842859844379887
0.4,0.4,0.6,0.2,1.1576996,24984,0.03781979900967099
0.2,0.2,0.3,0.1,1.1576996,24984,0.03781979900967099
0.6,0.6,0.9,0.3,1.1576996,24984,0.03781979900967099
0.3,0.5,0.6,0.2,1.1579483,24984,0.03698734973225867
0.5,0.8,0.8,0.2,1.1587507,24984,0.036887318597292815
0.6,0.7,0.6,0.3,1.158756,24984,0.039093024947456256
0.7,0.9,0.8,0.4,1.158776,24984,0.03884159180040239
0.5,0.5,0.8,0.2,1.1589041,24984,0.03712009300477311
0.5,0.7,0.7,0.2,1.1590767,24984,0.037472012675440806
0.3,0.5,0.5,0.2,1.1592163,24984,0.037648799088777454
0.7,0.9,0.7,0.3,1.1592957,24984,0.03870881977368358
0.3,0.4,0.6,0.2,1.1593724,24984,0.03712981184450884
0.4,0.5,0.4,0.2,1.159493,24984,0.039023066980369184
0.5,0.7,0.6,0.2,1.159608,24984,0.03794034674272791
0.5,0.7,0.6,0.3,1.1599787,24984,0.038687200110647336
0.4,0.7,0.6,0.2,1.1599888,24984,0.03741860058574426
0.5,0.5,0.7,0.2,1.1602107,24984,0.03764017136491693
0.7,0.7,0.8,0.3,1.1603268,24984,0.03851980944415958
0.6,0.6,0.8,0.3,1.1605654,24984,0.03828503864458023
0.8,0.9,0.8,0.4,1.1608819,24984,0.03913336912737532
0.6,0.8,0.9,0.4,1.1610026,24984,0.03821011054026587
0.6,0.9,0.8,0.4,1.1612567,24984,0.03847974512865301
0.5,0.8,0.7,0.2,1.1614367,24984,0.03733379663016069
0.4,0.4,0.5,0.2,1.1617498,24984,0.038513539681765345
0.4,0.6,0.8,0.3,1.1617666,24984,0.03728765988219177
0.8,0.9,0.9,0.3,1.1619337,24984,0.03825150233627622
0.2,0.2,0.4,0.1,1.1621066,24984,0.03660163001921185
0.4,0.4,0.8,0.2,1.1621066,24984,0.03660163001921185
0.2,0.3,0.5,0.1,1.1622396,24984,0.0355796057282607
0.6,0.6,0.7,0.3,1.1625999,24984,0.038748767537250275
0.5,0.5,0.9,0.2,1.1627792,24984,0.036620452330724335
0.5,0.8,0.9,0.2,1.162836,24984,0.036487458155506
0.6,0.7,0.9,0.4,1.1629763,24984,0.038290554258094446
0.7,0.8,0.8,0.4,1.1631072,24984,0.038951838729815225
0.5,0.8,0.6,0.3,1.16338,24984,0.03851170509546558
0.5,0.9,0.9,0.3,1.1635051,24984,0.037116252904190836
0.7,0.9,0.7,0.4,1.1636275,24984,0.03921738645462586
0.6,0.8,0.6,0.3,1.1636277,24984,0.038948730589357466
0.5,0.6,0.6,0.3,1.1636511,24984,0.03884674050495225
0.5,0.6,0.5,0.2,1.1639553,24984,0.03863440217193018
0.4,0.4,0.7,0.2,1.163969,24984,0.03720925085894276
0.3,0.3,0.3,0.1,1.1642123,24984,0.038448891442104595
0.6,0.6,0.6,0.2,1.1642123,24984,0.038448891442104595
0.9,0.9,0.9,0.3,1.1642123,24984,0.03844889144210459
0.3,0.4,0.4,0.2,1.1643496,24984,0.03860087116195332
0.6,0.8,0.8,0.4,1.1643496,24984,0.03860087116195332
0.3,0.5,0.7,0.2,1.1643912,24984,0.036406352697944476
0.2,0.3,0.6,0.1,1.1645308,24984,0.034703052255117155
0.9,0.9,0.9,0.4,1.1646221,24984,0.039002960080260204
0.6,0.7,0.8,0.4,1.1647104,24984,0.03870261616824307
0.4,0.7,0.8,0.2,1.1652477,24984,0.0364403070367483
0.5,0.6,0.5,0.3,1.1652759,24984,0.03938465193403271
0.4,0.6,0.4,0.2,1.1652843,24984,0.038760991492178105
0.2,0.3,0.2,0.1,1.1652843,24984,0.038760991492178105
0.6,0.9,0.6,0.3,1.1652843,24984,0.038760991492178105
0.4,0.7,0.9,0.2,1.1653266,24984,0.03600359112844069
0.8,0.8,0.9,0.3,1.1654419,24984,0.03829476937055094
0.7,0.8,0.7,0.3,1.1655436,24984,0.03882254891404597
0.5,0.5,0.5,0.2,1.1656054,24984,0.03881029211579075
0.8,0.8,0.9,0.4,1.1656085,24984,0.038854729719161
0.4,0.7,0.9,0.3,1.1657215,24984,0.03672402329425897
0.5,0.9,0.7,0.3,1.1659793,24984,0.03787612905086261
0.5,0.7,0.5,0.2,1.1659979,24984,0.03845898717899087
0.4,0.4,0.9,0.2,1.1661711,24984,0.036012630946668026
0.5,0.9,0.8,0.3,1.166471,24984,0.037495112839570896
0.8,0.9,0.8,0.3,1.1665341,24984,0.038583538376052474
0.4,0.7,0.5,0.2,1.1667309,24984,0.037942322608263426
0.6,0.7,0.8,0.2,1.1667479,24984,0.037380417915585724
0.8,0.8,0.8,0.3,1.1668162,24984,0.03868212037918565
0.4,0.6,0.7,0.3,1.1670043,24984,0.037792380654017764
0.7,0.8,0.7,0.4,1.167033,24984,0.039354651122886816
0.4,0.8,0.8,0.2,1.1671939,24984,0.03630457573191362
0.2,0.4,0.4,0.1,1.1671939,24984,0.03630457573191362
0.7,0.7,0.7,0.3,1.1672446,24984,0.03892386448914017
0.6,0.7,0.7,0.2,1.1672496,24984,0.0378494887734683
0.6,0.7,0.9,0.2,1.1672565,24984,0.036966993450721713
0.7,0.7,0.9,0.4,1.1673666,24984,0.03864234815306727
0.5,0.6,0.4,0.2,1.1674657,24984,0.03921937309869618
0.6,0.6,0.6,0.3,1.1675243,24984,0.03921585564413653
0.4,0.4,0.4,0.2,1.1675243,24984,0.03921585564413652
0.8,0.8,0.8,0.4,1.1675243,24984,0.03921585564413652
0.2,0.2,0.2,0.1,1.1675243,24984,0.03921585564413652
0.4,0.8,0.6,0.2,1.1676714,24984,0.03719556569468728
0.2,0.4,0.3,0.1,1.1676714,24984,0.03719556569468728
0.4,0.7,0.7,0.3,1.1676868,24984,0.0376256238408773
0.5,0.7,0.5,0.3,1.1678607,24984,0.03919740363244168
0.6,0.7,0.6,0.2,1.168086,24984,0.03830000151275507
0.8,0.7,0.7,0.3,1.1682506,24984,0.039134429790856975
0.5,0.5,0.9,0.3,1.1683462,24984,0.03744691626297846
0.4,0.7,0.6,0.3,1.1683885,24984,0.038121609553193235
0.8,0.9,0.9,0.5,1.1686363,24984,0.03915399834003096
0.5,0.8,0.5,0.3,1.1687809,24984,0.038959657699145216
0.8,0.9,0.7,0.4,1.1688255,24984,0.039498255740168374
0.5,0.8,0.6,0.2,1.169114,24984,0.03775161913881179
0.6,0.8,0.7,0.4,1.1691252,24984,0.039000137740271036
