w1,w2,w3,w4,score,n_selected,threshold
0.9,0.9,0.1,0.1,5.4623294,24984,0.08870912099943841
0.8,0.9,0.1,0.1,5.506117,24984,0.09070773230572585
0.7,0.9,0.1,0.1,5.555746,24984,0.09287203897185371
0.6,0.9,0.1,0.1,5.6060095,24984,0.0951971567729298
0.9,0.8,0.1,0.1,5.6234045,24984,0.09045769132530779
0.5,0.9,0.1,0.1,5.665686,24984,0.0977168209275114
0.8,0.8,0.1,0.1,5.6664267,24984,0.09261556836933535
0.7,0.8,0.1,0.1,5.7205234,24984,0.09494724024750399
0.4,0.9,0.1,0.1,5.730701,24984,0.10045865275144161
0.6,0.8,0.1,0.1,5.7757354,24984,0.09746997334813376
0.9,0.7,0.1,0.1,5.799243,24984,0.0923250788710076
0.3,0.9,0.1,0.1,5.8086634,24984,0.10344673501035967
0.5,0.8,0.1,0.1,5.859087,24984,0.10018432135836547
0.8,0.7,0.1,0.1,5.864845,24984,0.09464395959561749
0.2,0.9,0.1,0.1,5.8986692,24984,0.10673770999217473
0.7,0.7,0.1,0.1,5.9214144,24984,0.09717693049462946
0.9,0.9,0.2,0.1,5.93355,24984,0.0929397712065808
0.4,0.8,0.1,0.1,5.935627,24984,0.10317616226808585
0.8,0.9,0.2,0.1,5.979906,24984,0.09486651677847985
0.1,0.9,0.1,0.1,5.9994483,24984,0.11036565996765631
0.6,0.7,0.1,0.1,6.0048337,24984,0.0998865505231368
0.9,0.6,0.1,0.1,6.0268674,24984,0.09431249008423319
0.3,0.8,0.1,0.1,6.0300784,24984,0.10644982013269398
0.7,0.9,0.2,0.1,6.0480337,24984,0.09692195150021336
0.5,0.7,0.1,0.1,6.0885515,24984,0.10286188680763457
0.8,0.6,0.1,0.1,6.095085,24984,0.0968002636682364
0.6,0.9,0.2,0.1,6.1001067,24984,0.09913798004074127
0.9,0.8,0.2,0.1,6.1219645,24984,0.09456145921196017
0.2,0.8,0.1,0.1,6.1323867,24984,0.11008878553023686
0.5,0.9,0.2,0.1,6.1724057,24984,0.10150954979670826
0.7,0.6,0.1,0.1,6.178302,24984,0.099517617909473
0.4,0.7,0.1,0.1,6.19216,24984,0.10611592375534255
0.8,0.8,0.2,0.1,6.192831,24984,0.09661988154024764
0.7,0.8,0.2,0.1,6.253537,24984,0.0988069500096252
0.1,0.8,0.1,0.1,6.2676373,24984,0.11409416328706612
0.4,0.9,0.2,0.1,6.2694592,24984,0.10405258046876834
0.6,0.6,0.1,0.1,6.280085,24984,0.10244857718605668
0.3,0.7,0.1,0.1,6.308942,24984,0.10974464607867458
0.9,0.5,0.1,0.1,6.3184533,24984,0.09638159381774035
0.6,0.8,0.2,0.1,6.32112,24984,0.10117859778375651
0.3,0.9,0.2,0.1,6.349516,24984,0.10684375051545839
0.9,0.7,0.2,0.1,6.360612,24984,0.09623968445900714
0.9,0.9,0.3,0.1,6.3720036,24984,0.09599437791080725
0.5,0.6,0.1,0.1,6.3789244,24984,0.10572148965814636
0.5,0.8,0.2,0.1,6.4144297,24984,0.10371039608838409
0.8,0.5,0.1,0.1,6.4236326,24984,0.0990629133775509
0.8,0.7,0.2,0.1,6.426602,24984,0.09842280671741356
0.8,0.9,0.3,0.1,6.430892,24984,0.09783560385660242
0.2,0.7,0.1,0.1,6.443414,24984,0.11372975199780988
0.2,0.9,0.2,0.1,6.44424,24984,0.10986048122315745
0.7,0.9,0.3,0.1,6.4909863,24984,0.09980715055445807
0.4,0.8,0.2,0.1,6.505104,24984,0.1065165853394051
0.4,0.6,0.1,0.1,6.51063,24984,0.10931529223740578
0.7,0.7,0.2,0.1,6.511367,24984,0.10077770525376617
0.7,0.5,0.1,0.1,6.5382338,24984,0.10199060576558203
0.1,0.9,0.2,0.1,6.568738,24984,0.11311842643387778
0.6,0.9,0.3,0.1,6.57433,24984,0.1018829511332742
0.9,0.8,0.3,0.1,6.599425,24984,0.09747670114015394
0.1,0.7,0.1,0.1,6.6018763,24984,0.11819394853529328
0.3,0.8,0.2,0.1,6.604616,24984,0.10952055771544361
0.6,0.7,0.2,0.1,6.6252117,24984,0.10331777095197243
0.9,0.9,0.1,0.2,6.637859,24984,0.11081082046478138
0.3,0.6,0.1,0.1,6.6401243,24984,0.11332152466381998
0.9,0.6,0.2,0.1,6.642687,24984,0.09797651776367564
0.6,0.5,0.1,0.1,6.652762,24984,0.1052106947152439
0.5,0.9,0.3,0.1,6.6737785,24984,0.10409817547984437
0.8,0.8,0.3,0.1,6.676732,24984,0.09943726941707359
0.9,0.4,0.1,0.1,6.712663,24984,0.09850021504685276
0.2,0.8,0.2,0.1,6.725128,24984,0.1128054481516176
0.8,0.9,0.1,0.2,6.7277684,24984,0.11310516236416868
0.5,0.7,0.2,0.1,6.728524,24984,0.10605743684930757
0.8,0.6,0.2,0.1,6.74382,24984,0.1003247683784634
0.4,0.9,0.3,0.1,6.7560325,24984,0.10646571875735351
0.7,0.8,0.3,0.1,6.7672915,24984,0.10148424980327637
0.9,0.9,0.4,0.1,6.7741246,24984,0.09827017618384039
0.5,0.5,0.1,0.1,6.8025255,24984,0.10877048633993534
0.7,0.9,0.1,0.2,6.812632,24984,0.11556911742998827
0.2,0.6,0.1,0.1,6.824412,24984,0.11777748401039145
0.3,0.9,0.3,0.1,6.8409953,24984,0.10903214351495714
0.4,0.7,0.2,0.1,6.8433037,24984,0.10905669006802463
0.7,0.6,0.2,0.1,6.8454075,24984,0.10284114461174695
0.8,0.4,0.1,0.1,6.850732,24984,0.10140480218189488
0.8,0.9,0.4,0.1,6.85341,24984,0.10001698524621319
0.6,0.8,0.3,0.1,6.862234,24984,0.10369606409599207
0.9,0.7,0.3,0.1,6.8806667,24984,0.09899315951059802
0.1,0.8,0.2,0.1,6.8892813,24984,0.11637342657657457
0.9,0.8,0.1,0.2,6.9108067,24984,0.1127758788197787
0.6,0.9,0.1,0.2,6.9163194,24984,0.11819422123517266
0.7,0.9,0.4,0.1,6.9382467,24984,0.1018639552025518
0.4,0.5,0.1,0.1,6.942472,24984,0.11274812844440463
0.3,0.7,0.2,0.1,6.954037,24984,0.11235991755336071
0.5,0.8,0.3,0.1,6.96137,24984,0.10605180641495943
0.2,0.9,0.3,0.1,6.9651785,24984,0.11178292233058125
0.6,0.6,0.2,0.1,6.9729996,24984,0.10556881234199392
0.8,0.7,0.3,0.1,6.9805202,24984,0.10104257067780499
0.7,0.4,0.1,0.1,6.9941635,24984,0.10457900853587997
0.8,0.8,0.1,0.2,7.008666,24984,0.11521702166485832
0.6,0.9,0.4,0.1,7.02226,24984,0.10381337175719818
0.5,0.9,0.1,0.2,7.0287766,24984,0.12100809539359109
0.9,0.5,0.2,0.1,7.0355077,24984,0.09979431459417214
0.1,0.6,0.1,0.1,7.0396633,24984,0.12282235652476657
0.4,0.8,0.3,0.1,7.050022,24984,0.10862742106398567
0.9,0.8,0.4,0.1,7.053324,24984,0.09961629867924576
0.7,0.7,0.3,0.1,7.0739717,24984,0.10322670031452147
0.1,0.9,0.3,0.1,7.087769,24984,0.11472932493082742
0.7,0.8,0.1,0.2,7.0987053,24984,0.11785410172357433
0.5,0.6,0.2,0.1,7.099599,24984,0.10854247345127849
0.5,0.9,0.4,0.1,7.1091204,24984,0.10592091463688869
0.3,0.5,0.1,0.1,7.109867,24984,0.11721495304970285
0.2,0.7,0.2,0.1,7.1189685,24984,0.1159338945450541
0.9,0.9,0.2,0.2,7.1248593,24984,0.11240356464706316
0.6,0.4,0.1,0.1,7.13021,24984,0.1081252436491105
0.8,0.5,0.2,0.1,7.1317077,24984,0.10229874620527753
0.8,0.8,0.4,0.1,7.1460433,24984,0.1014514282298453
0.3,0.8,0.3,0.1,7.1462903,24984,0.11135987538416729
0.4,0.9,0.1,0.2,7.164554,24984,0.1240443297695553
0.6,0.7,0.3,0.1,7.1793814,24984,0.10559171474187005
0.9,0.9,0.5,0.1,7.1882677,24984,0.10008109451521953
0.4,0.9,0.4,0.1,7.191017,24984,0.1081488436375188
0.8,0.9,0.2,0.2,7.199007,24984,0.11456499635568777
0.9,0.6,0.3,0.1,7.2099,24984,0.10054707031656289
0.9,0.7,0.1,0.2,7.2158356,24984,0.11484464291681475
0.4,0.6,0.2,0.1,7.2164702,24984,0.11184669527851374
0.6,0.8,0.1,0.2,7.2311597,24984,0.12065731460579122
0.7,0.8,0.4,0.1,7.2351227,24984,0.10339704941541769
0.9,0.3,0.1,0.1,7.2511683,24984,0.10066953627978047
0.7,0.5,0.2,0.1,7.259562,24984,0.1050026384383944
0.8,0.9,0.5,0.1,7.2644606,24984,0.10171810772733822
0.5,0.7,0.3,0.1,7.284355,24984,0.10813512090383531
0.1,0.7,0.2,0.1,7.291892,24984,0.11986207760116432
0.2,0.8,0.3,0.1,7.2959504,24984,0.1143091803233519
0.5,0.4,0.1,0.1,7.2963734,24984,0.11204948184263626
0.7,0.9,0.2,0.2,7.2975345,24984,0.11688091157762509
0.3,0.9,0.4,0.1,7.3004656,24984,0.11047355030270758
0.8,0.6,0.3,0.1,7.3118715,24984,0.10272156280631589
0.3,0.9,0.1,0.2,7.318963,24984,0.1272768881553457
0.6,0.8,0.4,0.1,7.3202944,24984,0.10550295727870466
0.8,0.7,0.1,0.2,7.326956,24984,0.11744439862098606
0.7,0.9,0.5,0.1,7.339124,24984,0.10347085200457842
0.2,0.5,0.1,0.1,7.347176,24984,0.12227495973953827
0.5,0.8,0.1,0.2,7.363002,24984,0.12370248686284
0.9,0.7,0.4,0.1,7.3634443,24984,0.10101210433960706
0.4,0.7,0.3,0.1,7.3831196,24984,0.11085442270541632
