w1,w2,w3,w4,score,n_selected,threshold
0.1,0.8,0.8,0.1,1.5538466,24997,0.04542435229516396
0.1,0.5,0.9,0.1,1.554188,24997,0.04531381498952017
0.1,0.6,0.9,0.1,1.5544966,24997,0.045376393042081825
0.1,0.7,0.8,0.1,1.5545983,24997,0.045593245895280035
0.1,0.6,0.7,0.1,1.5548756,24997,0.04609763606321561
0.1,0.4,0.8,0.1,1.5549061,24997,0.04562748677185859
0.1,0.5,0.8,0.1,1.5549333,24997,0.04580844284861985
0.1,0.4,0.9,0.1,1.5555788,24997,0.04504750113747772
0.1,0.6,0.8,0.1,1.5556538,24997,0.045733407861521136
0.1,0.5,0.7,0.1,1.5557745,24997,0.04622567479683881
0.1,0.5,0.6,0.1,1.5564156,24997,0.04667696859867847
0.1,0.7,0.9,0.1,1.5568701,24997,0.045309795129757885
0.1,0.8,0.9,0.1,1.557304,24997,0.04518586418523
0.1,0.7,0.7,0.1,1.5573802,24997,0.045865796500213975
0.1,0.4,0.7,0.1,1.5583955,24997,0.04620688029769382
0.1,0.9,0.9,0.1,1.5586026,24997,0.0450151306506238
0.1,0.6,0.9,0.2,1.5587407,24997,0.047768686547680975
0.1,0.7,0.6,0.1,1.5590779,24997,0.046143200770874054
0.1,0.9,0.6,0.1,1.5595506,24997,0.0453998488088955
0.1,0.9,0.8,0.1,1.5598106,24997,0.0451601869902224
0.1,0.3,0.8,0.1,1.5599926,24997,0.04516236939576564
0.1,0.3,0.6,0.1,1.5601964,24997,0.04664013278764324
0.1,0.7,0.5,0.1,1.5604715,24997,0.04634210576217243
0.1,0.6,0.6,0.1,1.560574,24997,0.046445799038540035
0.1,0.8,0.7,0.1,1.5607537,24997,0.04560577847560852
0.1,0.3,0.9,0.1,1.5613838,24997,0.044454242719549536
0.1,0.4,0.6,0.1,1.5619245,24997,0.0468125998237978
0.1,0.8,0.5,0.1,1.5624043,24997,0.04587468133268333
0.2,0.7,0.9,0.1,1.5635278,24997,0.04518678652409503
0.2,0.6,0.9,0.1,1.5636903,24997,0.04530586382315096
0.1,0.6,0.5,0.1,1.563825,24997,0.04673073493217284
0.1,0.9,0.5,0.1,1.5641656,24997,0.04539898445727229
