w1,w2,w3,w4,score,n_selected,threshold
0.1,0.9,0.1,0.5,2.4625523,24984,0.03575753152740976
0.1,0.9,0.1,0.4,2.4636638,24984,0.0355149094509966
0.1,0.9,0.1,0.6,2.4669585,24984,0.03588862936891444
0.1,0.8,0.1,0.4,2.4694095,24984,0.0358651117641071
0.1,0.9,0.1,0.3,2.4713333,24984,0.03505981253681252
0.1,0.9,0.1,0.8,2.4735942,24984,0.03590544040224532
0.1,0.8,0.1,0.3,2.4736378,24984,0.035528161998082494
0.1,0.8,0.1,0.5,2.4741602,24984,0.03606808046542873
0.1,0.9,0.1,0.9,2.474304,24984,0.035839813958960354
0.1,0.9,0.1,0.7,2.4757543,24984,0.03591934458303341
0.1,0.8,0.1,0.7,2.47582,24984,0.036052553304758296
0.1,0.7,0.1,0.4,2.478547,24984,0.036232853863726766
0.1,0.8,0.1,0.9,2.4787025,24984,0.03586453130146535
0.1,0.8,0.1,0.8,2.478727,24984,0.035967307723231916
0.1,0.7,0.1,0.3,2.47994,24984,0.03600214136460788
0.1,0.8,0.1,0.6,2.4818888,24984,0.03610509410059497
0.1,0.7,0.1,0.6,2.48276,24984,0.03627320563676238
0.1,0.7,0.1,0.7,2.4831994,24984,0.03617995181477908
0.1,0.9,0.2,0.9,2.4838262,24984,0.03652591277070152
0.1,0.9,0.2,0.6,2.4846175,24984,0.03674549845057778
0.1,0.9,0.2,0.7,2.4851701,24984,0.03673789169858561
0.1,0.7,0.1,0.8,2.4855692,24984,0.036026344711523016
0.1,0.9,0.2,0.4,2.4863355,24984,0.03655099674295538
0.1,0.7,0.1,0.5,2.4869556,24984,0.03632995727419282
0.1,0.7,0.2,0.8,2.4872015,24984,0.03684021912482836
0.1,0.6,0.1,0.6,2.4883683,24984,0.03640623755560672
0.1,0.8,0.2,0.8,2.4883928,24984,0.03673918770413119
0.1,0.8,0.2,0.9,2.4883955,24984,0.0366059035318071
0.1,0.8,0.2,0.6,2.4886758,24984,0.03700984275422171
0.1,0.7,0.1,0.9,2.488758,24984,0.035894076064498785
0.1,0.9,0.2,0.8,2.4888859,24984,0.03665988666803426
0.1,0.6,0.1,0.4,2.4889104,24984,0.03659367048327298
0.1,0.5,0.1,0.4,2.4890869,24984,0.03690797315970954
