2.138888888888888928e+01,1.800000000000000000e+01,1.673913043478260931e+01,3.400000000000000000e+01,4.306242166854948317e-01,1.659938607668249588e+01
2.263157894736842124e+01,1.900000000000000000e+01,1.869565217391304301e+01,4.000000000000000000e+01,6.422072750853123901e-01,1.850411188518149785e+01
2.226315789473684248e+01,1.900000000000000000e+01,1.839130434782608603e+01,4.200000000000000000e+01,6.231428961806491085e-01,1.870167779656473428e+01
2.100000000000000000e+01,1.900000000000000000e+01,1.734782608695652328e+01,4.100000000000000000e+01,5.838947126145884736e-01,1.682945686784028183e+01
2.168421052631579116e+01,1.900000000000000000e+01,1.791304347826087096e+01,4.000000000000000000e+01,6.328241292740863777e-01,1.859757809263168582e+01
2.168421052631579116e+01,1.900000000000000000e+01,1.791304347826087096e+01,4.800000000000000000e+01,6.041435562351520350e-01,1.730965353064483736e+01
2.111111111111111072e+01,1.800000000000000000e+01,1.652173913043478137e+01,4.400000000000000000e+01,4.103235189035260855e-01,1.631360051882849760e+01
2.200000000000000000e+01,1.900000000000000000e+01,1.817391304347826164e+01,4.800000000000000000e+01,6.114745289826531982e-01,1.756268459436446250e+01
1.731578947368420884e+01,1.900000000000000000e+01,1.430434782608695699e+01,4.100000000000000000e+01,3.875483898189944210e-01,1.467363134103465683e+01
2.142105263157894868e+01,1.900000000000000000e+01,1.769565217391304301e+01,3.400000000000000000e+01,5.689217587644912477e-01,1.843412067483060213e+01
2.166666666666666785e+01,1.800000000000000000e+01,1.695652173913043370e+01,4.100000000000000000e+01,4.513403217255407274e-01,1.680159048936663169e+01
2.022222222222222143e+01,1.800000000000000000e+01,1.582608695652173836e+01,5.000000000000000000e+01,3.947916792142509013e-01,1.545941673911325331e+01
1.910526315789473628e+01,1.900000000000000000e+01,1.578260869565217384e+01,3.300000000000000000e+01,4.809886540635762708e-01,1.578892547226408105e+01
2.236842105263157876e+01,1.900000000000000000e+01,1.847826086956521863e+01,4.400000000000000000e+01,6.075198214411277053e-01,1.843597020500677530e+01
2.042105263157894868e+01,1.900000000000000000e+01,1.686956521739130466e+01,3.600000000000000000e+01,5.569723822194564411e-01,1.681527240921195698e+01
2.131578947368420884e+01,1.900000000000000000e+01,1.760869565217391397e+01,3.800000000000000000e+01,5.991076788175058176e-01,1.782897480387843814e+01
2.100000000000000000e+01,1.800000000000000000e+01,1.643478260869565233e+01,3.400000000000000000e+01,4.322133030113133878e-01,1.642105036458173117e+01
2.026315789473684248e+01,1.900000000000000000e+01,1.673913043478260931e+01,4.000000000000000000e+01,5.320740535118174686e-01,1.628764648717969621e+01
2.166666666666666785e+01,1.800000000000000000e+01,1.695652173913043370e+01,5.400000000000000000e+01,4.492939465569296131e-01,1.630119486954502150e+01
2.163157894736842124e+01,1.900000000000000000e+01,1.786956521739130466e+01,4.600000000000000000e+01,5.798576000660348173e-01,1.685174082306679821e+01
2.247368421052631504e+01,1.900000000000000000e+01,1.856521739130434767e+01,3.900000000000000000e+01,6.463506744490150613e-01,1.859274994672111347e+01
2.216666666666666785e+01,1.800000000000000000e+01,1.734782608695652328e+01,5.400000000000000000e+01,4.299211380076486400e-01,1.569285027217279094e+01
2.155555555555555713e+01,1.800000000000000000e+01,1.686956521739130466e+01,3.900000000000000000e+01,4.189877950958770247e-01,1.629208831723331841e+01
2.163157894736842124e+01,1.900000000000000000e+01,1.786956521739130466e+01,4.300000000000000000e+01,6.041918596211685033e-01,1.853369578917017790e+01
2.123529411764705799e+01,1.700000000000000000e+01,1.569565217391304301e+01,3.700000000000000000e+01,2.615589277805649981e-01,1.496963660771532467e+01
2.252631578947368496e+01,1.900000000000000000e+01,1.860869565217391397e+01,3.900000000000000000e+01,6.320780821736887711e-01,1.818475117684240061e+01
2.283333333333333215e+01,1.800000000000000000e+01,1.786956521739130466e+01,5.000000000000000000e+01,4.779470485933704493e-01,1.707172705117253031e+01
1.827777777777777857e+01,1.800000000000000000e+01,1.430434782608695699e+01,3.900000000000000000e+01,3.052761451927662462e-01,1.412064243569122368e+01
2.166666666666666785e+01,1.800000000000000000e+01,1.695652173913043370e+01,4.000000000000000000e+01,4.253911259409303147e-01,1.627915924474527998e+01
2.094444444444444287e+01,1.800000000000000000e+01,1.639130434782608603e+01,2.900000000000000000e+01,4.262456157561974046e-01,1.711476768789310299e+01
1.910526315789473628e+01,1.900000000000000000e+01,1.578260869565217384e+01,2.500000000000000000e+01,5.128966922619766500e-01,1.694268949372054678e+01
2.266666666666666785e+01,1.800000000000000000e+01,1.773913043478260931e+01,4.500000000000000000e+01,4.678542189811410457e-01,1.723554363068801010e+01
2.188888888888888928e+01,1.800000000000000000e+01,1.713043478260869534e+01,4.600000000000000000e+01,4.543922691117495138e-01,1.663667559231122439e+01
2.194444444444444287e+01,1.800000000000000000e+01,1.717391304347826164e+01,3.700000000000000000e+01,4.393231193180338057e-01,1.741521060087027450e+01
2.238888888888888928e+01,1.800000000000000000e+01,1.752173913043478137e+01,5.400000000000000000e+01,4.651342379507363844e-01,1.668644851187565337e+01
2.200000000000000000e+01,1.900000000000000000e+01,1.817391304347826164e+01,3.900000000000000000e+01,6.262986624813977610e-01,1.787031752101871618e+01
2.211111111111111072e+01,1.800000000000000000e+01,1.730434782608695699e+01,4.300000000000000000e+01,4.468208542649352299e-01,1.660379256370121226e+01
2.136842105263157876e+01,1.900000000000000000e+01,1.765217391304347672e+01,4.600000000000000000e+01,5.848078170631739736e-01,1.641681762205943329e+01
2.126315789473684248e+01,1.900000000000000000e+01,1.756521739130434767e+01,4.800000000000000000e+01,5.993349898173954138e-01,1.719032542010191023e+01
2.194117647058823550e+01,1.700000000000000000e+01,1.621739130434782439e+01,4.700000000000000000e+01,2.866866354819007645e-01,1.448857132354946486e+01
2.121052631578947256e+01,1.900000000000000000e+01,1.752173913043478137e+01,3.800000000000000000e+01,5.724294222167486401e-01,1.641325001640575465e+01
2.100000000000000000e+01,1.800000000000000000e+01,1.643478260869565233e+01,4.400000000000000000e+01,4.253855432926746394e-01,1.621735801384287257e+01
2.105263157894736992e+01,1.900000000000000000e+01,1.739130434782608603e+01,4.600000000000000000e+01,5.682237956584060834e-01,1.650175301180413356e+01
2.022222222222222143e+01,1.800000000000000000e+01,1.582608695652173836e+01,3.500000000000000000e+01,3.637451033610151208e-01,1.491657621428613822e+01
2.194117647058823550e+01,1.700000000000000000e+01,1.621739130434782439e+01,2.600000000000000000e+01,2.895468854434058992e-01,1.587379721696567714e+01
2.083333333333333215e+01,1.800000000000000000e+01,1.630434782608695699e+01,4.400000000000000000e+01,4.258340418612029388e-01,1.641798648662819460e+01
2.210526315789473628e+01,1.900000000000000000e+01,1.826086956521739069e+01,4.100000000000000000e+01,6.199901622842157733e-01,1.713635433044660417e+01
2.047368421052631504e+01,1.900000000000000000e+01,1.691304347826087096e+01,4.000000000000000000e+01,5.647103621836538911e-01,1.742599845832037886e+01
2.277777777777777857e+01,1.800000000000000000e+01,1.782608695652173836e+01,4.500000000000000000e+01,4.839399007363077154e-01,1.753055510154047170e+01
2.221052631578947256e+01,1.900000000000000000e+01,1.834782608695652328e+01,4.100000000000000000e+01,6.389652460100555542e-01,1.849398537071015269e+01
2.250000000000000000e+01,1.800000000000000000e+01,1.760869565217391397e+01,5.000000000000000000e+01,4.864853684626400110e-01,1.694300886110748650e+01
2.211111111111111072e+01,1.800000000000000000e+01,1.730434782608695699e+01,4.000000000000000000e+01,4.629367265882787241e-01,1.721932691251146608e+01
2.252631578947368496e+01,1.900000000000000000e+01,1.860869565217391397e+01,4.300000000000000000e+01,6.097853693397365937e-01,1.763253250529665905e+01
2.173684210526315752e+01,1.900000000000000000e+01,1.795652173913043370e+01,4.000000000000000000e+01,6.071073936512890734e-01,1.731914704408603356e+01
2.270588235294117752e+01,1.700000000000000000e+01,1.678260869565217561e+01,4.700000000000000000e+01,3.201105103457380641e-01,1.631902385413237155e+01
2.257894736842105132e+01,1.900000000000000000e+01,1.865217391304347672e+01,4.300000000000000000e+01,6.282908671542606349e-01,1.883277122903419354e+01
2.172222222222222143e+01,1.800000000000000000e+01,1.700000000000000000e+01,3.700000000000000000e+01,4.396053496224345825e-01,1.685165096003340324e+01
2.000000000000000000e+01,1.700000000000000000e+01,1.478260869565217384e+01,3.300000000000000000e+01,2.407717947138123538e-01,1.459037980583916827e+01
2.005555555555555713e+01,1.800000000000000000e+01,1.569565217391304301e+01,4.300000000000000000e+01,3.780124900670400190e-01,1.631037363949510066e+01
2.261111111111111072e+01,1.800000000000000000e+01,1.769565217391304301e+01,4.200000000000000000e+01,4.696241186425782477e-01,1.706136255527562895e+01
1.915789473684210620e+01,1.900000000000000000e+01,1.582608695652173836e+01,2.800000000000000000e+01,4.968045357039910792e-01,1.683377704747082859e+01
2.078947368421052744e+01,1.900000000000000000e+01,1.717391304347826164e+01,3.400000000000000000e+01,5.770194235288308438e-01,1.707860716151498437e+01
2.194736842105263008e+01,1.900000000000000000e+01,1.813043478260869534e+01,4.100000000000000000e+01,6.340674464244385744e-01,1.890811834683734816e+01
2.266666666666666785e+01,1.800000000000000000e+01,1.773913043478260931e+01,3.800000000000000000e+01,4.928358141293128769e-01,1.763274825596086259e+01
2.231578947368420884e+01,1.900000000000000000e+01,1.843478260869565233e+01,3.800000000000000000e+01,6.381350114983922461e-01,1.866650613744288023e+01
2.221052631578947256e+01,1.900000000000000000e+01,1.834782608695652328e+01,3.800000000000000000e+01,6.267837549852773860e-01,1.844085930667682049e+01
2.205263157894736992e+01,1.900000000000000000e+01,1.821739130434782439e+01,3.600000000000000000e+01,5.995176649761398968e-01,1.856447029809135785e+01
2.222222222222222143e+01,1.800000000000000000e+01,1.739130434782608603e+01,3.300000000000000000e+01,4.686664837574013309e-01,1.785438103702859181e+01
1.966666666666666785e+01,1.800000000000000000e+01,1.539130434782608781e+01,4.700000000000000000e+01,3.604180013801680516e-01,1.429371731218411057e+01
2.252631578947368496e+01,1.900000000000000000e+01,1.860869565217391397e+01,3.500000000000000000e+01,6.372136590826138480e-01,1.883076343107236994e+01
1.952631578947368496e+01,1.900000000000000000e+01,1.613043478260869534e+01,3.200000000000000000e+01,4.994122697389629106e-01,1.594096143901191098e+01
