R0,Dimmunity,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
9.000000000000000000e+00,1.000000000000000056e-01,2.219999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.014150943396226356e+00,1.871180694946250958e-02,2.927826086956521863e+02,2.188226877470355612e+04,1.930434782608695699e+01,2.039525691699604071e+00,4.300000000000000000e+01,8.269864146332176480e-01,1.913835325820386757e+01
9.000000000000000000e+00,1.500000000000000222e-01,2.189999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011961722488038173e+00,1.184698174474774213e-02,2.849130434782608745e+02,2.106644664031620414e+04,1.904347826086956630e+01,1.679841897233202097e+00,4.600000000000000000e+01,8.152746014235455752e-01,1.883706898972314292e+01
9.000000000000000000e+00,2.000000000000000111e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011547344110854452e+00,1.607005388760585074e-02,2.840000000000000000e+02,1.996345454545454413e+04,1.969565217391304301e+01,4.940711462450592117e-01,4.600000000000000000e+01,8.357494468777908470e-01,1.966006453735784021e+01
9.000000000000000000e+00,2.500000000000000000e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009259259259259300e+00,9.194809658846779185e-03,2.727391304347826235e+02,1.875029249011857610e+04,1.965217391304347672e+01,8.735177865612648862e-01,4.700000000000000000e+01,8.337953467736821667e-01,1.962322691851905176e+01
9.000000000000000000e+00,2.999999999999999889e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006896551724137945e+00,6.864770379787065585e-03,2.698695652173913118e+02,1.789530039525691609e+04,1.978260869565217561e+01,3.596837944664030839e-01,4.900000000000000000e+01,8.415133120294001623e-01,1.986157046099524948e+01
9.000000000000000000e+00,3.499999999999999778e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009216589861751112e+00,1.377167122529560257e-02,2.638260869565217490e+02,1.700342292490118416e+04,1.973913043478260931e+01,3.833992094861660149e-01,4.100000000000000000e+01,8.368224491899295403e-01,1.964524260819822032e+01
9.000000000000000000e+00,3.999999999999999667e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016203703703703720e+00,1.597813010226002348e-02,2.645652173913043725e+02,1.828516600790513621e+04,1.965217391304347672e+01,7.826086956521739468e-01,3.800000000000000000e+01,8.410904228964727336e-01,1.976381315603749300e+01
9.000000000000000000e+00,4.499999999999999556e-01,2.205000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016627078384798155e+00,2.115145345549146114e-02,2.578695652173913118e+02,1.673011857707509989e+04,1.917391304347826164e+01,1.422924901185770752e+00,4.700000000000000000e+01,8.320607097794868734e-01,1.989352098527450252e+01
9.000000000000000000e+00,4.999999999999999445e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.020930232558139528e+00,2.053992519108798626e-02,2.575217391304348098e+02,1.642326086956521976e+04,1.956521739130434767e+01,9.841897233201577500e-01,4.700000000000000000e+01,8.377574554632185588e-01,1.979679783632708379e+01
1.000000000000000000e+01,5.000000000000000278e-02,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006928406466512715e+00,6.896330510649218218e-03,3.140869565217391255e+02,2.514317391304347984e+04,1.969565217391304301e+01,5.849802371541501511e-01,5.800000000000000000e+01,8.351444167263603058e-01,1.895536064587565406e+01
1.000000000000000000e+01,1.000000000000000056e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006912442396313390e+00,6.880514255914684310e-03,3.069130434782608745e+02,2.377644664031620414e+04,1.973913043478260931e+01,5.652173913043478937e-01,4.500000000000000000e+01,8.447041559533763344e-01,1.912989032524608035e+01
1.000000000000000000e+01,1.500000000000000222e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006896551724137945e+00,6.864770379787065585e-03,3.035217391304348098e+02,2.328653359683793678e+04,1.978260869565217561e+01,5.415019762845850737e-01,3.900000000000000000e+01,8.573585883069340108e-01,1.977750430436508466e+01
1.000000000000000000e+01,2.000000000000000111e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.141431019252668426e-02,2.970000000000000000e+02,2.186263636363636397e+04,1.973913043478260931e+01,3.833992094861660149e-01,4.500000000000000000e+01,8.461923099325359132e-01,1.961740870090258326e+01
1.000000000000000000e+01,2.500000000000000000e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013856812933025431e+00,1.369643315370797955e-02,2.923913043478260647e+02,2.104824901185770796e+04,1.969565217391304301e+01,5.849802371541501511e-01,5.400000000000000000e+01,8.558445668413433571e-01,1.962922351119005882e+01
1.000000000000000000e+01,2.999999999999999889e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.020881670533642760e+00,2.049317433766793817e-02,2.843478260869565020e+02,2.112278260869565202e+04,1.960869565217391397e+01,2.158102766798418504e+00,4.200000000000000000e+01,8.415666976719118342e-01,1.983478226991406501e+01
1.000000000000000000e+01,3.499999999999999778e-01,2.257894736842105132e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.014634146341463428e+00,1.445524479694674895e-02,2.775652173913043725e+02,1.989580237154150382e+04,1.865217391304347672e+01,6.916996047430831185e-01,4.000000000000000000e+01,6.702135091712045911e-01,1.888473791094357424e+01
1.000000000000000000e+01,3.999999999999999667e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006928406466512715e+00,6.896330510649218218e-03,2.786521739130434980e+02,1.958232806324110425e+04,1.969565217391304301e+01,7.667984189723324739e-01,4.000000000000000000e+01,8.489386421459456100e-01,1.991438180802532187e+01
1.000000000000000000e+01,4.499999999999999556e-01,2.230000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018779342723004744e+00,1.847003590168461162e-02,2.725652173913043725e+02,1.840843873517786415e+04,1.939130434782608603e+01,1.794466403162054968e+00,4.400000000000000000e+01,8.488933726091295595e-01,1.982767612954010872e+01
1.000000000000000000e+01,4.999999999999999445e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009259259259259300e+00,9.194809658846779185e-03,2.670434782608695627e+02,1.736940711462450417e+04,1.965217391304347672e+01,8.735177865612648862e-01,4.000000000000000000e+01,8.401757644593352836e-01,1.970477954774845841e+01
1.100000000000000000e+01,5.000000000000000278e-02,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004597701149425371e+00,4.587107367974998552e-03,3.334782608695651902e+02,2.703544268774702505e+04,1.978260869565217561e+01,2.687747035573121446e-01,5.100000000000000000e+01,8.317781457972219794e-01,1.873004839396855203e+01
1.100000000000000000e+01,1.000000000000000056e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011520737327188835e+00,1.141431019252668599e-02,3.175217391304348098e+02,2.571335177865612422e+04,1.973913043478260931e+01,7.470355731225292173e-01,5.000000000000000000e+01,8.509981181479638890e-01,1.940648793429092223e+01
1.100000000000000000e+01,1.500000000000000222e-01,2.268421052631579116e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009708737864077666e+00,9.637871164339879490e-03,3.073913043478260647e+02,2.359861264822134763e+04,1.873913043478260931e+01,2.924901185770751311e-01,5.200000000000000000e+01,6.648320673083503163e-01,1.866206455159063893e+01
1.100000000000000000e+01,2.000000000000000111e-01,2.200000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.007142857142857117e+00,7.108762359359020212e-03,3.094347826086956275e+02,2.510707509881423175e+04,1.913043478260869534e+01,4.822134387351777463e-01,4.700000000000000000e+01,8.027292498451181757e-01,1.872803315716371486e+01
1.100000000000000000e+01,2.500000000000000000e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006880733944954143e+00,6.849098386586526324e-03,3.064782608695651902e+02,2.296398814229249547e+04,1.982608695652173836e+01,2.411067193675889564e-01,4.700000000000000000e+01,8.487382025675722641e-01,1.954856632009040496e+01
1.100000000000000000e+01,2.999999999999999889e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.009174311926605450e+00,9.111040809870293161e-03,2.994347826086956275e+02,2.257962055335968762e+04,1.982608695652173836e+01,2.411067193675889564e-01,4.100000000000000000e+01,8.468006977791915357e-01,1.986546958595070933e+01
1.100000000000000000e+01,3.499999999999999778e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006896551724137945e+00,6.864770379787065585e-03,2.995217391304348098e+02,2.263853359683794770e+04,1.978260869565217561e+01,2.687747035573121446e-01,4.100000000000000000e+01,8.517565403237139510e-01,1.977647300061515523e+01
1.100000000000000000e+01,3.999999999999999667e-01,2.285000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004576659038901587e+00,4.566162114500449398e-03,2.926521739130434980e+02,2.107905533596837995e+04,1.986956521739130466e+01,2.094861660079050114e-01,4.700000000000000000e+01,8.431595848819910533e-01,1.966821234895948578e+01
1.100000000000000000e+01,4.499999999999999556e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006912442396313390e+00,1.149945190025649343e-02,2.832173913043478137e+02,2.009626877470355612e+04,1.973913043478260931e+01,5.652173913043478937e-01,4.400000000000000000e+01,8.406285683551234511e-01,1.986885222869442202e+01
1.100000000000000000e+01,4.999999999999999445e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016241299303944245e+00,1.601467652295905306e-02,2.815217391304348098e+02,1.975135177865612786e+04,1.960869565217391397e+01,4.308300395256916548e-01,4.100000000000000000e+01,8.418268814220941643e-01,1.984071727161886756e+01
1.200000000000000000e+01,5.000000000000000278e-02,2.289999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004566210045662045e+00,4.555761052422597698e-03,3.384782608695651902e+02,2.813680632411067927e+04,1.991304347826087096e+01,8.300395256916998088e-02,5.400000000000000000e+01,8.418815359219251615e-01,1.935405612054246305e+01
1.200000000000000000e+01,1.000000000000000056e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011600928074245953e+00,1.149301246425295589e-02,3.304782608695651902e+02,2.692535177865612786e+04,1.960869565217391397e+01,8.853754940711461296e-01,5.400000000000000000e+01,8.553357322595410706e-01,1.949184797279058401e+01
1.200000000000000000e+01,1.500000000000000222e-01,2.260000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013888888888888840e+00,1.836813611755607964e-02,3.267391304347826235e+02,2.708229249011857974e+04,1.965217391304347672e+01,8.735177865612648862e-01,4.900000000000000000e+01,8.476837893337810792e-01,1.955300509361376626e+01
1.200000000000000000e+01,2.000000000000000111e-01,2.264999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016166281755196410e+00,1.594175006415191401e-02,3.217826086956521863e+02,2.535626877470355612e+04,1.969565217391304301e+01,8.577075098814234133e-01,5.600000000000000000e+01,8.611416491581393995e-01,1.972657389658131066e+01
1.200000000000000000e+01,2.500000000000000000e-01,2.285000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.002288329519450905e+00,2.288329519450800920e-03,3.159130434782608745e+02,2.484126482213438430e+04,1.986956521739130466e+01,2.094861660079050114e-01,4.400000000000000000e+01,8.588168021780192563e-01,1.977158778755188351e+01
1.200000000000000000e+01,2.999999999999999889e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.004587155963302836e+00,4.576610777180216937e-03,3.088695652173913118e+02,2.362557312252964766e+04,1.982608695652173836e+01,2.411067193675889564e-01,5.200000000000000000e+01,8.559215869467811100e-01,1.997806280575004223e+01
1.200000000000000000e+01,3.499999999999999778e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011600928074245953e+00,1.149301246425295242e-02,3.076086956521739353e+02,2.414270355731225209e+04,1.960869565217391397e+01,1.249011857707509776e+00,4.600000000000000000e+01,8.404059106888995823e-01,1.974203649049396248e+01
1.200000000000000000e+01,3.999999999999999667e-01,2.280000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006880733944954143e+00,6.849098386586524589e-03,3.014782608695651902e+02,2.242098814229248455e+04,1.982608695652173836e+01,4.229249011857707519e-01,4.500000000000000000e+01,8.562062966698706923e-01,1.991765937136436548e+01
1.200000000000000000e+01,4.499999999999999556e-01,2.269999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.013824884792626779e+00,1.366524409063335152e-02,2.980000000000000000e+02,2.218827272727272793e+04,1.973913043478260931e+01,4.743083003952570098e-01,4.800000000000000000e+01,8.384244133228562212e-01,1.983838108238696663e+01
1.200000000000000000e+01,4.999999999999999445e-01,2.275000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.006896551724137945e+00,6.864770379787065585e-03,2.900434782608695627e+02,2.154277075098814385e+04,1.978260869565217561e+01,3.596837944664030839e-01,4.900000000000000000e+01,8.481452902583498377e-01,1.986409374999999855e+01
