avg_time,num_strains,avg_div,avg_npmi,div_all_isolates
1.713333333333333286e+01,1.500000000000000000e+01,1.117391304347826164e+01,-1.12E-01,1.152625441230869541e+01
1.509999999999999964e+01,1.000000000000000000e+01,6.565217391304347672e+00,-4.38E-01,7.438928980913199318e+00
1.875000000000000000e+01,1.600000000000000000e+01,1.304347826086956452e+01,4.101328706353364606e-02,1.356142112288788226e+01
1.893750000000000000e+01,1.600000000000000000e+01,1.317391304347826164e+01,6.495760787401162750e-02,1.363992769443857611e+01
1.500000000000000000e+01,1.300000000000000000e+01,8.478260869565216851e+00,-3.53E-01,6.937536976223752205e+00
2.133333333333333215e+01,1.500000000000000000e+01,1.391304347826086918e+01,1.706614694345667121e-02,1.303727894164791756e+01
2.066666666666666785e+01,1.500000000000000000e+01,1.347826086956521685e+01,2.718986860930527882e-03,1.335961041670009486e+01
1.793750000000000000e+01,1.600000000000000000e+01,1.247826086956521685e+01,4.093936350411726821e-02,1.232227834603905769e+01
1.066666666666666607e+01,9.000000000000000000e+00,4.173913043478260754e+00,-5.27E-01,4.719581565753952823e+00
1.880000000000000071e+01,1.500000000000000000e+01,1.226086956521739069e+01,-4.13E-02,1.265840225025685939e+01
1.835294117647058698e+01,1.700000000000000000e+01,1.356521739130434767e+01,1.414338354051716262e-01,1.212890525046336698e+01
1.571428571428571352e+01,1.400000000000000000e+01,9.565217391304347672e+00,-2.20E-01,9.976320361573135287e+00
2.133333333333333215e+01,1.500000000000000000e+01,1.391304347826086918e+01,3.074900975411727719e-03,1.275529656269945811e+01
1.978571428571428470e+01,1.400000000000000000e+01,1.204347826086956452e+01,-1.38E-01,1.113369292150830780e+01
1.558823529411764675e+01,1.700000000000000000e+01,1.152173913043478315e+01,5.135210971381494460e-02,1.034095178203913612e+01
1.660000000000000142e+01,1.500000000000000000e+01,1.082608695652173836e+01,-1.53E-01,1.052260589899950283e+01
1.706250000000000000e+01,1.600000000000000000e+01,1.186956521739130466e+01,1.820937380596820976e-02,1.479692599347283632e+01
1.630769230769230660e+01,1.300000000000000000e+01,9.217391304347826164e+00,-3.04E-01,7.954761233125125841e+00
1.911111111111111072e+01,9.000000000000000000e+00,7.478260869565217739e+00,-4.10E-01,6.603164592503639518e+00
1.686666666666666714e+01,1.500000000000000000e+01,1.100000000000000000e+01,-1.44E-01,1.160403176718126161e+01
1.259999999999999964e+01,5.000000000000000000e+00,2.739130434782608869e+00,-3.91E-01,3.798617731172545309e+00
1.180000000000000071e+01,1.500000000000000000e+01,7.695652173913043903e+00,-2.68E-01,8.357799299912180402e+00
1.550000000000000000e+01,1.200000000000000000e+01,8.086956521739130821e+00,-3.39E-01,1.065467677345537822e+01
1.714285714285714235e+01,1.400000000000000000e+01,1.043478260869565233e+01,-1.87E-01,1.095306817044279057e+01
1.863636363636363669e+01,1.100000000000000000e+01,8.913043478260869179e+00,-3.61E-01,8.521091922171345701e+00
1.707692307692307665e+01,1.300000000000000000e+01,9.652173913043478493e+00,-2.77E-01,9.430112386042125650e+00
8.923076923076923350e+00,1.300000000000000000e+01,5.043478260869565410e+00,-4.71E-01,7.511070110701107083e+00
2.018750000000000000e+01,1.600000000000000000e+01,1.404347826086956452e+01,9.453900174172170934e-02,1.352134685603368958e+01
1.558333333333333393e+01,1.200000000000000000e+01,8.130434782608695343e+00,-3.49E-01,8.754579259055226714e+00
1.027272727272727337e+01,1.100000000000000000e+01,4.913043478260869179e+00,-5.66E-01,4.483623291319013049e+00
1.742857142857142705e+01,1.400000000000000000e+01,1.060869565217391219e+01,-2.02E-01,9.742610196434654313e+00
1.511764705882352899e+01,1.700000000000000000e+01,1.117391304347826164e+01,2.278673765215376984e-02,1.203842441746551195e+01
1.372727272727272663e+01,1.100000000000000000e+01,6.565217391304347672e+00,-4.10E-01,7.511161679371942235e+00
2.246666666666666501e+01,1.500000000000000000e+01,1.465217391304347849e+01,4.967736456616368007e-02,1.428944714269820970e+01
1.053846153846153832e+01,1.300000000000000000e+01,5.956521739130434590e+00,-3.80E-01,6.370359083752348717e+00
1.884615384615384670e+01,1.300000000000000000e+01,1.065217391304347849e+01,-2.32E-01,1.161091656296124874e+01
1.875000000000000000e+01,1.600000000000000000e+01,1.304347826086956452e+01,5.171821509570146552e-02,1.254231564329561799e+01
1.500000000000000000e+01,1.300000000000000000e+01,8.478260869565216851e+00,-3.02E-01,1.127887038377986961e+01
1.483333333333333393e+01,1.800000000000000000e+01,1.160869565217391219e+01,1.333941662947313034e-01,1.146316119496573727e+01
1.411111111111111072e+01,9.000000000000000000e+00,5.521739130434782261e+00,-4.70E-01,7.840786587859187584e+00
1.587500000000000000e+01,1.600000000000000000e+01,1.104347826086956452e+01,-3.47E-02,1.178238529337154716e+01
1.259999999999999964e+01,1.000000000000000000e+01,5.478260869565217739e+00,-4.73E-01,4.744350550702620239e+00
2.166666666666666785e+01,1.200000000000000000e+01,1.130434782608695699e+01,-2.54E-01,1.113000731127026199e+01
1.853333333333333499e+01,1.500000000000000000e+01,1.208695652173913082e+01,-5.35E-02,9.939827764453983860e+00
2.080000000000000071e+01,1.500000000000000000e+01,1.356521739130434767e+01,1.363490187090551746e-02,1.356282450388646410e+01
1.180000000000000071e+01,1.000000000000000000e+01,5.130434782608695343e+00,-4.74E-01,5.733046197739493088e+00
1.943750000000000000e+01,1.600000000000000000e+01,1.352173913043478315e+01,6.177742440099013438e-02,1.217837785801428829e+01
1.962500000000000000e+01,1.600000000000000000e+01,1.365217391304347849e+01,6.393800447068784254e-02,1.171257536451562054e+01
9.625000000000000000e+00,8.000000000000000000e+00,3.347826086956521952e+00,-5.11E-01,4.570024570024569854e+00
6.750000000000000000e+00,8.000000000000000000e+00,2.347826086956521952e+00,-5.06E-01,2.366933584550164671e+00
1.966666666666666785e+01,1.500000000000000000e+01,1.282608695652173836e+01,-3.68E-02,1.271403615936609732e+01
2.006666666666666643e+01,1.500000000000000000e+01,1.308695652173913082e+01,-1.50E-02,1.184011574026401981e+01
2.260000000000000142e+01,1.500000000000000000e+01,1.473913043478260931e+01,3.324939213896318385e-02,1.299424217180379237e+01
1.415384615384615330e+01,1.300000000000000000e+01,8.000000000000000000e+00,-3.80E-01,8.431808186354054158e+00
2.139999999999999858e+01,1.500000000000000000e+01,1.395652173913043548e+01,3.306493575799411555e-02,1.349397344549420907e+01
1.550000000000000000e+01,1.000000000000000000e+01,6.739130434782608425e+00,-4.55E-01,5.364383266023368790e+00
2.006250000000000000e+01,1.600000000000000000e+01,1.395652173913043548e+01,1.179856700250074553e-01,1.377202059295264291e+01
9.500000000000000000e+00,8.000000000000000000e+00,3.304347826086956541e+00,-5.17E-01,3.318179745565637884e+00
1.753846153846154010e+01,1.300000000000000000e+01,9.913043478260869179e+00,-2.78E-01,1.067187049505622198e+01
1.668750000000000000e+01,1.600000000000000000e+01,1.160869565217391219e+01,-1.99E-02,9.623266042569307288e+00
2.063636363636363669e+01,1.100000000000000000e+01,9.869565217391304657e+00,-3.23E-01,9.275076254039198886e+00
1.936363636363636331e+01,1.100000000000000000e+01,9.260869565217390686e+00,-3.56E-01,7.516969455632658281e+00
2.150000000000000000e+01,1.400000000000000000e+01,1.308695652173913082e+01,-7.61E-02,1.314871426002517474e+01
1.975000000000000000e+01,8.000000000000000000e+00,6.869565217391304657e+00,-4.20E-01,5.561137082173642554e+00
2.071428571428571530e+01,1.400000000000000000e+01,1.260869565217391219e+01,-8.87E-02,1.268975054759546239e+01
1.956250000000000000e+01,1.600000000000000000e+01,1.360869565217391219e+01,9.330617916956292224e-02,1.379294838771643406e+01
1.739999999999999858e+01,1.500000000000000000e+01,1.134782608695652151e+01,-1.10E-01,1.038566015802777898e+01
1.776923076923077005e+01,1.300000000000000000e+01,1.004347826086956452e+01,-2.82E-01,1.109980836374136892e+01
1.843750000000000000e+01,1.600000000000000000e+01,1.282608695652173836e+01,2.782520159664177845e-02,1.216679502625246378e+01
1.828571428571428470e+01,1.400000000000000000e+01,1.113043478260869534e+01,-1.60E-01,1.088256671833894096e+01
1.831250000000000000e+01,1.600000000000000000e+01,1.273913043478260931e+01,5.013500248622394795e-02,1.182044353418350013e+01
1.319999999999999929e+01,1.000000000000000000e+01,5.739130434782608425e+00,-4.50E-01,7.006382978723403987e+00
1.012500000000000000e+01,8.000000000000000000e+00,3.521739130434782705e+00,-5.06E-01,3.876879699248120481e+00
1.900000000000000000e+01,7.000000000000000000e+00,5.782608695652173836e+00,-4.12E-01,6.019456816583503844e+00
1.931250000000000000e+01,1.600000000000000000e+01,1.343478260869565233e+01,8.873567017330272200e-02,1.235881346868471731e+01
8.636363636363636687e+00,1.100000000000000000e+01,4.130434782608695343e+00,-5.61E-01,5.604871447902571191e+00
1.966666666666666785e+01,1.500000000000000000e+01,1.282608695652173836e+01,-2.67E-02,1.239307303711804664e+01
1.725000000000000000e+01,1.600000000000000000e+01,1.200000000000000000e+01,-3.13E-02,9.954210471786595349e+00
1.381250000000000000e+01,1.600000000000000000e+01,9.608695652173912194e+00,-1.13E-01,1.167603381673104934e+01
1.926666666666666572e+01,1.500000000000000000e+01,1.256521739130434767e+01,-3.05E-02,1.421434186882300033e+01
2.133333333333333215e+01,1.500000000000000000e+01,1.391304347826086918e+01,5.997047236345941224e-03,1.215908168401227485e+01
2.093333333333333357e+01,1.500000000000000000e+01,1.365217391304347849e+01,-4.92E-03,1.350212919389030120e+01
1.987500000000000000e+01,1.600000000000000000e+01,1.382608695652173836e+01,9.083007116722260910e-02,1.491981028621559346e+01
1.776470588235294201e+01,1.700000000000000000e+01,1.313043478260869534e+01,1.185256910444517225e-01,1.150208293883734179e+01
8.916666666666666075e+00,1.200000000000000000e+01,4.652173913043478493e+00,-5.40E-01,5.720977790459884638e+00
7.272727272727272485e+00,1.100000000000000000e+01,3.478260869565217295e+00,-5.68E-01,4.199790794979079145e+00
1.429411764705882426e+01,1.700000000000000000e+01,1.056521739130434767e+01,-6.83E-02,8.312976939678071275e+00
1.682352941176470651e+01,1.700000000000000000e+01,1.243478260869565233e+01,7.730929616589370112e-02,1.209555138714620703e+01
1.762500000000000000e+01,1.600000000000000000e+01,1.226086956521739069e+01,3.624652799838553804e-03,1.345787755102040784e+01
1.300000000000000000e+01,1.000000000000000000e+01,5.652173913043478493e+00,-4.57E-01,5.975103734439834113e+00
2.207692307692307665e+01,1.300000000000000000e+01,1.247826086956521685e+01,-1.60E-01,1.190669042425049895e+01
1.891666666666666785e+01,1.200000000000000000e+01,9.869565217391304657e+00,-3.08E-01,8.907431900972435201e+00
1.808333333333333215e+01,1.200000000000000000e+01,9.434782608695652328e+00,-3.33E-01,7.812086030519560076e+00
1.862500000000000000e+01,1.600000000000000000e+01,1.295652173913043548e+01,7.097249977935919663e-02,1.340539754228952241e+01
1.115384615384615330e+01,1.300000000000000000e+01,6.304347826086956097e+00,-4.77E-01,7.135358472998137636e+00
1.639999999999999858e+01,1.500000000000000000e+01,1.069565217391304301e+01,-1.26E-01,1.204940611181873678e+01
1.266666666666666607e+01,9.000000000000000000e+00,4.956521739130434590e+00,-5.05E-01,4.899208646979347215e+00
1.080000000000000071e+01,1.000000000000000000e+01,4.695652173913043903e+00,-4.75E-01,4.561194386860149663e+00
2.113333333333333286e+01,1.500000000000000000e+01,1.378260869565217384e+01,8.509324700260131533e-03,1.322697676065271999e+01
1.978571428571428470e+01,1.400000000000000000e+01,1.204347826086956452e+01,-1.31E-01,1.079305114878486549e+01
1.425000000000000000e+01,1.200000000000000000e+01,7.434782608695652328e+00,-3.62E-01,9.115727190415025660e+00
1.261538461538461497e+01,1.300000000000000000e+01,7.130434782608695343e+00,-3.69E-01,7.403815380189510797e+00
1.858333333333333215e+01,1.200000000000000000e+01,9.695652173913043015e+00,-3.05E-01,1.043468964150490841e+01
1.300000000000000000e+01,8.000000000000000000e+00,4.521739130434782261e+00,-4.65E-01,4.908663563074826541e+00
1.136363636363636331e+01,1.100000000000000000e+01,5.434782608695652328e+00,-4.86E-01,5.793328682858773782e+00
1.292307692307692335e+01,1.300000000000000000e+01,7.304347826086956097e+00,-3.90E-01,6.709205217228112694e+00
1.713333333333333286e+01,1.500000000000000000e+01,1.117391304347826164e+01,-1.13E-01,1.041943340802229834e+01
1.605882352941176450e+01,1.700000000000000000e+01,1.186956521739130466e+01,5.435149270260552362e-02,1.238736161486422382e+01
1.726666666666666572e+01,1.500000000000000000e+01,1.126086956521739069e+01,-1.18E-01,1.080242224451770028e+01
1.881250000000000000e+01,1.600000000000000000e+01,1.308695652173913082e+01,6.989164992273468047e-02,1.234815731807127825e+01
1.766666666666666785e+01,1.500000000000000000e+01,1.152173913043478315e+01,-9.93E-02,1.029182224610843654e+01
2.064285714285714235e+01,1.400000000000000000e+01,1.256521739130434767e+01,-1.05E-01,1.211912791790748578e+01
1.706666666666666643e+01,1.500000000000000000e+01,1.113043478260869534e+01,-7.59E-02,1.221714813288772916e+01
1.142857142857142883e+01,1.400000000000000000e+01,6.956521739130434590e+00,-3.46E-01,7.066139428470862960e+00
2.250000000000000000e+01,1.400000000000000000e+01,1.369565217391304301e+01,-5.71E-02,1.335908250170360212e+01
1.819999999999999929e+01,1.500000000000000000e+01,1.186956521739130466e+01,-9.50E-02,1.162385385452790665e+01
6.777777777777777679e+00,9.000000000000000000e+00,2.652173913043478048e+00,-5.78E-01,3.700045934772622669e+00
1.216666666666666607e+01,1.200000000000000000e+01,6.347826086956521507e+00,-4.75E-01,4.982965951392543502e+00
1.009999999999999964e+01,1.000000000000000000e+01,4.391304347826086918e+00,-5.37E-01,3.991407799074686125e+00
1.678571428571428470e+01,1.400000000000000000e+01,1.021739130434782616e+01,-1.87E-01,1.015752212389380560e+01
1.664705882352941302e+01,1.700000000000000000e+01,1.230434782608695699e+01,5.960756716338091316e-02,1.187158025301581254e+01
1.664285714285714235e+01,1.400000000000000000e+01,1.013043478260869534e+01,-2.18E-01,9.082427575455765734e+00
1.909090909090908994e+01,1.100000000000000000e+01,9.130434782608695343e+00,-3.75E-01,7.468735159094507026e+00
9.750000000000000000e+00,8.000000000000000000e+00,3.391304347826086918e+00,-5.20E-01,2.454344522724133171e+00
1.361538461538461497e+01,1.300000000000000000e+01,7.695652173913043903e+00,-4.02E-01,6.872595136403862881e+00
1.808333333333333215e+01,1.200000000000000000e+01,9.434782608695652328e+00,-3.16E-01,8.746466260895063627e+00
1.981250000000000000e+01,1.600000000000000000e+01,1.378260869565217384e+01,7.303609597965751710e-02,1.180286076743257873e+01
8.199999999999999289e+00,5.000000000000000000e+00,1.782608695652173836e+00,-4.12E-01,2.210109622411692953e+00
1.518181818181818166e+01,1.100000000000000000e+01,7.260869565217391575e+00,-4.08E-01,8.487215167855278963e+00
1.177777777777777857e+01,9.000000000000000000e+00,4.608695652173913082e+00,-5.18E-01,3.896457765667574957e+00
1.760000000000000142e+01,1.500000000000000000e+01,1.147826086956521685e+01,-9.18E-02,1.159367515941945292e+01
1.461538461538461497e+01,1.300000000000000000e+01,8.260869565217390686e+00,-3.36E-01,7.057681481908324450e+00
2.239999999999999858e+01,1.500000000000000000e+01,1.460869565217391219e+01,2.579603522257541484e-02,1.329655915372837249e+01
1.813333333333333286e+01,1.500000000000000000e+01,1.182608695652173836e+01,-6.91E-02,9.437911461593348150e+00
1.735714285714285765e+01,1.400000000000000000e+01,1.056521739130434767e+01,-1.86E-01,1.163314397774627729e+01
1.155555555555555536e+01,9.000000000000000000e+00,4.521739130434782261e+00,-5.19E-01,3.918014876128733448e+00
1.668750000000000000e+01,1.600000000000000000e+01,1.160869565217391219e+01,4.488064210292781395e-03,1.130513849994939157e+01
2.028571428571428470e+01,1.400000000000000000e+01,1.234782608695652151e+01,-9.47E-02,1.318222147311646708e+01
1.918750000000000000e+01,1.600000000000000000e+01,1.334782608695652151e+01,5.087592857637997235e-02,1.355218387044004658e+01
1.776923076923077005e+01,1.300000000000000000e+01,1.004347826086956452e+01,-2.52E-01,8.249293806184104128e+00
1.811111111111111072e+01,9.000000000000000000e+00,7.086956521739130821e+00,-4.15E-01,6.911040482840540733e+00
6.000000000000000000e+00,1.100000000000000000e+01,2.869565217391304213e+00,-6.15E-01,5.229996134518748008e+00
2.012500000000000000e+01,1.600000000000000000e+01,1.400000000000000000e+01,8.328964914916710260e-02,1.258415183470581233e+01
1.937500000000000000e+01,1.600000000000000000e+01,1.347826086956521685e+01,7.472290129929155811e-02,1.341283553379382631e+01
2.018750000000000000e+01,1.600000000000000000e+01,1.404347826086956452e+01,7.837000787271551638e-02,1.357323087208494350e+01
1.786666666666666714e+01,1.500000000000000000e+01,1.165217391304347849e+01,-9.64E-02,1.166079600490776436e+01
1.600000000000000000e+01,1.500000000000000000e+01,1.043478260869565233e+01,-9.43E-02,1.208512736236647456e+01
1.850000000000000000e+01,1.600000000000000000e+01,1.286956521739130466e+01,4.737985017094940160e-02,1.131516880815241421e+01
1.650000000000000000e+01,1.600000000000000000e+01,1.147826086956521685e+01,3.220201168634301194e-03,1.256599304885774160e+01
1.854545454545454675e+01,1.100000000000000000e+01,8.869565217391304657e+00,-3.50E-01,9.531026886429387446e+00
1.414285714285714235e+01,1.400000000000000000e+01,8.608695652173912194e+00,-3.13E-01,6.844303342971067572e+00
1.440000000000000036e+01,1.500000000000000000e+01,9.391304347826087806e+00,-1.78E-01,8.039705607397209519e+00
1.650000000000000000e+01,1.400000000000000000e+01,1.004347826086956452e+01,-2.07E-01,1.071621222943386798e+01
1.986666666666666714e+01,1.500000000000000000e+01,1.295652173913043548e+01,-1.73E-02,1.332199762438589019e+01
1.962500000000000000e+01,1.600000000000000000e+01,1.365217391304347849e+01,8.256667922419633210e-02,1.295285233700269778e+01
1.312500000000000000e+01,8.000000000000000000e+00,4.565217391304347672e+00,-4.91E-01,5.155517523625269938e+00
