R0,Dimmunity,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
3.000000000000000000e+00,9.500000000000000000e+00,7.299999999999999822e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.603174603174603252e+00,7.630312339989756332e+00,2.652173913043478137e+01,2.361699604743083682e+02,3.173913043478260754e+00,8.774703557312254487e-01,4.500000000000000000e+01,-5.912379626739504568e-01,6.610377593508665939e+00
3.000000000000000000e+00,1.050000000000000000e+01,7.181818181818181657e+00,9.000000000000000000e+00,1.100000000000000000e+01,1.147058823529411686e+00,1.870061457418788209e-01,3.282608695652174191e+01,5.342411067193675080e+02,3.434782608695652328e+00,1.166007905138339629e+00,5.600000000000000000e+01,-6.096811531828527642e-01,7.309766557949613386e+00
3.000000000000000000e+00,1.150000000000000000e+01,7.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,1.314814814814814881e+00,1.955625436757511437e+00,2.117391304347826164e+01,3.418774703557311909e+02,2.739130434782608869e+00,1.474308300395257065e+00,3.700000000000000000e+01,-5.898769656806432948e-01,5.621099130765211171e+00
3.000000000000000000e+00,1.250000000000000000e+01,8.333333333333333925e+00,2.000000000000000000e+01,1.200000000000000000e+01,1.477272727272727293e+00,5.056948798328108730e+00,3.313043478260869534e+01,5.705731225296441380e+02,4.347826086956521507e+00,3.328063241106720138e+00,7.800000000000000000e+01,-5.349116533106091920e-01,8.804767689037351630e+00
3.000000000000000000e+00,1.350000000000000000e+01,5.416666666666666963e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.528301886792452935e+00,3.907837445573293600e+00,1.821739130434782439e+01,2.571778656126482474e+02,2.826086956521739246e+00,1.422924901185770530e+00,4.500000000000000000e+01,-6.375135777683896832e-01,5.652294584651133214e+00
3.000000000000000000e+00,1.450000000000000000e+01,8.750000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,1.322580645161290258e+00,9.762030671602329734e-01,1.713043478260869534e+01,3.488458498023715606e+02,3.043478260869565410e+00,9.525691699604742491e-01,5.000000000000000000e+01,-5.320163007410366740e-01,4.974044330228076127e+00
3.000000000000000000e+00,1.550000000000000000e+01,5.166666666666666963e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.159999999999999920e+00,2.595918367346939370e-01,2.160869565217391397e+01,4.348853754940711838e+02,2.695652173913043459e+00,1.403162055335968494e+00,4.600000000000000000e+01,-6.720003640357776753e-01,7.529383017715333359e+00
3.000000000000000000e+00,1.650000000000000000e+01,7.909090909090909172e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.539473684210526327e+00,4.918421052631580359e+00,3.186956521739130466e+01,4.584822134387351866e+02,3.782608695652173836e+00,3.177865612648221649e+00,4.000000000000000000e+01,-5.265235106767225393e-01,7.700950139219795432e+00
3.000000000000000000e+00,1.750000000000000000e+01,5.538461538461538325e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.084745762711864403e+00,7.890122735242546814e-02,2.473913043478260931e+01,5.072924901185771773e+02,3.130434782608695787e+00,3.300395256916995645e+00,6.400000000000000000e+01,-5.945029334487388351e-01,6.008626459433330957e+00
3.000000000000000000e+00,1.850000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+01,1.300000000000000000e+01,1.553846153846153877e+00,3.563461538461538236e+00,2.234782608695652328e+01,3.152371541501975685e+02,3.391304347826086918e+00,1.339920948616600604e+00,4.200000000000000000e+01,-6.436578142647042533e-01,6.299139990444338366e+00
3.000000000000000000e+00,1.950000000000000000e+01,6.785714285714285587e+00,1.300000000000000000e+01,1.400000000000000000e+01,1.086419753086419693e+00,7.993827160493825745e-02,3.743478260869564878e+01,6.851660079051383718e+02,4.130434782608695343e+00,1.482213438735178190e+00,5.300000000000000000e+01,-6.434456847997410689e-01,8.777590744209204487e+00
4.000000000000000000e+00,5.000000000000000000e-01,2.127777777777777857e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.041095890410958846e+00,5.050429023031761944e-02,1.499565217391304373e+02,5.965952569169959133e+03,1.665217391304347672e+01,4.964426877470355493e+00,3.500000000000000000e+01,4.273733487259607222e-01,1.759225311691923466e+01
4.000000000000000000e+00,1.500000000000000000e+00,1.826666666666666572e+01,2.200000000000000000e+01,1.500000000000000000e+01,1.100386100386100408e+00,1.061626410463619719e-01,8.047826086956521863e+01,1.599260869565217035e+03,1.191304347826086918e+01,3.173913043478259866e+00,2.800000000000000000e+01,-7.123813811720969280e-02,1.256965091950225677e+01
4.000000000000000000e+00,2.500000000000000000e+00,1.152941176470588225e+01,2.200000000000000000e+01,1.700000000000000000e+01,1.083798882681564324e+00,9.967986943694685797e-02,6.734782608695651618e+01,1.527600790513833772e+03,8.521739130434783149e+00,1.715415019762845938e+00,7.300000000000000000e+01,-2.059378689729023382e-01,1.137770818505338077e+01
4.000000000000000000e+00,3.500000000000000000e+00,1.306250000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,1.227979274611398885e+00,1.749838082901554293e+00,6.534782608695651618e+01,1.415237154150197512e+03,9.086956521739130821e+00,3.992094861660079541e+00,8.600000000000000000e+01,-1.830678802937752425e-01,1.210394080746340606e+01
4.000000000000000000e+00,4.500000000000000000e+00,1.146153846153846168e+01,1.900000000000000000e+01,1.300000000000000000e+01,1.242647058823529438e+00,1.533278867102396692e+00,5.613043478260869534e+01,1.002027667984189634e+03,6.478260869565217739e+00,1.988142292490118868e+00,6.700000000000000000e+01,-4.289569669763561022e-01,8.767425454851752065e+00
4.000000000000000000e+00,5.500000000000000000e+00,1.168750000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,1.263157894736842035e+00,1.253869969040247501e+00,6.117391304347825809e+01,1.296332015810276744e+03,8.130434782608695343e+00,3.664031620553358071e+00,6.600000000000000000e+01,-2.289411650063804815e-01,1.129972011195521731e+01
4.000000000000000000e+00,6.500000000000000000e+00,9.142857142857142350e+00,2.100000000000000000e+01,1.400000000000000000e+01,1.368421052631578982e+00,2.500232883092686986e+00,4.495652173913043725e+01,9.425889328063240100e+02,5.565217391304347672e+00,3.256916996047431567e+00,9.600000000000000000e+01,-4.561124427499806955e-01,8.707137733142037206e+00
4.000000000000000000e+00,7.500000000000000000e+00,9.222222222222221433e+00,1.600000000000000000e+01,9.000000000000000000e+00,1.175675675675675658e+00,3.659755646057016309e-01,3.330434782608695343e+01,5.464940711462451191e+02,3.608695652173913082e+00,1.339920948616600604e+00,6.200000000000000000e+01,-5.486824379730219636e-01,5.133148793777046137e+00
4.000000000000000000e+00,8.500000000000000000e+00,1.169230769230769162e+01,2.100000000000000000e+01,1.300000000000000000e+01,1.179856115107913661e+00,1.467417370451464809e+00,4.508695652173913260e+01,4.446284584980237469e+02,6.608695652173913082e+00,3.067193675889328563e+00,3.700000000000000000e+01,-4.544950727389200917e-01,1.142177333616840329e+01
4.000000000000000000e+00,9.500000000000000000e+00,1.283333333333333393e+01,2.000000000000000000e+01,1.200000000000000000e+01,1.239436619718309762e+00,6.656677654579961079e-01,4.691304347826086740e+01,9.769920948616598935e+02,6.695652173913043903e+00,6.221343873517787060e+00,6.900000000000000000e+01,-4.144916694784155364e-01,9.783514172764739669e+00
4.000000000000000000e+00,1.050000000000000000e+01,1.078571428571428648e+01,2.200000000000000000e+01,1.400000000000000000e+01,1.189781021897810209e+00,6.696006869901246494e-01,4.182608695652174191e+01,5.854229249011858656e+02,6.565217391304347672e+00,3.529644268774704940e+00,5.400000000000000000e+01,-3.775621586525378937e-01,9.476618078192590389e+00
4.000000000000000000e+00,1.150000000000000000e+01,7.769230769230769162e+00,1.900000000000000000e+01,1.300000000000000000e+01,1.329545454545454586e+00,1.901645768025079564e+00,4.091304347826086740e+01,1.011810276679841877e+03,4.391304347826086918e+00,3.430830039525691877e+00,6.800000000000000000e+01,-5.341808910369959529e-01,8.044783178114085942e+00
4.000000000000000000e+00,1.250000000000000000e+01,7.400000000000000355e+00,1.300000000000000000e+01,1.500000000000000000e+01,1.270833333333333259e+00,1.441666666666666430e+00,5.000000000000000000e+01,1.036818181818181756e+03,4.826086956521739246e+00,2.150197628458498045e+00,7.900000000000000000e+01,-5.289042198949550633e-01,9.104846822760912062e+00
4.000000000000000000e+00,1.350000000000000000e+01,1.215384615384615330e+01,2.000000000000000000e+01,1.300000000000000000e+01,1.310344827586206851e+00,2.076628352490422103e+00,3.760869565217391397e+01,6.285217391304348666e+02,6.869565217391304657e+00,3.300395256916995201e+00,4.300000000000000000e+01,-3.743983044200164256e-01,9.543365001532333025e+00
4.000000000000000000e+00,1.450000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+01,1.474074074074074092e+00,4.251188501934771047e+00,5.652173913043478137e+01,9.055335968379447422e+02,6.521739130434782261e+00,2.897233201581027817e+00,6.900000000000000000e+01,-3.741970537099716942e-01,1.079400184086725289e+01
4.000000000000000000e+00,1.550000000000000000e+01,6.750000000000000000e+00,1.600000000000000000e+01,1.200000000000000000e+01,1.521739130434782705e+00,3.635549872122760817e+00,2.900000000000000000e+01,4.624545454545454390e+02,3.521739130434782705e+00,1.533596837944663838e+00,6.400000000000000000e+01,-5.990063791845960939e-01,5.323977084781514435e+00
4.000000000000000000e+00,1.650000000000000000e+01,9.769230769230770051e+00,1.800000000000000000e+01,1.300000000000000000e+01,1.219298245614035103e+00,6.151995031827356408e-01,4.134782608695652328e+01,6.961462450592885034e+02,5.521739130434782261e+00,2.260869565217391575e+00,8.400000000000000000e+01,-5.193822386300426253e-01,7.380524466955313834e+00
4.000000000000000000e+00,1.750000000000000000e+01,7.230769230769230838e+00,1.400000000000000000e+01,1.300000000000000000e+01,1.172839506172839608e+00,8.447530864197527745e-01,3.995652173913043725e+01,7.308616600790514894e+02,4.086956521739130821e+00,1.173913043478260976e+00,8.500000000000000000e+01,-6.240926403062647676e-01,6.989577464788732541e+00
4.000000000000000000e+00,1.850000000000000000e+01,9.937500000000000000e+00,2.100000000000000000e+01,1.600000000000000000e+01,1.384615384615384581e+00,2.013001083423618276e+00,4.613043478260869534e+01,6.185731225296442517e+02,6.913043478260869179e+00,2.355731225296442410e+00,6.200000000000000000e+01,-3.424348678511895394e-01,1.110577872575739633e+01
4.000000000000000000e+00,1.950000000000000000e+01,8.833333333333333925e+00,2.200000000000000000e+01,1.200000000000000000e+01,1.074468085106383031e+00,6.966369251887441494e-02,3.556521739130435122e+01,3.712569169960474369e+02,4.608695652173913082e+00,1.612648221343873534e+00,6.500000000000000000e+01,-5.757252242362355110e-01,7.501975663418796181e+00
5.000000000000000000e+00,5.000000000000000000e-01,2.094999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.040100250626566414e+00,4.863918590445964057e-02,1.810000000000000000e+02,8.325818181818181984e+03,1.821739130434782439e+01,5.086956521739131709e+00,3.900000000000000000e+01,7.797927570851951318e-01,1.955960425636637368e+01
