R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
7.000000000000000000e+00,2.000000000000000111e-01,2.064705882352941302e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.005988023952095745e+00,5.970041898185612407e-03,2.590434782608695627e+02,1.603531620553359789e+04,1.526086956521739069e+01,4.743083003952570098e-01,5.300000000000000000e+01,2.432137864940816518e-01,1.441880662719470330e+01
7.000000000000000000e+00,3.000000000000000444e-01,2.155555555555555713e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.008108108108108025e+00,8.064161722698311163e-03,2.586956521739130608e+02,1.728803952569169996e+04,1.686956521739130466e+01,3.003952569169959230e-01,5.200000000000000000e+01,4.301839149603900458e-01,1.622733224162560361e+01
7.000000000000000000e+00,4.000000000000000222e-01,2.231578947368420884e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.009876543209876631e+00,9.803202542476473907e-03,2.505652173913043441e+02,1.550534782608695787e+04,1.843478260869565233e+01,6.205533596837946586e-01,4.000000000000000000e+01,6.377264391898390672e-01,1.855031864640081452e+01
7.000000000000000000e+00,5.000000000000000000e-01,2.160000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.014563106796116498e+00,1.438594004677202359e-02,2.440869565217391255e+02,1.506526482213438612e+04,1.878260869565217561e+01,6.324110671936760131e-01,4.200000000000000000e+01,7.802694577590162384e-01,1.867062340912645979e+01
7.000000000000000000e+00,5.999999999999999778e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016470588235294015e+00,1.623751387347391328e-02,2.377826086956521863e+02,1.488772332015810389e+04,1.934782608695652328e+01,2.418972332015810522e+00,4.600000000000000000e+01,8.069936856221974208e-01,1.963922579221536679e+01
7.000000000000000000e+00,6.999999999999999556e-01,2.225000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.028235294117647136e+00,4.165371809100999745e-02,2.311304347826086882e+02,1.307384584980237014e+04,1.934782608695652328e+01,1.509881422924901351e+00,3.800000000000000000e+01,8.103445635916790568e-01,1.970569650710755738e+01
7.000000000000000000e+00,7.999999999999999334e-01,2.214999999999999858e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018912529550827450e+00,2.333815109856251027e-02,2.208260869565217490e+02,1.225878656126482383e+04,1.926086956521739069e+01,2.747035573122528884e+00,3.500000000000000000e+01,8.241050253867405750e-01,1.984008794170861734e+01
7.000000000000000000e+00,8.999999999999999112e-01,2.219999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.035377358490566113e+00,4.839087381239128710e-02,2.098695652173913118e+02,1.090230039525691609e+04,1.930434782608695699e+01,1.675889328063240757e+00,3.500000000000000000e+01,8.123011005729746659e-01,1.984179611972995971e+01
7.000000000000000000e+00,9.999999999999998890e-01,2.144999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.019559902200489088e+00,1.922431564312766447e-02,1.953913043478260931e+02,9.488067193675889939e+03,1.865217391304347672e+01,1.873517786561264886e+00,3.800000000000000000e+01,7.849318415740416111e-01,1.923275090203190629e+01
8.000000000000000000e+00,1.000000000000000056e-01,2.029411764705882248e+01,2.300000000000000000e+01,1.700000000000000000e+01,1.024390243902439046e+00,2.386812858954277111e-02,2.803043478260869392e+02,1.820531225296443154e+04,1.500000000000000000e+01,1.727272727272727293e+00,6.200000000000000000e+01,2.336782154811167522e-01,1.370489793226263942e+01
8.000000000000000000e+00,2.000000000000000111e-01,2.173684210526315752e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.005076142131979600e+00,5.063225739786364303e-03,2.830000000000000000e+02,1.988718181818181984e+04,1.795652173913043370e+01,1.043478260869565410e+00,5.100000000000000000e+01,6.014392602698320767e-01,1.723834250447433902e+01
8.000000000000000000e+00,3.000000000000000444e-01,2.075000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.012658227848101333e+00,1.252971792070937430e-02,2.769130434782608745e+02,1.939890118577074827e+04,1.804347826086956630e+01,7.707509881422925924e-01,5.700000000000000000e+01,7.460836825978527376e-01,1.702439372480936797e+01
8.000000000000000000e+00,4.000000000000000222e-01,2.144999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.026894865525672440e+00,4.094155999808235524e-02,2.706521739130434980e+02,1.734923715415019615e+04,1.865217391304347672e+01,1.055335968379446765e+00,4.900000000000000000e+01,7.752097801687153344e-01,1.808337946233959315e+01
8.000000000000000000e+00,5.000000000000000000e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.016279069767441756e+00,2.071339513199977472e-02,2.599130434782608745e+02,1.728126482213438430e+04,1.956521739130434767e+01,1.075098814229248800e+00,4.200000000000000000e+01,8.337715576041340171e-01,1.953750732714499350e+01
8.000000000000000000e+00,5.999999999999999778e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.023310023310023409e+00,2.749275646471908627e-02,2.564347826086956275e+02,1.665152964426877224e+04,1.952173913043478137e+01,1.079051383399209696e+00,3.900000000000000000e+01,8.346766210382084994e-01,1.978422313639652685e+01
8.000000000000000000e+00,6.999999999999999556e-01,2.250000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018604651162790642e+00,2.296308342819971746e-02,2.502608695652174049e+02,1.540592885375494370e+04,1.956521739130434767e+01,9.841897233201577500e-01,4.300000000000000000e+01,8.312385323017967842e-01,1.965895994236277033e+01
8.000000000000000000e+00,7.999999999999999334e-01,2.244999999999999929e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018648018648018683e+00,1.834302768882208057e-02,2.381739130434782510e+02,1.493905928853754813e+04,1.952173913043478137e+01,9.881422924901186455e-01,3.800000000000000000e+01,8.266178000846752250e-01,1.981968928483192727e+01
8.000000000000000000e+00,8.999999999999999112e-01,2.255000000000000071e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.011600928074245953e+00,1.149301246425295242e-02,2.270000000000000000e+02,1.279018181818181802e+04,1.960869565217391397e+01,8.853754940711461296e-01,3.400000000000000000e+01,8.293426208449512504e-01,1.988061543668810316e+01
8.000000000000000000e+00,9.999999999999998890e-01,2.235000000000000142e+01,2.300000000000000000e+01,2.000000000000000000e+01,1.018735362997658100e+00,1.842750492023177700e-02,2.116956521739130324e+02,1.125258498023715219e+04,1.943478260869565233e+01,1.438735177865612114e+00,3.400000000000000000e+01,8.252815997421997229e-01,1.996406142608789480e+01
